date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/4/30	(주)대웅제약	81945	319505	2.0	2.0	3.0	3.0	1.0	0	0
2016/4/21	(주)대웅제약	81945	313657	4.0	4.0	4.0	2.0	4.0	1	1
2016/4/20	(주)대웅제약	81945	312173	4.0	4.0	3.0	4.0	3.0	1	1
2016/4/11	(주)대웅제약	81945	306819	3.0	5.0	4.0	3.0	3.0	1	1
2016/4/8	(주)대웅제약	81945	304799	5.0	4.0	2.0	3.0	3.0	0	1
2016/4/5	(주)대웅제약	81945	303202	3.0	4.0	2.0	3.0	2.0	0	1
2016/4/2	(주)대웅제약	81945	300615	3.0	4.0	2.0	3.0	3.0	1	1
2016/4/2	(주)대웅제약	81945	300501	1.0	2.0	1.0	2.0	1.0	0	0
2016/4/26	한미약품(주)	2669	317166	3.0	4.0	2.0	2.0	2.0	0	1
2016/4/26	한미약품(주)	2669	316819	4.0	4.0	2.0	2.0	2.0	0	1
2016/4/26	한미약품(주)	2669	316573	4.0	3.0	4.0	3.0	3.0	0	1
2016/4/22	한미약품(주)	2669	314094	3.0	3.0	3.0	3.0	3.0	1	1
2016/4/20	한미약품(주)	2669	312496	4.0	4.0	2.0	1.0	2.0	0	1
2016/4/20	한미약품(주)	2669	312211	4.0	5.0	5.0	5.0	5.0	1	1
2016/4/18	한미약품(주)	2669	310815	2.0	3.0	1.0	3.0	3.0	0	1
2016/4/3	한미약품(주)	2669	301376	1.0	1.0	3.0	1.0	1.0	0	0
2016/4/25	종근당(주)	55954	316055	2.0	3.0	1.0	1.0	1.0	0	1
2016/4/10	종근당(주)	55954	306207	1.0	1.0	1.0	1.0	1.0	0	1
2016/4/3	종근당(주)	55954	301021	2.0	4.0	1.0	1.0	1.0	0	1
2016/4/24	(주)녹십자	83348	315130	3.0	2.0	3.0	2.0	2.0	0	1
2016/4/23	(주)녹십자	83348	314660	3.0	3.0	2.0	2.0	3.0	1	1
2016/4/19	(주)녹십자	83348	311676	3.0	2.0	3.0	2.0	2.0	0	1
2016/4/14	(주)녹십자	83348	308320	3.0	3.0	4.0	4.0	2.0	1	1
2016/4/9	(주)녹십자	83348	305554	2.0	2.0	3.0	4.0	3.0	1	1
2016/4/6	(주)녹십자	83348	303706	4.0	4.0	4.0	4.0	4.0	1	1
2016/4/5	(주)녹십자	83348	302491	3.0	2.0	2.0	3.0	3.0	0	1
2016/4/26	굿네이버스인터내셔날(사)	86785	316486	2.0	2.0	1.0	2.0	2.0	0	1
2016/4/26	굿네이버스인터내셔날(사)	86785	316444	5.0	3.0	3.0	5.0	4.0	1	1
2016/4/24	굿네이버스인터내셔날(사)	86785	315244	3.0	2.0	1.0	3.0	1.0	0	1
2016/4/20	굿네이버스인터내셔날(사)	86785	312066	3.0	3.0	4.0	4.0	4.0	1	1
2016/4/17	굿네이버스인터내셔날(사)	86785	310170	4.0	4.0	1.0	1.0	1.0	0	1
2016/4/14	굿네이버스인터내셔날(사)	86785	308698	3.0	2.0	2.0	1.0	2.0	0	1
2016/4/10	굿네이버스인터내셔날(사)	86785	305869	4.0	2.0	1.0	2.0	2.0	0	1
2016/4/8	굿네이버스인터내셔날(사)	86785	305332	3.0	1.0	1.0	2.0	1.0	0	1
2016/4/7	굿네이버스인터내셔날(사)	86785	304585	3.0	2.0	1.0	3.0	2.0	0	0
2016/4/29	(주)셀트리온	71498	319206	3.0	3.0	2.0	3.0	3.0	0	1
2016/4/21	(주)셀트리온	71498	312919	1.0	2.0	2.0	2.0	2.0	0	1
2016/4/20	(주)셀트리온	71498	312159	3.0	5.0	1.0	2.0	2.0	1	1
2016/4/18	(주)셀트리온	71498	310413	3.0	1.0	3.0	3.0	2.0	0	1
2016/4/16	(주)셀트리온	71498	309541	2.0	2.0	1.0	1.0	1.0	0	1
2016/4/15	(주)셀트리온	71498	309256	2.0	2.0	2.0	3.0	2.0	1	1
2016/4/13	(주)셀트리온	71498	308147	5.0	5.0	1.0	4.0	4.0	1	1
2016/4/11	(주)셀트리온	71498	306787	3.0	3.0	2.0	4.0	4.0	0	1
2016/4/29	제일약품(주)	11279	319322	3.0	3.0	2.0	1.0	2.0	0	1
2016/4/28	제일약품(주)	11279	318319	2.0	3.0	3.0	3.0	2.0	0	1
2016/4/25	제일약품(주)	11279	316320	2.0	2.0	3.0	3.0	3.0	0	1
2016/4/20	제일약품(주)	11279	312799	3.0	4.0	4.0	2.0	2.0	1	1
2016/4/12	제일약품(주)	11279	307338	3.0	1.0	4.0	1.0	1.0	0	0
2016/4/10	제일약품(주)	11279	305852	3.0	4.0	1.0	3.0	1.0	0	0
2016/4/7	제일약품(주)	11279	304151	1.0	1.0	1.0	1.0	1.0	0	0
2016/4/10	한국유나이티드제약(주)	3243	306291	3.0	1.0	5.0	3.0	2.0	0	1
2016/4/29	제이더블유중외제약(주)	11676	319308	3.0	2.0	4.0	4.0	3.0	1	1
2016/4/8	제이더블유중외제약(주)	11676	305195	2.0	3.0	1.0	1.0	1.0	0	0
2016/4/24	서울대학교병원	28516	315381	2.0	3.0	2.0	3.0	2.0	0	0
2016/4/15	서울대학교병원	28516	309035	2.0	2.0	3.0	2.0	2.0	0	1
2016/4/8	서울대학교병원	28516	305407	2.0	3.0	1.0	4.0	1.0	1	1
2016/4/8	서울대학교병원	28516	305201	3.0	4.0	3.0	4.0	3.0	1	1
2016/4/19	국립암센터	89425	311679	1.0	1.0	1.0	1.0	1.0	0	0
2016/4/14	국립암센터	89425	308465	1.0	3.0	5.0	5.0	3.0	0	1
2016/4/13	국립암센터	89425	307676	3.0	3.0	4.0	2.0	3.0	0	1
2016/4/11	국립암센터	89425	306904	3.0	4.0	4.0	3.0	3.0	0	1
2016/4/8	국립암센터	89425	305038	2.0	1.0	3.0	2.0	1.0	0	1
2016/4/2	국립암센터	89425	300517	3.0	3.0	4.0	3.0	3.0	1	1
2016/4/29	보령제약(주)	32152	318938	3.0	4.0	3.0	2.0	2.0	0	1
2016/4/19	보령제약(주)	32152	311731	3.0	3.0	2.0	2.0	3.0	0	1
2016/4/10	보령제약(주)	32152	306027	3.0	3.0	3.0	1.0	2.0	0	1
2016/4/2	보령제약(주)	32152	300741	3.0	4.0	3.0	3.0	3.0	1	1
2016/4/28	일양약품(주)	12787	317997	4.0	3.0	1.0	3.0	3.0	0	1
2016/4/24	일양약품(주)	12787	315337	3.0	2.0	2.0	1.0	3.0	0	0
2016/4/19	일양약품(주)	12787	311422	3.0	3.0	2.0	1.0	1.0	0	1
2016/4/17	일양약품(주)	12787	310047	1.0	3.0	1.0	1.0	1.0	0	0
2016/4/16	일양약품(주)	12787	309564	2.0	4.0	4.0	3.0	3.0	1	1
2016/4/12	일양약품(주)	12787	307070	2.0	2.0	2.0	2.0	2.0	0	1
2016/4/3	일양약품(주)	12787	301176	3.0	3.0	4.0	3.0	3.0	1	1
2016/4/1	일양약품(주)	12787	299950	1.0	3.0	3.0	2.0	2.0	0	1
2016/4/11	일동제약(주)	12961	306919	3.0	4.0	4.0	3.0	3.0	1	1
2016/4/28	삼성바이오로직스(주)	90162	318396	4.0	4.0	2.0	3.0	3.0	0	1
2016/4/21	삼성바이오로직스(주)	90162	313128	3.0	5.0	3.0	4.0	3.0	1	1
2016/4/8	삼성바이오로직스(주)	90162	305056	2.0	4.0	3.0	2.0	3.0	0	1
2016/4/27	(주)신흥	69628	317419	3.0	3.0	1.0	3.0	2.0	0	1
2016/4/19	(주)신흥	69628	311183	3.0	3.0	1.0	1.0	1.0	0	1
2016/4/15	(주)신흥	69628	309209	2.0	3.0	2.0	3.0	2.0	0	1
2016/4/9	(주)신흥	69628	305606	4.0	4.0	4.0	4.0	4.0	1	1
2016/4/3	(주)신흥	69628	301016	3.0	2.0	1.0	2.0	2.0	0	1
2016/4/25	(주)셀트리온제약	71496	316365	4.0	3.0	2.0	4.0	3.0	1	1
2016/4/10	(주)셀트리온제약	71496	305875	3.0	5.0	4.0	3.0	3.0	1	1
2016/4/27	한국화이자제약(주)	2894	317825	3.0	3.0	2.0	3.0	4.0	1	1
2016/4/20	한국화이자제약(주)	2894	312615	5.0	5.0	5.0	5.0	5.0	1	1
2016/4/8	한국화이자제약(주)	2894	305218	4.0	5.0	5.0	4.0	3.0	1	1
2016/4/6	한국화이자제약(주)	2894	303538	3.0	4.0	2.0	2.0	3.0	1	1
2016/4/3	한국화이자제약(주)	2894	301168	2.0	4.0	4.0	4.0	3.0	1	1
2016/4/3	한국화이자제약(주)	2894	300993	2.0	5.0	1.0	2.0	1.0	0	0
2016/4/18	대원제약(주)	39412	310353	2.0	4.0	4.0	1.0	4.0	0	1
2016/4/12	대원제약(주)	39412	307593	1.0	4.0	2.0	3.0	4.0	1	1
2016/4/28	(주)한독	48469	318358	2.0	3.0	4.0	4.0	3.0	1	1
2016/4/26	(주)한독	48469	316542	2.0	3.0	3.0	4.0	3.0	1	1
2016/4/8	(주)한독	48469	305276	3.0	3.0	5.0	4.0	3.0	1	1
2016/4/15	(주)덴티움	81208	309045	3.0	4.0	1.0	1.0	1.0	0	1
2016/4/20	(주)휴온스	46956	312176	3.0	1.0	3.0	1.0	1.0	0	0
2016/4/21	에스티팜(주)	221916	312935	4.0	4.0	3.0	3.0	4.0	1	1
2016/4/16	(주)아이센스	68010	309677	3.0	4.0	4.0	2.0	3.0	0	1
2016/4/1	(주)아이센스	68010	300066	2.0	4.0	2.0	4.0	3.0	1	1
2016/4/28	광동제약(주)	44893	318111	3.0	3.0	4.0	4.0	4.0	1	1
2016/4/24	광동제약(주)	44893	315299	2.0	3.0	2.0	3.0	3.0	0	1
2016/4/22	광동제약(주)	44893	314467	3.0	4.0	3.0	2.0	3.0	1	1
2016/4/15	광동제약(주)	44893	309176	2.0	4.0	3.0	2.0	2.0	0	0
2016/4/12	광동제약(주)	44893	307390	3.0	4.0	3.0	3.0	4.0	1	1
2016/4/7	광동제약(주)	44893	304484	2.0	4.0	3.0	3.0	3.0	1	1
2016/4/2	씨제이헬스케어(주)	94841	300800	5.0	4.0	5.0	5.0	3.0	1	1
2016/4/30	유한양행(주)	59552	319467	2.0	3.0	4.0	2.0	2.0	1	1
2016/4/28	유한양행(주)	59552	318545	1.0	3.0	1.0	1.0	1.0	0	0
2016/4/12	유한양행(주)	59552	307589	3.0	4.0	3.0	4.0	3.0	1	1
2016/4/7	유한양행(주)	59552	304066	2.0	4.0	3.0	3.0	3.0	1	1
2016/4/19	동아에스티(주)	37663	311008	3.0	4.0	1.0	1.0	1.0	0	1
2016/4/3	동아에스티(주)	37663	300910	1.0	2.0	2.0	2.0	1.0	0	1
2016/4/30	대한적십자사	91681	319422	3.0	1.0	2.0	4.0	2.0	1	1
2016/4/24	대한적십자사	91681	315603	2.0	3.0	3.0	1.0	1.0	0	1
2016/4/20	대한적십자사	91681	312580	3.0	3.0	4.0	3.0	3.0	1	1
2016/4/19	대한적십자사	91681	311043	4.0	3.0	4.0	3.0	2.0	1	1
2016/4/24	연성정밀화학(주)	195514	315183	3.0	3.0	3.0	3.0	3.0	1	1
2016/4/22	연성정밀화학(주)	195514	314091	3.0	3.0	1.0	1.0	3.0	0	1
2016/4/9	연성정밀화학(주)	195514	305541	2.0	1.0	1.0	2.0	1.0	0	1
2016/4/29	사회복지법인월드비전	88128	318998	4.0	3.0	3.0	5.0	3.0	1	1
2016/4/27	사회복지법인월드비전	88128	317431	3.0	3.0	3.0	3.0	1.0	0	0
2016/4/14	사회복지법인월드비전	88128	308550	3.0	3.0	3.0	4.0	3.0	1	1
2016/4/3	사회복지법인월드비전	88128	301419	3.0	3.0	3.0	3.0	3.0	1	1
2016/4/11	명인제약	89946	306610	2.0	2.0	1.0	1.0	1.0	0	1
2016/4/3	명인제약	89946	301347	2.0	3.0	2.0	1.0	2.0	0	1
2016/4/16	(재)한국의학연구소	86815	309521	2.0	2.0	2.0	2.0	5.0	0	1
2016/4/2	(재)한국의학연구소	86815	300706	2.0	2.0	2.0	2.0	2.0	0	1
2016/4/25	안국약품(주)	21897	316075	2.0	2.0	5.0	4.0	3.0	0	0
2016/4/20	안국약품(주)	21897	311967	3.0	2.0	5.0	2.0	1.0	0	1
2016/4/27	경동제약(주)	45769	317527	4.0	3.0	3.0	3.0	2.0	0	1
2016/4/18	경동제약(주)	45769	310967	4.0	4.0	4.0	4.0	4.0	1	1
2016/4/3	경동제약(주)	45769	301133	3.0	3.0	3.0	3.0	3.0	0	1
2016/4/27	부광약품(주)	31772	317483	3.0	1.0	4.0	4.0	3.0	1	1
2016/4/23	부광약품(주)	31772	314695	1.0	1.0	5.0	1.0	1.0	0	0
2016/4/12	진양제약(주)	9420	307380	1.0	1.0	2.0	1.0	1.0	0	0
2016/4/29	제이더블유중외신약(주)	11677	319189	4.0	4.0	1.0	1.0	3.0	0	0
2016/4/10	제이더블유중외신약(주)	11677	305922	1.0	4.0	1.0	1.0	1.0	0	0
2016/4/26	(주)바이오니아	76271	316938	3.0	4.0	3.0	4.0	3.0	1	1
2016/4/24	(주)바이오니아	76271	315202	2.0	2.0	3.0	5.0	2.0	0	1
2016/4/18	(주)바이오니아	76271	310839	3.0	3.0	3.0	3.0	3.0	0	1
2016/4/2	(주)바이오니아	76271	300626	2.0	2.0	3.0	2.0	2.0	1	1
2016/4/13	일성신약(주)	12867	308115	2.0	2.0	2.0	2.0	2.0	1	1
2016/4/10	일성신약(주)	12867	306178	2.0	2.0	3.0	2.0	2.0	0	1
2016/4/7	일성신약(주)	12867	304301	2.0	2.0	3.0	1.0	2.0	0	1
2016/4/29	동국제약(주)	38137	318947	3.0	5.0	3.0	2.0	2.0	0	1
2016/4/18	동국제약(주)	38137	310761	3.0	2.0	2.0	1.0	1.0	0	1
2016/4/5	동국제약(주)	38137	302511	3.0	4.0	3.0	3.0	2.0	1	1
2016/4/6	바이엘코리아(주)	32969	303960	4.0	4.0	5.0	5.0	4.0	1	1
2016/4/5	(주)제노스	56851	303055	3.0	4.0	4.0	2.0	3.0	1	1
2016/4/5	(주)케어젠	53735	302846	2.0	2.0	3.0	3.0	3.0	0	1
2016/4/2	(주)메디톡스	77632	300665	3.0	3.0	3.0	2.0	2.0	0	1
2016/4/26	현대약품(주)	1328	316394	4.0	5.0	4.0	4.0	4.0	1	1
2016/4/5	현대약품(주)	1328	302575	3.0	4.0	4.0	3.0	2.0	1	1
2016/4/21	환인제약(주)	426	313239	3.0	4.0	3.0	1.0	2.0	0	1
2016/4/9	환인제약(주)	426	305444	2.0	3.0	3.0	3.0	3.0	1	1
2016/4/5	환인제약(주)	426	303121	4.0	2.0	2.0	2.0	2.0	0	1
2016/4/19	휴젤(주)	89166	311372	3.0	2.0	4.0	3.0	3.0	0	1
2016/4/5	휴젤(주)	89166	302533	4.0	4.0	1.0	2.0	2.0	0	1
2016/4/18	(사)한국건강관리협회	86697	310853	2.0	5.0	1.0	3.0	2.0	0	1
2016/4/27	(주)유한화학	89557	317953	3.0	4.0	3.0	3.0	3.0	1	1
2016/4/13	(주)유한화학	89557	307876	2.0	4.0	1.0	2.0	2.0	1	1
2016/4/28	(주)태준제약	51674	318386	3.0	2.0	2.0	2.0	2.0	0	0
2016/4/23	(주)태준제약	51674	314855	4.0	3.0	4.0	4.0	3.0	1	1
2016/4/12	(주)태준제약	51674	307221	2.0	3.0	2.0	1.0	1.0	0	1
2016/4/8	(주)태준제약	51674	305155	2.0	2.0	3.0	3.0	2.0	1	1
2016/4/17	동아제약(주)	87877	309973	3.0	3.0	3.0	3.0	3.0	0	1
2016/4/7	경북대학교병원	45727	304141	3.0	3.0	4.0	4.0	2.0	1	1
2016/4/12	(주)글락소스미스클라인	84811	307436	2.0	5.0	3.0	2.0	1.0	0	0
2016/4/11	(주)글락소스미스클라인	84811	306434	4.0	5.0	3.0	3.0	3.0	1	1
2016/4/21	에스디(주)	66249	313311	3.0	3.0	3.0	2.0	2.0	1	1
2016/4/18	한림제약	89899	310986	3.0	4.0	4.0	3.0	3.0	1	1
2016/4/15	한림제약	89899	309308	3.0	3.0	4.0	3.0	3.0	1	1
2016/4/10	한림제약	89899	305845	3.0	4.0	4.0	4.0	3.0	0	1
2016/4/13	건일제약(주)	91107	308047	4.0	4.0	3.0	3.0	3.0	1	1
2016/4/29	동성제약(주)	37766	318751	3.0	2.0	3.0	3.0	3.0	1	1
2016/4/22	동성제약(주)	37766	314415	3.0	3.0	2.0	1.0	1.0	0	1
2016/4/24	유니메드제약(주)	15388	315419	4.0	3.0	3.0	1.0	3.0	1	1
2016/4/23	부산대학교병원	91192	314802	3.0	3.0	3.0	3.0	3.0	1	1
2016/4/20	에스디바이오센서(주)	88428	312400	1.0	2.0	1.0	1.0	1.0	0	1
2016/4/18	유유제약(주)	59770	310427	3.0	2.0	4.0	3.0	2.0	0	1
2016/4/19	동화약품(주)	36990	311481	3.0	4.0	4.0	4.0	3.0	0	1
2016/4/29	유영제약	88614	318930	3.0	3.0	2.0	4.0	3.0	1	1
2016/4/22	유영제약	88614	313902	4.0	3.0	4.0	5.0	3.0	1	1
2016/4/8	유영제약	88614	305100	3.0	3.0	3.0	3.0	2.0	0	0
2016/4/4	의료법인삼광의료재단	14409	301979	3.0	3.0	3.0	3.0	3.0	1	1
2016/4/16	삼진제약(주)	29558	309619	2.0	4.0	3.0	1.0	1.0	0	1
2016/4/6	삼진제약(주)	29558	303743	1.0	1.0	1.0	1.0	1.0	0	0
2016/4/10	세이브더칠드런코리아	90891	306067	2.0	2.0	3.0	3.0	3.0	1	1
2016/4/19	인포피아(주)	57717	311666	2.0	2.0	3.0	2.0	1.0	0	1
2016/4/13	인포피아(주)	57717	307886	2.0	2.0	4.0	3.0	2.0	0	1
