date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2014/4/27	(주)대웅제약	81945	8928	5.0	3.0	1.0	3.0	2.0	1	1
2014/4/26	(주)대웅제약	81945	8705	3.0	3.0	1.0	2.0	1.0	0	1
2014/4/17	(주)대웅제약	81945	404	5.0	5.0	4.0	5.0	5.0	1	1
2014/4/17	(주)대웅제약	81945	402	5.0	5.0	4.0	5.0	5.0	1	1
2014/4/17	(주)대웅제약	81945	403	3.0	4.0	4.0	2.0	3.0	0	1
2014/4/17	(주)대웅제약	81945	405	3.0	2.0	3.0	4.0	4.0	0	1
2014/4/24	한미약품(주)	2669	8393	4.0	4.0	3.0	3.0	1.0	0	1
2014/4/17	한미약품(주)	2669	7089	4.0	4.0	4.0	4.0	4.0	1	1
2014/4/17	한미약품(주)	2669	7085	4.0	4.0	4.0	3.0	3.0	1	1
2014/4/17	한미약품(주)	2669	7088	2.0	3.0	3.0	3.0	2.0	0	1
2014/4/17	한미약품(주)	2669	7087	4.0	2.0	3.0	2.0	2.0	0	1
2014/4/17	한미약품(주)	2669	7086	4.0	3.0	3.0	3.0	2.0	0	1
2014/4/29	종근당(주)	55954	9847	4.0	4.0	4.0	3.0	2.0	1	1
2014/4/28	종근당(주)	55954	9334	2.0	4.0	2.0	3.0	3.0	1	1
2014/4/25	종근당(주)	55954	8564	3.0	3.0	2.0	3.0	2.0	1	1
2014/4/17	종근당(주)	55954	2151	4.0	4.0	4.0	4.0	5.0	1	1
2014/4/17	종근당(주)	55954	2152	3.0	1.0	2.0	1.0	1.0	0	1
2014/4/17	종근당(주)	55954	2149	3.0	4.0	3.0	3.0	3.0	0	1
2014/4/17	종근당(주)	55954	2150	3.0	3.0	3.0	3.0	3.0	1	1
2014/4/17	종근당(주)	55954	2147	2.0	2.0	2.0	3.0	3.0	0	1
2014/4/17	종근당(주)	55954	2148	3.0	3.0	3.0	3.0	2.0	0	1
2014/4/22	(주)녹십자	83348	7770	5.0	2.0	2.0	3.0	2.0	0	1
2014/4/17	(주)녹십자	83348	267	3.0	2.0	4.0	4.0	3.0	1	1
2014/4/17	(주)녹십자	83348	268	3.0	3.0	3.0	2.0	3.0	1	1
2014/4/17	(주)녹십자	83348	266	3.0	3.0	2.0	3.0	3.0	1	1
2014/4/17	(주)녹십자	83348	269	2.0	4.0	2.0	2.0	3.0	0	1
2014/4/26	굿네이버스인터내셔날(사)	86785	8821	2.0	3.0	1.0	1.0	1.0	0	1
2014/4/17	굿네이버스인터내셔날(사)	86785	31	4.0	3.0	2.0	4.0	4.0	1	1
2014/4/17	굿네이버스인터내셔날(사)	86785	30	4.0	4.0	3.0	4.0	3.0	1	1
2014/4/17	굿네이버스인터내셔날(사)	86785	29	3.0	3.0	3.0	3.0	3.0	1	1
2014/4/17	굿네이버스인터내셔날(사)	86785	28	4.0	2.0	1.0	4.0	3.0	0	1
2014/4/17	굿네이버스인터내셔날(사)	86785	32	3.0	3.0	2.0	3.0	3.0	0	1
2014/4/17	(주)셀트리온	71498	1027	4.0	4.0	4.0	4.0	4.0	1	1
2014/4/17	(주)셀트리온	71498	1029	5.0	1.0	1.0	3.0	1.0	0	1
2014/4/17	(주)셀트리온	71498	1028	3.0	3.0	3.0	3.0	3.0	1	1
2014/4/17	(주)셀트리온	71498	1030	4.0	3.0	1.0	3.0	1.0	0	0
2014/4/17	제일약품(주)	11279	6250	4.0	3.0	3.0	3.0	4.0	1	1
2014/4/17	제일약품(주)	11279	6249	2.0	1.0	2.0	1.0	2.0	0	1
2014/4/17	제일약품(주)	11279	6248	5.0	4.0	1.0	2.0	4.0	1	1
2014/4/29	제이더블유중외제약(주)	11676	9485	2.0	1.0	1.0	1.0	1.0	0	0
2014/4/27	제이더블유중외제약(주)	11676	8905	3.0	3.0	2.0	3.0	3.0	0	1
2014/4/17	제이더블유중외제약(주)	11676	6234	3.0	2.0	2.0	1.0	1.0	0	1
2014/4/17	제이더블유중외제약(주)	11676	6233	4.0	2.0	3.0	4.0	3.0	0	1
2014/4/17	제이더블유중외제약(주)	11676	6232	3.0	2.0	3.0	2.0	3.0	0	1
2014/4/17	제이더블유중외제약(주)	11676	6231	2.0	2.0	1.0	1.0	2.0	1	1
2014/4/17	서울대학교병원	28516	4988	3.0	3.0	3.0	2.0	2.0	0	1
2014/4/17	서울대학교병원	28516	4986	4.0	4.0	2.0	4.0	3.0	1	1
2014/4/17	서울대학교병원	28516	4987	3.0	3.0	3.0	3.0	3.0	1	1
2014/4/17	서울대학교병원	28516	4985	3.0	3.0	3.0	3.0	3.0	1	1
2014/4/17	서울대학교병원	28516	4983	3.0	3.0	4.0	3.0	3.0	0	1
2014/4/17	서울대학교병원	28516	4984	3.0	3.0	2.0	3.0	2.0	0	1
2014/4/17	서울대학교병원	28516	4981	5.0	3.0	5.0	4.0	4.0	1	1
2014/4/17	서울대학교병원	28516	4980	4.0	2.0	3.0	3.0	4.0	1	1
2014/4/17	서울대학교병원	28516	4979	4.0	2.0	2.0	2.0	3.0	0	1
2014/4/17	보령제약(주)	32152	4361	3.0	3.0	3.0	2.0	3.0	0	1
2014/4/17	일양약품(주)	12787	6167	4.0	2.0	3.0	3.0	3.0	1	1
2014/4/17	일동제약(주)	12961	6158	5.0	5.0	5.0	5.0	4.0	1	1
2014/4/17	일동제약(주)	12961	6157	3.0	3.0	3.0	3.0	2.0	1	1
2014/4/17	(주)신흥	69628	1163	4.0	4.0	3.0	3.0	4.0	1	1
