date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2014/8/30	(주)대웅제약	81945	37886	4.0	2.0	3.0	3.0	2.0	0	1
2014/8/24	(주)대웅제약	81945	36806	3.0	4.0	2.0	3.0	2.0	0	1
2014/8/22	(주)대웅제약	81945	36628	3.0	4.0	4.0	3.0	3.0	0	1
2014/8/20	(주)대웅제약	81945	36270	3.0	3.0	2.0	2.0	2.0	0	1
2014/8/18	(주)대웅제약	81945	35861	2.0	3.0	2.0	1.0	1.0	0	0
2014/8/7	(주)대웅제약	81945	33986	3.0	3.0	2.0	2.0	3.0	1	1
2014/8/25	한미약품(주)	2669	36994	2.0	2.0	1.0	1.0	2.0	0	0
2014/8/22	종근당(주)	55954	36569	3.0	4.0	2.0	1.0	1.0	0	1
2014/8/5	종근당(주)	55954	33639	3.0	4.0	2.0	4.0	2.0	0	1
2014/8/3	종근당(주)	55954	33387	5.0	3.0	1.0	1.0	1.0	0	1
2014/8/1	종근당(주)	55954	33245	2.0	3.0	1.0	1.0	1.0	0	1
2014/8/12	(주)녹십자	83348	34934	3.0	3.0	3.0	3.0	3.0	1	1
2014/8/28	굿네이버스인터내셔날(사)	86785	37544	3.0	2.0	2.0	2.0	2.0	1	1
2014/8/19	굿네이버스인터내셔날(사)	86785	36012	5.0	2.0	1.0	2.0	2.0	0	1
2014/8/18	굿네이버스인터내셔날(사)	86785	35685	3.0	2.0	3.0	2.0	2.0	0	0
2014/8/25	(주)셀트리온	71498	37016	3.0	4.0	2.0	2.0	3.0	0	1
2014/8/20	(주)셀트리온	71498	36105	3.0	4.0	2.0	3.0	2.0	0	1
2014/8/11	(주)셀트리온	71498	34801	3.0	2.0	2.0	3.0	2.0	0	1
2014/8/5	(주)셀트리온	71498	33767	4.0	3.0	3.0	4.0	2.0	0	1
2014/8/5	(주)셀트리온	71498	33628	4.0	2.0	2.0	3.0	2.0	1	1
2014/8/15	제일약품(주)	11279	35440	3.0	3.0	1.0	2.0	1.0	0	0
2014/8/30	제이더블유중외제약(주)	11676	37850	1.0	4.0	4.0	4.0	4.0	1	1
2014/8/28	서울대학교병원	28516	37578	3.0	3.0	2.0	3.0	2.0	0	1
2014/8/28	서울대학교병원	28516	37534	2.0	2.0	5.0	5.0	3.0	1	1
2014/8/27	서울대학교병원	28516	37365	2.0	2.0	3.0	3.0	3.0	1	1
2014/8/27	서울대학교병원	28516	37303	3.0	4.0	4.0	3.0	3.0	1	1
2014/8/22	서울대학교병원	28516	36649	1.0	3.0	4.0	2.0	1.0	1	1
2014/8/21	서울대학교병원	28516	36342	3.0	4.0	1.0	4.0	2.0	0	1
2014/8/19	일양약품(주)	12787	35954	3.0	1.0	2.0	2.0	3.0	0	1
2014/8/23	일동제약(주)	12961	36696	2.0	4.0	1.0	1.0	1.0	0	0
2014/8/11	일동제약(주)	12961	34812	4.0	5.0	5.0	5.0	4.0	1	1
2014/8/21	삼성바이오로직스(주)	90162	36448	3.0	3.0	1.0	1.0	4.0	0	1
2014/8/19	삼성바이오로직스(주)	90162	35925	3.0	4.0	2.0	3.0	3.0	0	1
2014/8/22	한국화이자제약(주)	2894	36634	3.0	3.0	3.0	4.0	4.0	1	1
