date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2014/12/28	(주)대웅제약	81945	69445	3.0	2.0	1.0	1.0	1.0	0	1
2014/12/21	(주)대웅제약	81945	67625	4.0	4.0	3.0	2.0	1.0	1	1
2014/12/18	(주)대웅제약	81945	66800	4.0	5.0	3.0	5.0	4.0	1	1
2014/12/4	(주)대웅제약	81945	62523	3.0	3.0	2.0	2.0	2.0	1	1
2014/12/25	한미약품(주)	2669	68908	3.0	2.0	2.0	3.0	3.0	0	1
2014/12/22	한미약품(주)	2669	67995	2.0	3.0	4.0	3.0	3.0	0	1
2014/12/13	한미약품(주)	2669	65405	3.0	3.0	4.0	4.0	3.0	1	1
2014/12/31	종근당(주)	55954	70371	3.0	3.0	3.0	3.0	3.0	1	1
2014/12/30	종근당(주)	55954	69965	4.0	4.0	2.0	3.0	3.0	1	1
2014/12/29	종근당(주)	55954	69904	4.0	4.0	4.0	3.0	4.0	1	1
2014/12/15	종근당(주)	55954	66017	2.0	2.0	1.0	1.0	1.0	0	0
2014/12/4	종근당(주)	55954	62359	3.0	3.0	3.0	3.0	3.0	1	1
2014/12/3	종근당(주)	55954	61844	3.0	3.0	3.0	3.0	3.0	0	1
2014/12/2	종근당(주)	55954	61757	3.0	5.0	3.0	3.0	3.0	1	1
2014/12/28	(주)녹십자	83348	69433	3.0	2.0	2.0	2.0	2.0	1	1
2014/12/9	(주)녹십자	83348	63937	3.0	2.0	4.0	4.0	3.0	1	1
2014/12/7	(주)녹십자	83348	63169	4.0	1.0	4.0	1.0	3.0	0	1
2014/12/3	(주)녹십자	83348	62090	3.0	3.0	3.0	3.0	2.0	1	1
2014/12/30	굿네이버스인터내셔날(사)	86785	70144	2.0	2.0	2.0	3.0	3.0	0	1
2014/12/23	굿네이버스인터내셔날(사)	86785	68413	3.0	1.0	1.0	1.0	1.0	0	1
2014/12/13	(주)셀트리온	71498	65274	4.0	3.0	2.0	1.0	1.0	0	1
2014/12/6	(주)셀트리온	71498	63024	3.0	3.0	1.0	3.0	3.0	0	0
2014/12/6	(주)셀트리온	71498	63015	4.0	5.0	3.0	4.0	4.0	1	1
