date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/6/29	(주)대웅제약	81945	353599	2.0	3.0	1.0	1.0	1.0	0	0
2016/6/29	(주)대웅제약	81945	353491	1.0	1.0	1.0	1.0	1.0	0	0
2016/6/28	(주)대웅제약	81945	352892	2.0	3.0	3.0	5.0	1.0	0	1
2016/6/26	(주)대웅제약	81945	351993	5.0	4.0	2.0	3.0	2.0	0	1
2016/6/24	(주)대웅제약	81945	351424	3.0	1.0	1.0	1.0	1.0	0	0
2016/6/21	(주)대웅제약	81945	349684	3.0	4.0	3.0	3.0	2.0	1	1
2016/6/19	(주)대웅제약	81945	348355	2.0	2.0	1.0	2.0	1.0	0	0
2016/6/18	(주)대웅제약	81945	347890	1.0	1.0	1.0	1.0	1.0	0	0
2016/6/16	(주)대웅제약	81945	346965	1.0	1.0	1.0	2.0	1.0	0	0
2016/6/11	(주)대웅제약	81945	343958	1.0	1.0	1.0	1.0	1.0	0	0
2016/6/10	(주)대웅제약	81945	343351	2.0	2.0	1.0	1.0	1.0	0	1
2016/6/9	(주)대웅제약	81945	342937	3.0	3.0	1.0	1.0	1.0	0	1
2016/6/25	한미약품(주)	2669	351695	3.0	3.0	1.0	1.0	2.0	0	1
2016/6/21	한미약품(주)	2669	349622	4.0	4.0	4.0	3.0	3.0	1	1
2016/6/18	한미약품(주)	2669	347732	3.0	3.0	4.0	1.0	2.0	1	1
2016/6/15	한미약품(주)	2669	345867	2.0	4.0	3.0	3.0	3.0	1	1
2016/6/6	한미약품(주)	2669	340757	3.0	4.0	1.0	1.0	2.0	0	0
2016/6/29	종근당(주)	55954	353720	3.0	3.0	1.0	1.0	1.0	0	0
2016/6/29	종근당(주)	55954	353655	3.0	4.0	1.0	2.0	3.0	0	1
2016/6/17	종근당(주)	55954	347167	3.0	2.0	3.0	3.0	2.0	1	1
2016/6/16	종근당(주)	55954	346931	3.0	4.0	3.0	3.0	3.0	1	1
2016/6/6	종근당(주)	55954	340840	4.0	4.0	4.0	3.0	3.0	1	1
2016/6/19	(주)녹십자	83348	348358	3.0	3.0	3.0	5.0	3.0	1	1
2016/6/7	(주)녹십자	83348	340908	3.0	3.0	3.0	3.0	2.0	1	1
2016/6/2	(주)녹십자	83348	339004	2.0	1.0	1.0	2.0	2.0	0	1
2016/6/29	굿네이버스인터내셔날(사)	86785	353703	3.0	3.0	3.0	3.0	3.0	0	1
2016/6/17	굿네이버스인터내셔날(사)	86785	347281	4.0	4.0	1.0	3.0	2.0	0	1
2016/6/15	굿네이버스인터내셔날(사)	86785	346351	4.0	4.0	1.0	2.0	3.0	0	1
2016/6/15	굿네이버스인터내셔날(사)	86785	346233	3.0	4.0	3.0	3.0	3.0	1	1
2016/6/14	굿네이버스인터내셔날(사)	86785	345233	3.0	1.0	1.0	3.0	3.0	1	1
2016/6/11	굿네이버스인터내셔날(사)	86785	343627	4.0	4.0	2.0	5.0	1.0	1	1
2016/6/11	굿네이버스인터내셔날(사)	86785	343626	2.0	1.0	1.0	1.0	1.0	0	0
2016/6/10	굿네이버스인터내셔날(사)	86785	342989	3.0	3.0	1.0	2.0	3.0	0	1
2016/6/9	굿네이버스인터내셔날(사)	86785	342310	3.0	2.0	1.0	5.0	1.0	0	1
2016/6/6	굿네이버스인터내셔날(사)	86785	340751	4.0	3.0	1.0	1.0	3.0	0	1
2016/6/4	굿네이버스인터내셔날(사)	86785	339832	2.0	1.0	1.0	1.0	2.0	0	1
2016/6/23	(주)셀트리온	71498	350776	4.0	5.0	3.0	4.0	4.0	1	1
2016/6/22	(주)셀트리온	71498	349907	4.0	2.0	3.0	3.0	3.0	1	1
2016/6/21	(주)셀트리온	71498	349640	4.0	3.0	1.0	1.0	2.0	0	1
2016/6/13	(주)셀트리온	71498	344497	3.0	3.0	3.0	3.0	3.0	1	1
2016/6/12	(주)셀트리온	71498	344326	5.0	5.0	5.0	5.0	5.0	1	1
2016/6/9	(주)셀트리온	71498	342838	3.0	3.0	1.0	2.0	2.0	1	1
2016/6/9	(주)셀트리온	71498	342675	3.0	3.0	3.0	3.0	1.0	1	1
2016/6/8	(주)셀트리온	71498	341656	3.0	4.0	3.0	4.0	3.0	1	1
2016/6/4	(주)셀트리온	71498	340093	3.0	4.0	3.0	4.0	4.0	1	1
2016/6/4	(주)셀트리온	71498	340076	5.0	4.0	2.0	2.0	2.0	0	1
2016/6/3	(주)셀트리온	71498	339259	3.0	3.0	1.0	2.0	2.0	0	1
2016/6/29	제일약품(주)	11279	353533	4.0	2.0	5.0	4.0	4.0	1	1
2016/6/21	제일약품(주)	11279	349569	5.0	4.0	1.0	1.0	5.0	1	1
2016/6/16	제일약품(주)	11279	346814	3.0	3.0	2.0	3.0	3.0	1	1
2016/6/13	제일약품(주)	11279	344531	3.0	1.0	1.0	1.0	3.0	0	0
2016/6/13	제일약품(주)	11279	344351	2.0	2.0	1.0	1.0	1.0	0	1
2016/6/5	제일약품(주)	11279	340286	4.0	3.0	3.0	2.0	2.0	0	1
2016/6/28	한국유나이티드제약(주)	3243	353286	3.0	2.0	2.0	2.0	1.0	0	1
2016/6/21	한국유나이티드제약(주)	3243	349103	3.0	3.0	3.0	2.0	2.0	0	1
2016/6/9	한국유나이티드제약(주)	3243	342828	3.0	2.0	3.0	2.0	1.0	0	1
2016/6/9	한국유나이티드제약(주)	3243	342509	3.0	1.0	3.0	1.0	1.0	0	1
2016/6/8	한국유나이티드제약(주)	3243	342122	1.0	2.0	3.0	3.0	1.0	0	0
2016/6/8	한국유나이티드제약(주)	3243	341573	1.0	1.0	1.0	1.0	1.0	0	1
2016/6/2	한국유나이티드제약(주)	3243	338881	2.0	1.0	2.0	3.0	2.0	0	0
2016/6/17	제이더블유중외제약(주)	11676	347645	3.0	4.0	2.0	1.0	1.0	0	0
2016/6/8	제이더블유중외제약(주)	11676	342031	3.0	2.0	2.0	2.0	2.0	0	0
2016/6/28	서울대학교병원	28516	353330	3.0	2.0	4.0	2.0	3.0	0	1
2016/6/28	서울대학교병원	28516	352821	3.0	3.0	4.0	3.0	3.0	1	1
2016/6/8	서울대학교병원	28516	341984	3.0	3.0	2.0	4.0	3.0	1	1
2016/6/1	서울대학교병원	28516	338484	1.0	2.0	4.0	4.0	3.0	1	1
2016/6/27	국립암센터	89425	352198	3.0	3.0	4.0	2.0	3.0	0	1
2016/6/14	국립암센터	89425	345212	3.0	3.0	2.0	3.0	3.0	0	1
