date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/6/24	(주)대웅제약	81945	727846	3.0	3.0	1.0	1.0	2.0	0	1
2018/6/22	(주)대웅제약	81945	725974	4.0	4.0	2.0	4.0	3.0	1	1
2018/6/20	(주)대웅제약	81945	723540	1.0	3.0	1.0	1.0	1.0	0	1
2018/6/16	(주)대웅제약	81945	719066	1.0	3.0	3.0	3.0	3.0	0	1
2018/6/16	(주)대웅제약	81945	719041	2.0	1.0	3.0	2.0	1.0	0	0
2018/6/8	(주)대웅제약	81945	711084	2.0	1.0	1.0	4.0	1.0	0	0
2018/6/6	(주)대웅제약	81945	708272	3.0	4.0	2.0	3.0	1.0	0	1
2018/6/6	(주)대웅제약	81945	707878	1.0	3.0	1.0	1.0	1.0	0	1
2018/6/4	(주)대웅제약	81945	705169	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/3	(주)대웅제약	81945	704850	2.0	2.0	1.0	1.0	1.0	0	1
2018/6/1	(주)대웅제약	81945	702841	4.0	3.0	3.0	3.0	2.0	1	1
2018/6/1	(주)대웅제약	81945	702627	2.0	3.0	3.0	2.0	2.0	0	1
2018/6/29	한미약품(주)	2669	733580	1.0	1.0	1.0	1.0	1.0	0	0
2018/6/27	한미약품(주)	2669	731227	3.0	4.0	2.0	3.0	3.0	1	1
2018/6/24	한미약품(주)	2669	727957	1.0	2.0	1.0	1.0	1.0	0	0
2018/6/21	한미약품(주)	2669	725350	5.0	5.0	4.0	5.0	5.0	1	1
2018/6/20	한미약품(주)	2669	723890	3.0	4.0	2.0	3.0	3.0	1	1
2018/6/18	한미약품(주)	2669	721048	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/18	한미약품(주)	2669	720915	4.0	2.0	5.0	5.0	4.0	1	1
2018/6/11	한미약품(주)	2669	712875	1.0	2.0	1.0	1.0	1.0	1	1
2018/6/6	한미약품(주)	2669	707653	2.0	3.0	1.0	1.0	3.0	0	1
2018/6/4	한미약품(주)	2669	705819	2.0	3.0	1.0	2.0	3.0	0	1
2018/6/4	한미약품(주)	2669	705535	4.0	3.0	3.0	4.0	3.0	1	1
2018/6/3	한미약품(주)	2669	704543	4.0	5.0	3.0	4.0	3.0	0	1
2018/6/26	종근당(주)	55954	729386	1.0	4.0	3.0	1.0	1.0	0	1
2018/6/25	종근당(주)	55954	728666	5.0	5.0	5.0	5.0	5.0	1	1
2018/6/22	종근당(주)	55954	726281	2.0	2.0	2.0	2.0	2.0	1	1
2018/6/19	종근당(주)	55954	722349	2.0	3.0	3.0	2.0	2.0	1	1
2018/6/14	종근당(주)	55954	716998	2.0	3.0	1.0	1.0	1.0	0	1
2018/6/14	종근당(주)	55954	716455	3.0	4.0	2.0	2.0	1.0	0	1
2018/6/13	종근당(주)	55954	715447	3.0	5.0	2.0	2.0	2.0	1	1
2018/6/11	종근당(주)	55954	713818	3.0	4.0	2.0	2.0	1.0	0	1
2018/6/9	종근당(주)	55954	711528	3.0	3.0	2.0	2.0	2.0	0	1
2018/6/9	종근당(주)	55954	711460	3.0	4.0	1.0	1.0	1.0	0	1
2018/6/7	종근당(주)	55954	708967	2.0	4.0	3.0	2.0	3.0	1	1
2018/6/5	종근당(주)	55954	706760	2.0	3.0	3.0	3.0	2.0	1	1
2018/6/1	종근당(주)	55954	702757	3.0	3.0	4.0	2.0	3.0	0	1
2018/6/26	(주)녹십자	83348	730480	4.0	3.0	5.0	4.0	3.0	1	1
2018/6/22	(주)녹십자	83348	726640	3.0	3.0	4.0	3.0	3.0	1	1
2018/6/13	(주)녹십자	83348	715839	1.0	2.0	4.0	3.0	2.0	0	1
2018/6/12	(주)녹십자	83348	714258	3.0	3.0	2.0	2.0	3.0	0	1
2018/6/6	(주)녹십자	83348	708419	3.0	3.0	3.0	3.0	3.0	0	1
2018/6/29	굿네이버스인터내셔날(사)	86785	733834	3.0	1.0	1.0	2.0	2.0	0	1
2018/6/22	굿네이버스인터내셔날(사)	86785	726401	3.0	3.0	3.0	3.0	2.0	0	1
2018/6/11	굿네이버스인터내셔날(사)	86785	713134	4.0	4.0	1.0	2.0	2.0	1	1
2018/6/2	굿네이버스인터내셔날(사)	86785	703716	4.0	3.0	4.0	4.0	3.0	1	1
2018/6/1	굿네이버스인터내셔날(사)	86785	702771	3.0	3.0	2.0	4.0	4.0	0	1
2018/6/29	(주)셀트리온	71498	733526	3.0	4.0	3.0	2.0	2.0	0	1
2018/6/28	(주)셀트리온	71498	732146	5.0	4.0	5.0	5.0	5.0	1	1
2018/6/22	(주)셀트리온	71498	725593	3.0	3.0	4.0	4.0	4.0	1	1
2018/6/22	(주)셀트리온	71498	725590	4.0	4.0	3.0	3.0	3.0	1	1
2018/6/19	(주)셀트리온	71498	721687	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/25	제일약품(주)	11279	729089	1.0	1.0	1.0	1.0	1.0	0	0
2018/6/21	제일약품(주)	11279	724591	2.0	4.0	2.0	3.0	1.0	1	1
2018/6/21	제일약품(주)	11279	724293	1.0	1.0	3.0	3.0	2.0	0	1
2018/6/19	제일약품(주)	11279	721882	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/30	한국유나이티드제약(주)	3243	734362	3.0	1.0	4.0	4.0	2.0	0	1
2018/6/25	한국유나이티드제약(주)	3243	728594	4.0	2.0	4.0	4.0	4.0	1	1
2018/6/25	한국유나이티드제약(주)	3243	727988	2.0	3.0	1.0	3.0	3.0	0	1
2018/6/22	한국유나이티드제약(주)	3243	726555	2.0	1.0	1.0	1.0	1.0	0	1
2018/6/19	한국유나이티드제약(주)	3243	721279	2.0	2.0	3.0	3.0	2.0	0	1
2018/6/17	한국유나이티드제약(주)	3243	719609	3.0	2.0	3.0	3.0	3.0	1	1
2018/6/15	한국유나이티드제약(주)	3243	717984	2.0	2.0	2.0	2.0	2.0	0	1
2018/6/15	한국유나이티드제약(주)	3243	717589	2.0	2.0	3.0	3.0	2.0	0	1
2018/6/12	한국유나이티드제약(주)	3243	714208	2.0	2.0	3.0	3.0	2.0	0	1
2018/6/11	한국유나이티드제약(주)	3243	713887	2.0	1.0	2.0	3.0	1.0	0	1
2018/6/11	한국유나이티드제약(주)	3243	713409	2.0	3.0	2.0	3.0	2.0	0	1
2018/6/10	한국유나이티드제약(주)	3243	712005	1.0	1.0	1.0	1.0	1.0	0	1
2018/6/9	한국유나이티드제약(주)	3243	711614	3.0	1.0	3.0	1.0	1.0	0	1
2018/6/8	한국유나이티드제약(주)	3243	710324	3.0	2.0	3.0	3.0	2.0	1	1
2018/6/7	한국유나이티드제약(주)	3243	709234	2.0	2.0	4.0	3.0	2.0	0	1
2018/6/29	제이더블유중외제약(주)	11676	733573	1.0	1.0	1.0	1.0	1.0	0	0
2018/6/27	제이더블유중외제약(주)	11676	730744	1.0	3.0	5.0	5.0	5.0	1	1
2018/6/26	제이더블유중외제약(주)	11676	729271	2.0	1.0	1.0	1.0	1.0	0	0
2018/6/22	제이더블유중외제약(주)	11676	726187	4.0	4.0	4.0	2.0	1.0	0	1
2018/6/22	제이더블유중외제약(주)	11676	725693	3.0	4.0	2.0	3.0	3.0	0	1
2018/6/21	제이더블유중외제약(주)	11676	725477	4.0	5.0	5.0	5.0	3.0	1	1
2018/6/11	제이더블유중외제약(주)	11676	712886	1.0	2.0	3.0	2.0	1.0	0	0
2018/6/8	제이더블유중외제약(주)	11676	711006	2.0	3.0	4.0	2.0	1.0	0	1
2018/6/6	제이더블유중외제약(주)	11676	708005	2.0	2.0	1.0	2.0	1.0	0	1
2018/6/5	제이더블유중외제약(주)	11676	707336	2.0	2.0	3.0	3.0	3.0	0	0
2018/6/1	제이더블유중외제약(주)	11676	702817	3.0	4.0	2.0	3.0	3.0	1	1
2018/6/19	서울대학교병원	28516	722672	3.0	5.0	2.0	2.0	3.0	1	1
2018/6/15	서울대학교병원	28516	718039	1.0	4.0	3.0	3.0	1.0	1	1
2018/6/15	서울대학교병원	28516	717739	3.0	3.0	5.0	4.0	3.0	1	1
2018/6/15	서울대학교병원	28516	717557	2.0	4.0	3.0	3.0	2.0	1	1
2018/6/11	서울대학교병원	28516	712973	3.0	4.0	4.0	2.0	2.0	1	1
2018/6/9	서울대학교병원	28516	711241	2.0	3.0	1.0	3.0	3.0	1	1
2018/6/4	서울대학교병원	28516	705315	3.0	4.0	5.0	4.0	4.0	1	1
2018/6/29	국립암센터	89425	733717	2.0	2.0	3.0	1.0	1.0	1	1
2018/6/28	국립암센터	89425	732889	1.0	1.0	3.0	1.0	1.0	0	1
2018/6/27	국립암센터	89425	730791	1.0	2.0	4.0	3.0	2.0	0	1
2018/6/27	국립암센터	89425	730768	2.0	2.0	2.0	1.0	2.0	0	1
2018/6/22	국립암센터	89425	726620	1.0	1.0	3.0	2.0	2.0	0	1
2018/6/21	국립암센터	89425	724858	1.0	1.0	4.0	3.0	3.0	1	1
2018/6/15	국립암센터	89425	718381	2.0	2.0	4.0	2.0	2.0	0	0
2018/6/1	국립암센터	89425	703470	2.0	2.0	3.0	5.0	3.0	0	1
2018/6/1	국립암센터	89425	702787	1.0	2.0	4.0	1.0	1.0	0	1
2018/6/29	보령제약(주)	32152	733308	4.0	4.0	3.0	4.0	4.0	1	1
2018/6/26	보령제약(주)	32152	730461	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/26	보령제약(주)	32152	729272	3.0	4.0	1.0	3.0	2.0	0	1
2018/6/20	보령제약(주)	32152	723791	4.0	4.0	3.0	4.0	4.0	1	1
2018/6/14	보령제약(주)	32152	716766	3.0	3.0	4.0	4.0	3.0	1	1
2018/6/12	보령제약(주)	32152	714596	3.0	4.0	2.0	2.0	1.0	0	1
2018/6/7	보령제약(주)	32152	708819	2.0	3.0	2.0	3.0	2.0	1	1
2018/6/3	보령제약(주)	32152	704788	3.0	3.0	4.0	4.0	4.0	1	1
2018/6/18	일양약품(주)	12787	720102	2.0	2.0	1.0	1.0	1.0	0	0
2018/6/15	일양약품(주)	12787	717631	2.0	3.0	3.0	2.0	2.0	0	1
2018/6/12	일양약품(주)	12787	714320	2.0	2.0	1.0	1.0	1.0	0	1
2018/6/9	일양약품(주)	12787	711226	3.0	3.0	1.0	1.0	1.0	0	1
2018/6/7	일양약품(주)	12787	709686	2.0	3.0	2.0	3.0	2.0	1	1
2018/6/3	일양약품(주)	12787	704385	3.0	3.0	3.0	3.0	3.0	1	1
2018/6/2	일양약품(주)	12787	703575	3.0	3.0	2.0	1.0	2.0	0	1
2018/6/30	삼성바이오로직스(주)	90162	734586	3.0	3.0	3.0	4.0	3.0	1	1
2018/6/29	삼성바이오로직스(주)	90162	733896	2.0	3.0	1.0	4.0	3.0	0	1
2018/6/28	삼성바이오로직스(주)	90162	732027	2.0	4.0	3.0	3.0	3.0	0	1
2018/6/25	삼성바이오로직스(주)	90162	728204	5.0	5.0	5.0	5.0	5.0	0	1
2018/6/17	삼성바이오로직스(주)	90162	719763	3.0	4.0	1.0	2.0	2.0	0	1
2018/6/9	삼성바이오로직스(주)	90162	711750	3.0	4.0	3.0	3.0	3.0	1	1
2018/6/6	삼성바이오로직스(주)	90162	708398	4.0	5.0	5.0	2.0	4.0	1	1
2018/6/6	삼성바이오로직스(주)	90162	708392	4.0	4.0	3.0	3.0	3.0	1	1
2018/6/28	(주)신흥	69628	732217	3.0	3.0	3.0	3.0	3.0	0	1
2018/6/27	(주)신흥	69628	731607	2.0	2.0	1.0	1.0	1.0	0	1
2018/6/21	(주)신흥	69628	724871	3.0	2.0	1.0	2.0	2.0	0	0
2018/6/18	(주)신흥	69628	720707	1.0	2.0	2.0	1.0	1.0	0	0
2018/6/8	(주)신흥	69628	710859	1.0	3.0	2.0	1.0	1.0	0	1
2018/6/8	(주)신흥	69628	710471	2.0	3.0	1.0	1.0	1.0	0	0
2018/6/28	(주)셀트리온제약	71496	732900	2.0	5.0	4.0	4.0	3.0	1	1
2018/6/27	(주)셀트리온제약	71496	730921	1.0	1.0	1.0	1.0	1.0	0	0
2018/6/19	(주)셀트리온제약	71496	722031	4.0	5.0	2.0	4.0	3.0	0	1
