date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/8/30	대한무역투자진흥공사	87825	802638	4.0	3.0	5.0	4.0	4.0	1	1
2018/8/24	대한무역투자진흥공사	87825	795492	1.0	1.0	2.0	1.0	1.0	0	None
2018/8/23	대한무역투자진흥공사	87825	794464	3.0	3.0	3.0	3.0	3.0	1	1
2018/8/20	대한무역투자진흥공사	87825	790496	3.0	3.0	3.0	3.0	3.0	1	2
2018/8/19	대한무역투자진흥공사	87825	789390	3.0	4.0	4.0	4.0	3.0	1	1
2018/8/17	대한무역투자진흥공사	87825	788619	2.0	2.0	2.0	2.0	2.0	0	None
2018/8/16	대한무역투자진흥공사	87825	787160	2.0	4.0	5.0	3.0	3.0	1	1
2018/8/14	대한무역투자진흥공사	87825	785665	4.0	4.0	4.0	5.0	4.0	1	2
2018/8/14	대한무역투자진흥공사	87825	784509	3.0	3.0	4.0	4.0	3.0	1	2
2018/8/13	대한무역투자진흥공사	87825	783401	3.0	4.0	3.0	3.0	2.0	1	1
2018/8/10	대한무역투자진흥공사	87825	781206	1.0	4.0	5.0	4.0	4.0	1	2
2018/8/9	대한무역투자진흥공사	87825	780497	4.0	4.0	3.0	4.0	3.0	1	1
2018/8/9	대한무역투자진흥공사	87825	780081	3.0	3.0	1.0	1.0	2.0	0	1
2018/8/9	대한무역투자진흥공사	87825	779963	3.0	3.0	5.0	5.0	5.0	1	1
2018/8/9	대한무역투자진흥공사	87825	779395	4.0	2.0	5.0	3.0	3.0	0	None
2018/8/8	대한무역투자진흥공사	87825	778986	4.0	4.0	4.0	3.0	3.0	1	1
2018/8/8	대한무역투자진흥공사	87825	778886	3.0	4.0	4.0	2.0	4.0	1	1
2018/8/6	대한무역투자진흥공사	87825	775434	3.0	3.0	3.0	3.0	3.0	1	1
2018/8/4	대한무역투자진흥공사	87825	774402	3.0	4.0	3.0	3.0	3.0	1	1
2018/8/3	대한무역투자진흥공사	87825	774217	1.0	1.0	3.0	3.0	2.0	0	1
2018/8/31	삼일회계법인	86770	803573	4.0	3.0	1.0	3.0	1.0	0	1
2018/8/30	삼일회계법인	86770	801807	4.0	4.0	3.0	3.0	3.0	0	1
2018/8/29	삼일회계법인	86770	801067	5.0	4.0	2.0	4.0	5.0	1	2
2018/8/29	삼일회계법인	86770	800385	3.0	3.0	4.0	2.0	2.0	0	1
2018/8/28	삼일회계법인	86770	798720	4.0	4.0	4.0	4.0	1.0	1	2
2018/8/27	삼일회계법인	86770	798316	3.0	2.0	3.0	3.0	3.0	0	1
2018/8/21	삼일회계법인	86770	791773	3.0	2.0	3.0	3.0	3.0	1	1
2018/8/20	삼일회계법인	86770	791016	4.0	3.0	2.0	4.0	3.0	1	1
2018/8/20	삼일회계법인	86770	790876	2.0	3.0	1.0	2.0	2.0	0	1
2018/8/19	삼일회계법인	86770	789282	4.0	2.0	1.0	4.0	2.0	1	1
2018/8/16	삼일회계법인	86770	786632	3.0	2.0	2.0	4.0	3.0	1	1
2018/8/15	삼일회계법인	86770	786397	4.0	3.0	1.0	2.0	2.0	1	1
2018/8/8	삼일회계법인	86770	778337	4.0	2.0	2.0	4.0	2.0	1	1
2018/8/6	삼일회계법인	86770	776485	4.0	3.0	2.0	3.0	2.0	1	1
2018/8/6	삼일회계법인	86770	776192	1.0	2.0	5.0	1.0	1.0	0	None
2018/8/6	삼일회계법인	86770	775744	3.0	4.0	1.0	1.0	1.0	1	1
2018/8/5	삼일회계법인	86770	775200	3.0	2.0	2.0	3.0	3.0	1	1
2018/8/4	삼일회계법인	86770	774547	3.0	3.0	1.0	3.0	3.0	1	2
2018/8/4	삼일회계법인	86770	774518	5.0	2.0	1.0	4.0	1.0	1	1
2018/8/2	삼일회계법인	86770	772831	4.0	3.0	4.0	5.0	4.0	1	2
2018/8/30	안진회계법인	89197	802181	3.0	3.0	3.0	3.0	3.0	1	2
2018/8/30	안진회계법인	89197	802015	3.0	3.0	3.0	3.0	3.0	1	2
2018/8/24	안진회계법인	89197	795704	1.0	3.0	4.0	1.0	1.0	0	1
2018/8/21	안진회계법인	89197	792027	2.0	2.0	2.0	2.0	2.0	1	1
2018/8/19	안진회계법인	89197	789334	3.0	3.0	3.0	4.0	3.0	1	1
2018/8/17	안진회계법인	89197	787727	5.0	5.0	3.0	3.0	3.0	1	1
2018/8/14	안진회계법인	89197	784510	3.0	3.0	2.0	4.0	3.0	1	None
2018/8/11	안진회계법인	89197	782166	3.0	1.0	1.0	5.0	2.0	0	1
2018/8/9	안진회계법인	89197	780476	5.0	5.0	2.0	5.0	3.0	1	2
2018/8/8	안진회계법인	89197	778720	4.0	4.0	2.0	2.0	2.0	0	1
2018/8/6	안진회계법인	89197	775774	5.0	5.0	5.0	5.0	5.0	1	2
2018/8/2	안진회계법인	89197	773256	3.0	3.0	3.0	3.0	3.0	0	1
