date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/9/27	대한무역투자진흥공사	87825	396265	3.0	4.0	2.0	3.0	3.0	1	1
2016/9/27	대한무역투자진흥공사	87825	396105	3.0	3.0	4.0	5.0	4.0	0	2
2016/9/26	대한무역투자진흥공사	87825	395448	3.0	3.0	3.0	2.0	3.0	1	1
2016/9/22	대한무역투자진흥공사	87825	394072	4.0	3.0	3.0	4.0	3.0	1	1
2016/9/22	대한무역투자진흥공사	87825	393884	3.0	3.0	3.0	4.0	3.0	1	1
2016/9/21	대한무역투자진흥공사	87825	393067	4.0	4.0	3.0	4.0	4.0	1	1
2016/9/20	대한무역투자진흥공사	87825	392645	3.0	3.0	2.0	4.0	3.0	0	1
2016/9/19	대한무역투자진흥공사	87825	392363	3.0	3.0	4.0	2.0	3.0	1	1
2016/9/19	대한무역투자진흥공사	87825	392270	2.0	4.0	2.0	3.0	1.0	1	1
2016/9/18	대한무역투자진흥공사	87825	391869	3.0	3.0	3.0	2.0	3.0	1	1
2016/9/16	대한무역투자진흥공사	87825	391269	3.0	3.0	4.0	2.0	3.0	0	1
2016/9/16	대한무역투자진흥공사	87825	391242	4.0	3.0	5.0	5.0	5.0	1	2
2016/9/16	대한무역투자진흥공사	87825	391169	4.0	3.0	4.0	3.0	4.0	1	2
2016/9/15	대한무역투자진흥공사	87825	391027	4.0	2.0	4.0	5.0	4.0	1	1
2016/9/10	대한무역투자진흥공사	87825	389392	4.0	4.0	5.0	5.0	3.0	1	2
2016/9/10	대한무역투자진흥공사	87825	389292	3.0	3.0	3.0	3.0	3.0	1	1
2016/9/6	대한무역투자진흥공사	87825	387231	4.0	4.0	4.0	4.0	4.0	0	1
2016/9/5	대한무역투자진흥공사	87825	386732	3.0	3.0	3.0	3.0	3.0	1	1
2016/9/2	대한무역투자진흥공사	87825	385344	4.0	3.0	3.0	4.0	3.0	1	1
2016/9/1	대한무역투자진흥공사	87825	385128	2.0	2.0	4.0	3.0	3.0	1	1
2016/9/1	대한무역투자진흥공사	87825	384981	4.0	3.0	5.0	5.0	4.0	1	1
2016/9/27	삼일회계법인	86770	396371	3.0	3.0	2.0	2.0	2.0	1	1
2016/9/27	삼일회계법인	86770	396194	3.0	2.0	1.0	5.0	2.0	0	None
2016/9/27	삼일회계법인	86770	395874	3.0	3.0	2.0	4.0	4.0	1	1
2016/9/21	삼일회계법인	86770	393110	3.0	2.0	3.0	3.0	3.0	1	1
2016/9/17	삼일회계법인	86770	391499	1.0	1.0	4.0	2.0	3.0	0	1
2016/9/16	삼일회계법인	86770	391308	4.0	3.0	1.0	5.0	2.0	0	1
2016/9/16	삼일회계법인	86770	391176	3.0	2.0	5.0	3.0	3.0	0	2
2016/9/9	삼일회계법인	86770	389051	4.0	2.0	1.0	2.0	1.0	0	None
2016/9/9	삼일회계법인	86770	388972	2.0	3.0	1.0	3.0	3.0	1	1
2016/9/9	삼일회계법인	86770	388872	4.0	3.0	2.0	3.0	3.0	1	1
2016/9/7	삼일회계법인	86770	387758	3.0	4.0	1.0	4.0	1.0	0	1
2016/9/7	삼일회계법인	86770	387623	4.0	4.0	1.0	4.0	3.0	1	1
2016/9/3	삼일회계법인	86770	385890	4.0	4.0	2.0	4.0	2.0	1	1
2016/9/26	안진회계법인	89197	395777	2.0	3.0	3.0	3.0	2.0	0	None
2016/9/23	안진회계법인	89197	394338	4.0	3.0	2.0	4.0	2.0	1	1
2016/9/16	안진회계법인	89197	391248	3.0	5.0	4.0	5.0	3.0	1	1
2016/9/12	안진회계법인	89197	390228	3.0	3.0	2.0	4.0	1.0	0	None
2016/9/11	안진회계법인	89197	389723	5.0	2.0	2.0	4.0	2.0	1	1
2016/9/10	안진회계법인	89197	389273	3.0	4.0	2.0	4.0	2.0	1	1
