date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2019/3/31	대한무역투자진흥공사	87825	1050333	5.0	4.0	5.0	5.0	4.0	1	1
2019/3/31	대한무역투자진흥공사	87825	1050043	3.0	3.0	3.0	2.0	2.0	1	1
2019/3/27	대한무역투자진흥공사	87825	1044879	3.0	3.0	3.0	3.0	3.0	1	1
2019/3/27	대한무역투자진흥공사	87825	1044301	3.0	3.0	5.0	5.0	3.0	1	1
2019/3/27	대한무역투자진흥공사	87825	1043274	3.0	3.0	4.0	4.0	3.0	1	1
2019/3/26	대한무역투자진흥공사	87825	1040733	3.0	3.0	1.0	2.0	2.0	0	1
2019/3/24	대한무역투자진흥공사	87825	1037935	2.0	2.0	4.0	4.0	3.0	0	1
2019/3/22	대한무역투자진흥공사	87825	1034819	3.0	3.0	1.0	2.0	1.0	0	None
2019/3/21	대한무역투자진흥공사	87825	1033665	3.0	3.0	2.0	1.0	4.0	0	1
2019/3/15	대한무역투자진흥공사	87825	1025178	4.0	3.0	4.0	3.0	3.0	1	1
2019/3/15	대한무역투자진흥공사	87825	1024719	2.0	3.0	4.0	3.0	3.0	1	1
2019/3/14	대한무역투자진흥공사	87825	1023237	3.0	3.0	4.0	3.0	3.0	1	1
2019/3/12	대한무역투자진흥공사	87825	1020809	3.0	4.0	3.0	4.0	3.0	1	1
2019/3/12	대한무역투자진흥공사	87825	1020114	3.0	3.0	4.0	4.0	4.0	1	1
2019/3/11	대한무역투자진흥공사	87825	1018341	4.0	4.0	4.0	4.0	4.0	1	1
2019/3/10	대한무역투자진흥공사	87825	1017829	4.0	3.0	3.0	4.0	2.0	1	1
2019/3/10	대한무역투자진흥공사	87825	1017625	4.0	4.0	4.0	4.0	4.0	1	2
2019/3/7	대한무역투자진흥공사	87825	1013480	1.0	1.0	3.0	2.0	1.0	0	1
2019/3/6	대한무역투자진흥공사	87825	1012373	5.0	5.0	5.0	5.0	5.0	1	2
2019/3/6	대한무역투자진흥공사	87825	1012011	4.0	4.0	4.0	4.0	4.0	1	2
2019/3/6	대한무역투자진흥공사	87825	1011290	4.0	4.0	4.0	4.0	4.0	1	2
2019/3/4	대한무역투자진흥공사	87825	1009682	4.0	4.0	2.0	3.0	3.0	1	1
2019/3/4	대한무역투자진흥공사	87825	1009268	1.0	4.0	3.0	4.0	4.0	0	1
2019/3/2	대한무역투자진흥공사	87825	1007143	4.0	3.0	2.0	1.0	1.0	0	None
2019/3/1	대한무역투자진흥공사	87825	1006775	4.0	1.0	4.0	3.0	3.0	1	2
2019/3/31	삼일회계법인	86770	1049921	3.0	3.0	3.0	4.0	3.0	1	1
2019/3/28	삼일회계법인	86770	1045327	3.0	4.0	1.0	3.0	2.0	1	2
2019/3/25	삼일회계법인	86770	1039214	3.0	2.0	2.0	4.0	3.0	1	1
2019/3/25	삼일회계법인	86770	1038791	4.0	4.0	3.0	4.0	4.0	1	2
2019/3/22	삼일회계법인	86770	1035738	4.0	4.0	1.0	4.0	3.0	1	1
2019/3/22	삼일회계법인	86770	1034528	4.0	4.0	2.0	4.0	3.0	1	1
2019/3/18	삼일회계법인	86770	1027079	3.0	3.0	2.0	3.0	4.0	1	2
2019/3/15	삼일회계법인	86770	1024412	3.0	3.0	1.0	3.0	3.0	0	1
2019/3/12	삼일회계법인	86770	1019498	3.0	3.0	3.0	4.0	3.0	0	1
2019/3/7	삼일회계법인	86770	1014445	3.0	5.0	4.0	5.0	3.0	1	2
2019/3/7	삼일회계법인	86770	1013289	1.0	3.0	1.0	3.0	3.0	1	1
2019/3/3	삼일회계법인	86770	1007770	4.0	4.0	3.0	4.0	4.0	1	1
2019/3/3	삼일회계법인	86770	1007616	4.0	4.0	4.0	5.0	4.0	1	2
2019/3/25	안진회계법인	89197	1039166	3.0	4.0	2.0	4.0	4.0	0	None
2019/3/22	안진회계법인	89197	1034556	4.0	3.0	2.0	4.0	2.0	1	1
2019/3/14	안진회계법인	89197	1023952	3.0	4.0	3.0	4.0	3.0	1	1
2019/3/8	안진회계법인	89197	1015940	5.0	4.0	4.0	4.0	4.0	0	1
2019/3/6	안진회계법인	89197	1011947	3.0	4.0	3.0	4.0	3.0	1	1
2019/3/5	안진회계법인	89197	1010328	4.0	4.0	2.0	3.0	3.0	1	1
2019/3/5	안진회계법인	89197	1010030	5.0	5.0	3.0	5.0	4.0	1	2
2019/3/1	안진회계법인	89197	1006346	3.0	4.0	3.0	3.0	3.0	0	1
2019/3/27	삼정회계법인	91077	1044848	2.0	3.0	2.0	3.0	1.0	0	1
2019/3/20	삼정회계법인	91077	1030705	5.0	4.0	3.0	5.0	4.0	1	1
2019/3/13	삼정회계법인	91077	1021018	3.0	4.0	2.0	3.0	2.0	1	2
2019/3/31	한영회계법인	89243	1050464	3.0	2.0	1.0	2.0	2.0	0	1
2019/3/29	한영회계법인	89243	1048507	2.0	2.0	1.0	3.0	1.0	0	None
2019/3/29	한영회계법인	89243	1047201	1.0	2.0	1.0	1.0	1.0	0	1
2019/3/28	한영회계법인	89243	1046291	3.0	2.0	2.0	3.0	3.0	0	1
2019/3/26	한영회계법인	89243	1041200	4.0	3.0	3.0	4.0	3.0	1	2
2019/3/26	한영회계법인	89243	1041167	3.0	2.0	2.0	4.0	1.0	0	1
2019/3/25	한영회계법인	89243	1038608	3.0	2.0	1.0	3.0	1.0	0	1
2019/3/24	한영회계법인	89243	1038402	4.0	3.0	2.0	4.0	3.0	1	2
2019/3/24	한영회계법인	89243	1037682	2.0	2.0	3.0	4.0	2.0	0	1
2019/3/22	한영회계법인	89243	1036088	3.0	3.0	4.0	3.0	3.0	0	1
2019/3/22	한영회계법인	89243	1034961	3.0	3.0	2.0	3.0	3.0	1	1
2019/3/18	한영회계법인	89243	1028499	3.0	4.0	3.0	4.0	3.0	0	1
2019/3/18	한영회계법인	89243	1028423	3.0	3.0	3.0	3.0	2.0	0	None
2019/3/12	한영회계법인	89243	1020352	2.0	2.0	1.0	2.0	2.0	1	1
2019/3/10	한영회계법인	89243	1017130	4.0	3.0	3.0	5.0	3.0	0	2
2019/3/7	한영회계법인	89243	1014261	3.0	1.0	1.0	1.0	1.0	0	1
2019/3/30	한국과학기술연구원	86772	1048949	3.0	3.0	4.0	4.0	3.0	0	2
2019/3/29	한국과학기술연구원	86772	1047968	1.0	4.0	5.0	5.0	4.0	1	2
2019/3/26	한국과학기술연구원	86772	1042442	3.0	3.0	2.0	4.0	4.0	1	2
2019/3/26	한국과학기술연구원	86772	1041612	2.0	1.0	1.0	2.0	2.0	0	1
2019/3/22	한국과학기술연구원	86772	1034707	1.0	2.0	2.0	1.0	1.0	0	1
2019/3/21	한국과학기술연구원	86772	1033251	2.0	5.0	5.0	4.0	1.0	1	1
2019/3/20	한국과학기술연구원	86772	1031042	3.0	3.0	3.0	3.0	3.0	0	1
2019/3/14	한국과학기술연구원	86772	1022786	2.0	5.0	2.0	4.0	4.0	0	2
2019/3/13	한국과학기술연구원	86772	1022061	1.0	4.0	5.0	5.0	4.0	1	1
2019/3/13	한국과학기술연구원	86772	1021924	3.0	1.0	1.0	2.0	3.0	0	1
2019/3/9	한국과학기술연구원	86772	1016477	5.0	5.0	5.0	5.0	1.0	1	1
2019/3/26	(주)한국능률협회컨설팅	48855	1042200	4.0	4.0	3.0	2.0	3.0	1	1
2019/3/22	(주)한국능률협회컨설팅	48855	1035055	2.0	1.0	1.0	2.0	1.0	0	1
2019/3/7	(주)한국능률협회컨설팅	48855	1014241	4.0	4.0	3.0	3.0	3.0	1	1
2019/3/6	(주)한국능률협회컨설팅	48855	1012762	1.0	2.0	1.0	2.0	4.0	0	None
2019/3/5	(주)한국능률협회컨설팅	48855	1010615	4.0	3.0	3.0	4.0	4.0	1	2
2019/3/4	(주)한국능률협회컨설팅	48855	1008423	3.0	2.0	1.0	2.0	2.0	0	2
2019/3/2	(주)한국능률협회컨설팅	48855	1007230	1.0	2.0	3.0	2.0	2.0	0	None
2019/3/31	한국국제협력단	88967	1050769	3.0	2.0	1.0	4.0	2.0	1	1
2019/3/30	한국국제협력단	88967	1048976	3.0	4.0	3.0	4.0	3.0	1	1
2019/3/28	한국국제협력단	88967	1046296	3.0	4.0	3.0	4.0	4.0	1	1
2019/3/21	한국국제협력단	88967	1032137	2.0	3.0	3.0	2.0	2.0	1	1
2019/3/20	한국국제협력단	88967	1030641	3.0	2.0	2.0	3.0	3.0	1	1
2019/3/19	한국국제협력단	88967	1028790	4.0	4.0	5.0	5.0	3.0	1	2
2019/3/18	한국국제협력단	88967	1027010	3.0	4.0	3.0	3.0	3.0	1	1
2019/3/16	한국국제협력단	88967	1025914	1.0	3.0	2.0	2.0	2.0	0	1
2019/3/14	한국국제협력단	88967	1023045	3.0	3.0	4.0	4.0	3.0	1	1
2019/3/13	한국국제협력단	88967	1021372	5.0	5.0	5.0	5.0	4.0	1	2
2019/3/8	한국국제협력단	88967	1014944	1.0	5.0	5.0	4.0	3.0	1	None
2019/3/6	한국국제협력단	88967	1012237	4.0	1.0	4.0	1.0	1.0	0	1
2019/3/3	한국국제협력단	88967	1007837	2.0	2.0	2.0	2.0	2.0	0	1
2019/3/30	닐슨코리아	41244	1049481	3.0	2.0	2.0	3.0	3.0	0	1
2019/3/24	닐슨코리아	41244	1038085	1.0	1.0	1.0	1.0	1.0	0	None
2019/3/14	닐슨코리아	41244	1022636	3.0	4.0	2.0	5.0	5.0	1	2
2019/3/8	닐슨코리아	41244	1015279	5.0	5.0	5.0	5.0	5.0	1	2
2019/3/30	한국생산성본부	3486	1048831	1.0	5.0	3.0	4.0	3.0	1	1
2019/3/24	한국생산성본부	3486	1037536	3.0	4.0	3.0	2.0	2.0	1	1
2019/3/22	한국생산성본부	3486	1035961	2.0	3.0	3.0	5.0	2.0	1	1
2019/3/22	한국생산성본부	3486	1034471	3.0	4.0	3.0	4.0	3.0	0	1
2019/3/21	한국생산성본부	3486	1033229	3.0	3.0	3.0	3.0	3.0	0	1
2019/3/14	한국생산성본부	3486	1023432	5.0	5.0	5.0	4.0	4.0	1	2
2019/3/29	(주)윕스	60409	1047317	1.0	1.0	1.0	3.0	1.0	0	None
2019/3/26	(주)윕스	60409	1042829	3.0	3.0	3.0	3.0	3.0	0	1
2019/3/22	(주)윕스	60409	1036075	5.0	4.0	3.0	5.0	5.0	1	2
2019/3/7	(주)윕스	60409	1014298	3.0	3.0	3.0	3.0	2.0	0	None
2019/3/27	전자부품연구원	88699	1043654	1.0	1.0	3.0	4.0	2.0	0	1
2019/3/22	전자부품연구원	88699	1035287	1.0	3.0	4.0	4.0	2.0	0	None
2019/3/21	전자부품연구원	88699	1032522	2.0	3.0	2.0	3.0	3.0	0	None
2019/3/20	전자부품연구원	88699	1030614	1.0	3.0	5.0	4.0	2.0	1	1
2019/3/16	전자부품연구원	88699	1025826	1.0	3.0	2.0	2.0	2.0	0	1
2019/3/14	전자부품연구원	88699	1023596	3.0	2.0	3.0	4.0	3.0	0	1
2019/3/13	전자부품연구원	88699	1021729	1.0	3.0	5.0	5.0	3.0	1	1
2019/3/8	전자부품연구원	88699	1015807	2.0	2.0	4.0	2.0	2.0	1	1
2019/3/31	한국리서치(주)	87486	1050808	3.0	3.0	1.0	2.0	1.0	0	None
2019/3/31	한국리서치(주)	87486	1050794	3.0	3.0	2.0	4.0	4.0	1	1
2019/3/31	한국리서치(주)	87486	1050486	2.0	2.0	1.0	4.0	2.0	0	None
2019/3/23	한국리서치(주)	87486	1037189	3.0	3.0	2.0	2.0	1.0	0	None
2019/3/22	한국리서치(주)	87486	1036255	5.0	5.0	4.0	5.0	4.0	1	2
2019/3/22	한국리서치(주)	87486	1036099	1.0	1.0	4.0	3.0	2.0	0	1
2019/3/18	한국리서치(주)	87486	1027578	4.0	3.0	2.0	4.0	3.0	1	1
2019/3/18	한국리서치(주)	87486	1027065	2.0	2.0	1.0	2.0	1.0	0	None
2019/3/12	한국리서치(주)	87486	1020986	3.0	2.0	2.0	2.0	1.0	0	None
2019/3/3	한국리서치(주)	87486	1007794	3.0	3.0	2.0	3.0	3.0	0	1
2019/3/29	입소스(주)	57401	1048523	3.0	2.0	3.0	4.0	5.0	0	1
2019/3/29	입소스(주)	57401	1048428	4.0	3.0	3.0	4.0	2.0	0	1
