date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/5/31	대한무역투자진흥공사	87825	337697	4.0	4.0	4.0	4.0	4.0	1	2
2016/5/29	대한무역투자진흥공사	87825	336222	3.0	3.0	4.0	4.0	4.0	1	2
2016/5/28	대한무역투자진흥공사	87825	336035	2.0	2.0	2.0	2.0	2.0	0	1
2016/5/27	대한무역투자진흥공사	87825	335260	3.0	4.0	3.0	3.0	4.0	1	2
2016/5/26	대한무역투자진흥공사	87825	335058	3.0	2.0	3.0	3.0	3.0	1	1
2016/5/25	대한무역투자진흥공사	87825	334043	3.0	2.0	3.0	4.0	3.0	1	2
2016/5/24	대한무역투자진흥공사	87825	333918	5.0	5.0	5.0	5.0	5.0	1	2
2016/5/24	대한무역투자진흥공사	87825	333383	3.0	4.0	3.0	3.0	3.0	1	2
2016/5/24	대한무역투자진흥공사	87825	333294	3.0	2.0	2.0	2.0	2.0	0	None
2016/5/22	대한무역투자진흥공사	87825	332322	4.0	3.0	5.0	5.0	5.0	1	2
2016/5/20	대한무역투자진흥공사	87825	331720	3.0	3.0	2.0	1.0	2.0	0	1
2016/5/19	대한무역투자진흥공사	87825	330628	3.0	4.0	3.0	3.0	3.0	1	2
2016/5/18	대한무역투자진흥공사	87825	330249	4.0	4.0	5.0	3.0	4.0	1	2
2016/5/17	대한무역투자진흥공사	87825	329436	4.0	4.0	4.0	2.0	3.0	0	2
2016/5/14	대한무역투자진흥공사	87825	327685	2.0	3.0	3.0	4.0	3.0	0	1
2016/5/13	대한무역투자진흥공사	87825	327264	4.0	3.0	3.0	5.0	4.0	1	2
2016/5/11	대한무역투자진흥공사	87825	325547	4.0	2.0	4.0	4.0	3.0	0	1
2016/5/8	대한무역투자진흥공사	87825	323635	4.0	3.0	4.0	4.0	3.0	1	1
2016/5/4	대한무역투자진흥공사	87825	322116	3.0	3.0	4.0	4.0	3.0	1	1
2016/5/4	대한무역투자진흥공사	87825	321836	3.0	3.0	2.0	3.0	3.0	0	1
2016/5/3	대한무역투자진흥공사	87825	321541	4.0	3.0	4.0	4.0	4.0	1	2
2016/5/3	대한무역투자진흥공사	87825	321002	4.0	4.0	2.0	4.0	3.0	0	1
2016/5/2	대한무역투자진흥공사	87825	320870	2.0	2.0	3.0	1.0	1.0	0	1
2016/5/1	대한무역투자진흥공사	87825	319966	4.0	3.0	3.0	3.0	3.0	1	2
2016/5/30	삼일회계법인	86770	337165	3.0	3.0	2.0	2.0	5.0	0	1
2016/5/30	삼일회계법인	86770	336941	4.0	3.0	3.0	3.0	3.0	1	1
2016/5/26	삼일회계법인	86770	334853	2.0	2.0	4.0	3.0	1.0	0	None
2016/5/25	삼일회계법인	86770	333983	5.0	4.0	3.0	3.0	3.0	1	2
2016/5/24	삼일회계법인	86770	333949	4.0	4.0	4.0	5.0	4.0	1	2
2016/5/24	삼일회계법인	86770	333892	5.0	3.0	3.0	3.0	2.0	0	1
2016/5/22	삼일회계법인	86770	332317	4.0	2.0	2.0	3.0	3.0	1	1
2016/5/19	삼일회계법인	86770	331084	3.0	2.0	2.0	4.0	4.0	1	1
2016/5/19	삼일회계법인	86770	331070	4.0	2.0	4.0	4.0	3.0	0	1
2016/5/18	삼일회계법인	86770	330397	3.0	2.0	2.0	3.0	3.0	0	1
2016/5/18	삼일회계법인	86770	329952	3.0	3.0	1.0	2.0	2.0	0	1
2016/5/17	삼일회계법인	86770	329410	3.0	4.0	3.0	2.0	3.0	1	1
2016/5/16	삼일회계법인	86770	328637	4.0	3.0	3.0	4.0	4.0	1	2
2016/5/16	삼일회계법인	86770	328630	5.0	4.0	3.0	3.0	3.0	1	1
2016/5/14	삼일회계법인	86770	327533	3.0	3.0	1.0	4.0	1.0	0	None
2016/5/11	삼일회계법인	86770	325623	3.0	3.0	3.0	3.0	3.0	1	2
2016/5/10	삼일회계법인	86770	325294	3.0	4.0	1.0	3.0	2.0	1	1
2016/5/9	삼일회계법인	86770	324217	3.0	2.0	1.0	5.0	2.0	0	1
