date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2015/6/29	스타벅스커피코리아(주)	100	70749	139992	2.0	4.0	3.0	4.0	3.0	1	1	영업/제휴	전직원		 0 	False
2015/6/23	스타벅스커피코리아(주)	100	70749	136864	3.0	2.0	3.0	3.0	2.0	1	1	영업/제휴	전직원	서울	 0 	False
2015/6/22	스타벅스커피코리아(주)	100	70749	136452	3.0	2.0	2.0	3.0	4.0	0	1	영업/제휴	전직원	서울	 0 	False
2015/6/22	스타벅스커피코리아(주)	100	70749	136446	4.0	4.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2015/6/22	스타벅스커피코리아(주)	100	70749	136408	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2015/6/20	스타벅스커피코리아(주)	100	70749	135513	3.0	4.0	2.0	4.0	3.0	1	1	전문직	전직원	서울	 0 	False
2015/6/14	스타벅스커피코리아(주)	100	70749	132617	4.0	3.0	5.0	4.0	3.0	1	1	서비스/고객지원	전직원		 0 	False
2015/6/14	스타벅스커피코리아(주)	100	70749	132496	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/6/11	스타벅스커피코리아(주)	100	70749	131596	4.0	2.0	2.0	3.0	2.0	0	0	영업/제휴	현직원	경기	 4 	False
2015/6/9	스타벅스커피코리아(주)	100	70749	130221	2.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/6/1	스타벅스커피코리아(주)	100	70749	126916	3.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/6/28	한국맥도날드(유)	100	3616	139417	4.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2015/6/23	한국맥도날드(유)	100	3616	137176	3.0	4.0	1.0	3.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/6/23	한국맥도날드(유)	100	3616	136829	3.0	1.0	2.0	4.0	2.0	0	1	서비스/고객지원	전직원	울산	 0 	False
2015/6/22	한국맥도날드(유)	100	3616	136129	2.0	1.0	3.0	2.0	1.0	0	0	마케팅/시장조사	전직원	서울	 5 	False
2015/6/19	한국맥도날드(유)	100	3616	135399	4.0	2.0	2.0	5.0	4.0	1	1	금융/재무	현직원	서울	 2 	False
2015/6/19	한국맥도날드(유)	100	3616	135219	1.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	기타	 0 	False
2015/6/17	한국맥도날드(유)	100	3616	134283	4.0	4.0	1.0	4.0	3.0	1	1	서비스/고객지원	전직원		 0 	False
2015/6/16	한국맥도날드(유)	100	3616	133806	5.0	4.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원		 0 	False
2015/6/9	한국맥도날드(유)	100	3616	130401	4.0	3.0	1.0	1.0	1.0	0	1	서비스/고객지원	현직원	부산	 0 	False
2015/6/9	한국맥도날드(유)	100	3616	130289	5.0	4.0	1.0	3.0	4.0	0	1	서비스/고객지원	전직원	부산	 1 	False
2015/6/25	(주)하나투어	100	49174	137918	2.0	1.0	1.0	3.0	2.0	0	0	경영/기획/컨설팅	현직원	서울	 1 	False
2015/6/24	(주)하나투어	100	49174	137761	3.0	2.0	4.0	3.0	3.0	1	1	인사/총무	전직원	서울	 0 	False
2015/6/23	(주)하나투어	100	49174	136933	4.0	1.0	3.0	3.0	3.0	1	1	인사/총무	전직원	서울	 0 	False
2015/6/23	(주)하나투어	100	49174	136858	2.0	1.0	3.0	4.0	2.0	0	1	경영/기획/컨설팅	현직원	서울	 0 	False
2015/6/23	(주)하나투어	100	49174	136773	4.0	2.0	4.0	3.0	3.0	0	1	경영/기획/컨설팅	전직원		 0 	False
2015/6/19	(주)하나투어	100	49174	135027	4.0	2.0	1.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/6/14	(주)하나투어	100	49174	132540	5.0	5.0	5.0	5.0	5.0	1	1	영업/제휴	현직원	서울	 0 	False
2015/6/7	(주)하나투어	100	49174	129226	1.0	2.0	3.0	2.0	2.0	0	0	영업/제휴	전직원	경남	 2 	False
2015/6/5	(주)하나투어	100	49174	128433	2.0	3.0	5.0	4.0	2.0	1	1	영업/제휴	현직원	서울	 0 	False
2015/6/2	(주)하나투어	100	49174	127142	1.0	1.0	3.0	1.0	1.0	0	0	영업/제휴	전직원	서울	 3 	False
2015/6/21	롯데지알에스(주) 롯데리아	100	78632	135827	2.0	2.0	4.0	4.0	3.0	0	1	금융/재무	전직원	서울	 0 	False
2015/6/11	롯데지알에스(주) 롯데리아	100	78632	131319	3.0	2.0	2.0	2.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2015/6/30	(주)세스코	100	71990	140788	1.0	1.0	2.0	2.0	1.0	0	1	서비스/고객지원	전직원		 3 	False
2015/6/29	(주)세스코	100	71990	140013	3.0	3.0	5.0	4.0	3.0	0	1	영업/제휴	전직원	서울	 0 	False
2015/6/29	(주)세스코	100	71990	139825	1.0	1.0	2.0	1.0	1.0	0	1	연구개발	현직원	서울	 2 	False
2015/6/27	(주)세스코	100	71990	139065	1.0	1.0	1.0	1.0	1.0	0	1	영업/제휴	현직원	경기	 7 	False
2015/6/27	(주)세스코	100	71990	138975	2.0	1.0	3.0	3.0	1.0	0	1	서비스/고객지원	현직원		 2 	False
2015/6/23	(주)세스코	100	71990	136905	3.0	1.0	2.0	2.0	1.0	0	0	영업/제휴	전직원	서울	 4 	False
2015/6/20	(주)세스코	100	71990	135570	2.0	1.0	3.0	3.0	3.0	0	1	영업/제휴	현직원		 1 	False
2015/6/18	(주)세스코	100	71990	134730	5.0	4.0	4.0	4.0	4.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2015/6/17	(주)세스코	100	71990	134015	2.0	1.0	3.0	2.0	1.0	0	1	영업/제휴	전직원	대전	 0 	False
2015/6/6	(주)세스코	100	71990	128948	1.0	1.0	3.0	4.0	1.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/6/2	(주)세스코	100	71990	127348	3.0	3.0	3.0	1.0	1.0	0	1	영업/제휴	현직원	충북	 0 	False
2015/6/2	(주)세스코	100	71990	127347	3.0	3.0	1.0	1.0	2.0	0	1	영업/제휴	현직원		 1 	False
2015/6/27	씨제이푸드빌(주)	100	23183	138886	3.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2015/6/9	씨제이푸드빌(주)	100	23183	130242	3.0	4.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2015/6/2	씨제이푸드빌(주)	100	23183	127380	3.0	3.0	3.0	3.0	3.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2015/6/29	아워홈(주)	100	68269	139730	4.0	2.0	3.0	4.0	3.0	1	1	인사/총무	현직원	서울	 0 	False
2015/6/26	아워홈(주)	100	68269	138832	4.0	2.0	3.0	3.0	2.0	0	0	생산/제조	현직원	경기	 1 	False
2015/6/26	아워홈(주)	100	68269	138567	3.0	2.0	4.0	3.0	3.0	1	1	인사/총무	현직원	서울	 0 	False
2015/6/26	아워홈(주)	100	68269	138450	3.0	2.0	4.0	4.0	1.0	0	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/6/25	아워홈(주)	100	68269	138334	1.0	3.0	3.0	3.0	3.0	0	1	전문직	전직원	경기	 1 	False
2015/6/25	아워홈(주)	100	68269	138085	1.0	3.0	3.0	3.0	2.0	0	1	생산/제조	전직원	경기	 0 	False
2015/6/24	아워홈(주)	100	68269	137590	3.0	3.0	4.0	5.0	2.0	1	1	경영/기획/컨설팅	전직원		 1 	False
2015/6/22	아워홈(주)	100	68269	136469	2.0	3.0	3.0	2.0	1.0	0	1	전문직	현직원	경기	 1 	False
2015/6/22	아워홈(주)	100	68269	136468	1.0	1.0	3.0	2.0	1.0	0	1	전문직	현직원	경기	 0 	False
