date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/12/27	스타벅스커피코리아(주)	100	70749	600681	2.0	3.0	2.0	4.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/12/26	스타벅스커피코리아(주)	100	70749	600265	3.0	2.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/19	스타벅스커피코리아(주)	100	70749	597901	3.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/18	스타벅스커피코리아(주)	100	70749	597613	5.0	5.0	1.0	4.0	5.0	1	1	교육	전직원	서울	 0 	False
2017/12/16	스타벅스커피코리아(주)	100	70749	596865	3.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/15	스타벅스커피코리아(주)	100	70749	596754	2.0	2.0	3.0	3.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/11	스타벅스커피코리아(주)	100	70749	594624	2.0	3.0	1.0	3.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/9	스타벅스커피코리아(주)	100	70749	594157	4.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/12/8	스타벅스커피코리아(주)	100	70749	593822	3.0	2.0	3.0	3.0	2.0	0	0	서비스/고객지원	전직원	경기	 2 	False
2017/12/7	스타벅스커피코리아(주)	100	70749	593091	4.0	4.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/6	스타벅스커피코리아(주)	100	70749	592621	3.0	5.0	1.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/5	스타벅스커피코리아(주)	100	70749	592343	3.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/5	스타벅스커피코리아(주)	100	70749	592245	2.0	2.0	5.0	5.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2017/12/28	한국맥도날드(유)	100	3616	600932	3.0	3.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/27	한국맥도날드(유)	100	3616	600462	4.0	3.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2017/12/22	한국맥도날드(유)	100	3616	599071	4.0	3.0	3.0	3.0	2.0	0	0	서비스/고객지원	전직원	전북	 0 	False
2017/12/14	한국맥도날드(유)	100	3616	596210	2.0	2.0	3.0	4.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/13	한국맥도날드(유)	100	3616	595702	5.0	4.0	1.0	5.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/3	한국맥도날드(유)	100	3616	591522	3.0	1.0	1.0	4.0	1.0	0	0	영업/제휴	전직원	경기	 0 	False
2017/12/1	한국맥도날드(유)	100	3616	591031	4.0	4.0	4.0	5.0	3.0	1	1	서비스/고객지원	전직원	전남	 0 	False
2017/12/31	(주)하나투어	100	49174	601849	3.0	2.0	4.0	4.0	3.0	1	1	영업/제휴	현직원	서울	 2 	False
2017/12/28	(주)하나투어	100	49174	601211	3.0	4.0	4.0	4.0	3.0	1	1	IT/인터넷	전직원	서울	 0 	False
2017/12/23	(주)하나투어	100	49174	599631	3.0	2.0	4.0	2.0	1.0	0	1	금융/재무	현직원	서울	 2 	False
2017/12/22	(주)하나투어	100	49174	599194	3.0	2.0	4.0	3.0	2.0	1	1	IT/인터넷	현직원	서울	 0 	False
2017/12/16	(주)하나투어	100	49174	597001	5.0	4.0	5.0	5.0	5.0	1	1	영업/제휴	현직원	서울	 3 	False
2017/12/8	(주)하나투어	100	49174	593929	4.0	2.0	3.0	4.0	4.0	1	1	경영/기획/컨설팅	전직원	서울	 0 	False
2017/12/4	(주)하나투어	100	49174	591855	3.0	1.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2017/12/1	(주)하나투어	100	49174	590760	5.0	3.0	5.0	5.0	3.0	1	1	IT/인터넷	전직원	경기	 1 	False
2017/12/28	롯데지알에스(주) 롯데리아	100	78632	601168	2.0	5.0	5.0	1.0	1.0	1	0	서비스/고객지원	전직원	인천	 0 	False
2017/12/14	롯데지알에스(주) 롯데리아	100	78632	596232	2.0	3.0	1.0	3.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2017/12/12	롯데지알에스(주) 롯데리아	100	78632	594994	2.0	3.0	1.0	1.0	2.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2017/12/10	롯데지알에스(주) 롯데리아	100	78632	594295	4.0	3.0	3.0	4.0	2.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2017/12/10	롯데지알에스(주) 롯데리아	100	78632	594277	3.0	2.0	2.0	3.0	2.0	0	0	서비스/고객지원	전직원	전북	 0 	False
2017/12/9	롯데지알에스(주) 롯데리아	100	78632	594148	3.0	4.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2017/12/6	롯데지알에스(주) 롯데리아	100	78632	592792	2.0	5.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/5	롯데지알에스(주) 롯데리아	100	78632	592154	2.0	2.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/4	롯데지알에스(주) 롯데리아	100	78632	591787	3.0	3.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/24	(주)세스코	100	71990	599788	1.0	2.0	2.0	3.0	1.0	0	1	서비스/고객지원	전직원	경기	 10 	False
2017/12/16	(주)세스코	100	71990	596977	2.0	3.0	4.0	3.0	2.0	1	1	서비스/고객지원	전직원	부산	 2 	False
2017/12/14	(주)세스코	100	71990	596114	1.0	2.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	경기	 2 	False
2017/12/7	(주)세스코	100	71990	593183	1.0	1.0	1.0	1.0	1.0	0	0	영업/제휴	현직원	서울	 9 	False
2017/12/25	씨제이푸드빌(주)	100	23183	599893	3.0	1.0	2.0	3.0	1.0	0	0	경영/기획/컨설팅	전직원	서울	 0 	False
2017/12/20	씨제이푸드빌(주)	100	23183	598419	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2017/12/13	씨제이푸드빌(주)	100	23183	595522	2.0	4.0	5.0	5.0	3.0	1	0	교육	현직원	서울	 0 	False
2017/12/4	씨제이푸드빌(주)	100	23183	592087	4.0	2.0	2.0	4.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2017/12/31	유베이스(주)	100	87279	601946	3.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	경기	 6 	False
2017/12/18	유베이스(주)	100	87279	597337	1.0	2.0	2.0	4.0	2.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2017/12/2	유베이스(주)	100	87279	591244	4.0	3.0	3.0	5.0	4.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2017/12/1	유베이스(주)	100	87279	590896	2.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/7	아워홈(주)	100	68269	593468	3.0	3.0	2.0	3.0	3.0	1	1	디자인	현직원	서울	 1 	False
2017/12/24	아웃백스테이크하우스코리아(유)	100	86465	599797	4.0	3.0	1.0	1.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/18	아웃백스테이크하우스코리아(유)	100	86465	597512	4.0	1.0	3.0	4.0	1.0	0	0	서비스/고객지원	전직원	부산	 0 	False
2017/12/12	아웃백스테이크하우스코리아(유)	100	86465	595255	2.0	1.0	4.0	5.0	1.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2017/12/9	아웃백스테이크하우스코리아(유)	100	86465	594134	3.0	2.0	1.0	1.0	2.0	0	0	전문직	전직원	대구	 0 	False
2017/12/6	아웃백스테이크하우스코리아(유)	100	86465	592971	2.0	1.0	3.0	3.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/5	아웃백스테이크하우스코리아(유)	100	86465	592508	5.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경남	 0 	False
2017/12/1	아웃백스테이크하우스코리아(유)	100	86465	590769	3.0	3.0	3.0	1.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/12/31	(주)커피빈코리아	100	53841	601871	4.0	2.0	2.0	2.0	1.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2017/12/22	(주)커피빈코리아	100	53841	599381	3.0	3.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/14	(주)커피빈코리아	100	53841	596111	2.0	1.0	3.0	1.0	1.0	0	0	영업/제휴	전직원	서울	 6 	False
2017/12/9	(주)커피빈코리아	100	53841	594101	4.0	2.0	2.0	4.0	1.0	1	1	서비스/고객지원	현직원	서울	 3 	False
2017/12/5	(주)커피빈코리아	100	53841	592373	2.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/27	(주)호텔신라	100	47377	600561	1.0	4.0	2.0	3.0	2.0	0	1	영업/제휴	현직원	서울	 0 	False
2017/12/21	(주)호텔신라	100	47377	598659	3.0	5.0	5.0	5.0	3.0	1	1	인사/총무	전직원	서울	 4 	False
2017/12/15	(주)호텔신라	100	47377	596810	3.0	3.0	3.0	3.0	3.0	0	1	영업/제휴	전직원	인천	 0 	False
2017/12/14	(주)호텔신라	100	47377	595955	3.0	3.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/12/29	트랜스코스모스코리아(주)	100	51105	601234	2.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
