date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2016/6/28	스타벅스커피코리아(주)	100	70749	353229	3.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/27	스타벅스커피코리아(주)	100	70749	352459	3.0	2.0	1.0	1.0	1.0	0	0	서비스/고객지원	전직원	서울	 1 	False
2016/6/26	스타벅스커피코리아(주)	100	70749	351794	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/21	스타벅스커피코리아(주)	100	70749	349535	3.0	4.0	2.0	3.0	2.0	1	0	서비스/고객지원	전직원	서울	 0 	False
2016/6/19	스타벅스커피코리아(주)	100	70749	348141	2.0	3.0	2.0	1.0	1.0	0	0	서비스/고객지원	전직원	서울	 6 	False
2016/6/18	스타벅스커피코리아(주)	100	70749	347861	4.0	3.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/15	스타벅스커피코리아(주)	100	70749	346213	3.0	3.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/14	스타벅스커피코리아(주)	100	70749	345596	3.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	강원	 0 	False
2016/6/14	스타벅스커피코리아(주)	100	70749	345073	4.0	4.0	2.0	3.0	2.0	1	1	서비스/고객지원	현직원	광주	 0 	False
2016/6/13	스타벅스커피코리아(주)	100	70749	344849	3.0	2.0	1.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/10	스타벅스커피코리아(주)	100	70749	343177	4.0	4.0	2.0	5.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/8	스타벅스커피코리아(주)	100	70749	341590	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2016/6/7	스타벅스커피코리아(주)	100	70749	340989	3.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/6	스타벅스커피코리아(주)	100	70749	340677	2.0	2.0	1.0	4.0	4.0	0	0	서비스/고객지원	현직원	서울	 2 	False
2016/6/4	스타벅스커피코리아(주)	100	70749	339808	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2016/6/2	스타벅스커피코리아(주)	100	70749	339120	3.0	2.0	5.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/2	스타벅스커피코리아(주)	100	70749	339114	3.0	2.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	기타	 0 	False
2016/6/2	스타벅스커피코리아(주)	100	70749	339001	4.0	3.0	2.0	2.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/2	스타벅스커피코리아(주)	100	70749	338717	3.0	3.0	3.0	3.0	3.0	1	1	영업/제휴	전직원	부산	 0 	False
2016/6/29	한국맥도날드(유)	100	3616	353850	4.0	2.0	3.0	3.0	2.0	0	1	생산/제조	전직원	충북	 0 	False
2016/6/21	한국맥도날드(유)	100	3616	349312	3.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/21	한국맥도날드(유)	100	3616	349168	2.0	2.0	2.0	2.0	2.0	0	1	마케팅/시장조사	전직원	대구	 1 	False
2016/6/20	한국맥도날드(유)	100	3616	348878	2.0	4.0	3.0	5.0	3.0	1	1	영업/제휴	전직원	대구	 0 	False
2016/6/20	한국맥도날드(유)	100	3616	348776	2.0	3.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/20	한국맥도날드(유)	100	3616	348647	2.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2016/6/16	한국맥도날드(유)	100	3616	346737	3.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/14	한국맥도날드(유)	100	3616	345175	4.0	2.0	1.0	5.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/13	한국맥도날드(유)	100	3616	344424	4.0	3.0	1.0	3.0	3.0	1	0	서비스/고객지원	전직원	서울	 2 	False
2016/6/11	한국맥도날드(유)	100	3616	343861	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2016/6/9	한국맥도날드(유)	100	3616	342259	4.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2016/6/8	한국맥도날드(유)	100	3616	341578	3.0	3.0	3.0	3.0	3.0	1	1	생산/제조	전직원	서울	 0 	False
2016/6/6	한국맥도날드(유)	100	3616	340674	4.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	전북	 0 	False
2016/6/3	한국맥도날드(유)	100	3616	339201	4.0	4.0	4.0	4.0	3.0	1	1	생산관리/품질관리	전직원	경남	 0 	False
2016/6/2	한국맥도날드(유)	100	3616	338920	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/28	(주)하나투어	100	49174	353079	3.0	4.0	4.0	1.0	2.0	0	0	마케팅/시장조사	현직원	서울	 7 	False
2016/6/26	(주)하나투어	100	49174	352003	3.0	1.0	4.0	3.0	2.0	0	0	IT/인터넷	현직원	서울	 0 	False
2016/6/19	(주)하나투어	100	49174	348406	2.0	2.0	2.0	2.0	2.0	0	1	인사/총무	전직원	경기	 3 	False
2016/6/14	(주)하나투어	100	49174	345361	3.0	3.0	5.0	5.0	4.0	1	1	마케팅/시장조사	전직원	서울	 3 	False
2016/6/28	롯데지알에스(주) 롯데리아	100	78632	353356	3.0	3.0	2.0	2.0	2.0	0	0	서비스/고객지원	현직원	인천	 0 	False
2016/6/28	롯데지알에스(주) 롯데리아	100	78632	353016	4.0	4.0	5.0	5.0	4.0	1	0	경영/기획/컨설팅	전직원	서울	 0 	False
2016/6/24	롯데지알에스(주) 롯데리아	100	78632	350973	1.0	2.0	1.0	1.0	2.0	0	1	서비스/고객지원	전직원	충남	 0 	False
2016/6/22	롯데지알에스(주) 롯데리아	100	78632	349961	3.0	3.0	3.0	3.0	3.0	1	1	생산/제조	전직원	광주	 0 	False
2016/6/20	롯데지알에스(주) 롯데리아	100	78632	348621	3.0	2.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	경남	 0 	False
2016/6/19	롯데지알에스(주) 롯데리아	100	78632	348429	3.0	3.0	4.0	3.0	3.0	1	1	유통/무역	현직원	서울	 0 	False
2016/6/19	롯데지알에스(주) 롯데리아	100	78632	348172	3.0	2.0	2.0	2.0	2.0	0	1	유통/무역	전직원	부산	 0 	False
2016/6/18	롯데지알에스(주) 롯데리아	100	78632	347988	3.0	4.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2016/6/18	롯데지알에스(주) 롯데리아	100	78632	347911	4.0	4.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/16	롯데지알에스(주) 롯데리아	100	78632	346877	5.0	2.0	3.0	3.0	1.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/6/16	롯데지알에스(주) 롯데리아	100	78632	346627	2.0	2.0	1.0	1.0	1.0	0	0	경영/기획/컨설팅	전직원	서울	 0 	False
2016/6/12	롯데지알에스(주) 롯데리아	100	78632	344256	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2016/6/4	롯데지알에스(주) 롯데리아	100	78632	340113	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/2	롯데지알에스(주) 롯데리아	100	78632	338661	4.0	4.0	3.0	4.0	4.0	0	0	서비스/고객지원	현직원	경기	 0 	False
2016/6/1	롯데지알에스(주) 롯데리아	100	78632	338483	3.0	3.0	3.0	4.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/6/1	롯데지알에스(주) 롯데리아	100	78632	337925	3.0	2.0	2.0	2.0	2.0	0	1	생산/제조	전직원	서울	 0 	False
2016/6/29	(주)세스코	100	71990	353975	3.0	1.0	2.0	1.0	1.0	0	1	IT/인터넷	현직원	서울	 4 	False
2016/6/23	(주)세스코	100	71990	350368	1.0	1.0	1.0	1.0	1.0	0	0	서비스/고객지원	전직원	대구	 10 	False
2016/6/19	(주)세스코	100	71990	348301	2.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 10 	False
2016/6/16	(주)세스코	100	71990	347036	3.0	1.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 10 	False
2016/6/11	(주)세스코	100	71990	343901	3.0	1.0	2.0	1.0	1.0	0	1	연구개발	현직원	서울	 19 	False
2016/6/10	(주)세스코	100	71990	343194	3.0	2.0	1.0	2.0	3.0	0	1	인사/총무	전직원	서울	 2 	False
2016/6/7	(주)세스코	100	71990	341023	2.0	1.0	1.0	3.0	1.0	0	0	서비스/고객지원	현직원	서울	 7 	False
2016/6/1	(주)세스코	100	71990	338202	3.0	1.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 5 	False
2016/6/30	씨제이푸드빌(주)	100	23183	354073	4.0	3.0	2.0	4.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
