date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/6/30	스타벅스커피코리아(주)	100	70749	527842	4.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/6/29	스타벅스커피코리아(주)	100	70749	527591	4.0	3.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/6/27	스타벅스커피코리아(주)	100	70749	526427	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2017/6/24	스타벅스커피코리아(주)	100	70749	525561	4.0	2.0	4.0	5.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/6/23	스타벅스커피코리아(주)	100	70749	525017	4.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2017/6/20	스타벅스커피코리아(주)	100	70749	523471	3.0	4.0	2.0	1.0	1.0	0	1	서비스/고객지원	현직원	경기	 1 	False
2017/6/20	스타벅스커피코리아(주)	100	70749	523426	4.0	3.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/6/19	스타벅스커피코리아(주)	100	70749	522954	4.0	4.0	3.0	4.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/6/17	스타벅스커피코리아(주)	100	70749	522523	3.0	3.0	4.0	2.0	3.0	0	1	서비스/고객지원	현직원	부산	 0 	False
2017/6/17	스타벅스커피코리아(주)	100	70749	522344	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	현직원	광주	 1 	False
2017/6/14	스타벅스커피코리아(주)	100	70749	521287	4.0	2.0	2.0	5.0	4.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/6/14	스타벅스커피코리아(주)	100	70749	521156	2.0	3.0	2.0	3.0	1.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2017/6/10	스타벅스커피코리아(주)	100	70749	519319	3.0	3.0	3.0	3.0	3.0	1	1	전문직	전직원	부산	 0 	False
2017/6/8	스타벅스커피코리아(주)	100	70749	518254	3.0	3.0	1.0	2.0	2.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/6/2	스타벅스커피코리아(주)	100	70749	516290	3.0	4.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/6/27	한국맥도날드(유)	100	3616	526609	4.0	5.0	4.0	5.0	4.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2017/6/24	한국맥도날드(유)	100	3616	525576	4.0	5.0	3.0	4.0	2.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/6/19	한국맥도날드(유)	100	3616	523203	5.0	3.0	3.0	1.0	1.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2017/6/15	한국맥도날드(유)	100	3616	521534	3.0	2.0	4.0	3.0	3.0	0	0	영업/제휴	전직원	서울	 0 	False
