date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/9/30	스타벅스커피코리아(주)	100	70749	565982	4.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/28	스타벅스커피코리아(주)	100	70749	565484	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	현직원	전북	 0 	False
2017/9/28	스타벅스커피코리아(주)	100	70749	565399	3.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/26	스타벅스커피코리아(주)	100	70749	564654	4.0	4.0	1.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 8 	False
2017/9/26	스타벅스커피코리아(주)	100	70749	564404	3.0	4.0	4.0	5.0	4.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2017/9/26	스타벅스커피코리아(주)	100	70749	564400	2.0	2.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/25	스타벅스커피코리아(주)	100	70749	563933	3.0	2.0	2.0	3.0	2.0	0	1	서비스/고객지원	현직원	충남	 0 	False
2017/9/24	스타벅스커피코리아(주)	100	70749	563647	3.0	3.0	1.0	2.0	2.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2017/9/24	스타벅스커피코리아(주)	100	70749	563614	3.0	3.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/24	스타벅스커피코리아(주)	100	70749	563489	3.0	1.0	3.0	3.0	2.0	0	1	서비스/고객지원	현직원	서울	 4 	False
2017/9/24	스타벅스커피코리아(주)	100	70749	563488	3.0	3.0	3.0	2.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/20	스타벅스커피코리아(주)	100	70749	561871	3.0	4.0	2.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/19	스타벅스커피코리아(주)	100	70749	561228	2.0	2.0	3.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/18	스타벅스커피코리아(주)	100	70749	560824	4.0	4.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	인천	 1 	False
2017/9/18	스타벅스커피코리아(주)	100	70749	560630	4.0	2.0	3.0	5.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/14	스타벅스커피코리아(주)	100	70749	559464	1.0	1.0	1.0	3.0	1.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2017/9/13	스타벅스커피코리아(주)	100	70749	558533	4.0	4.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/9/11	스타벅스커피코리아(주)	100	70749	557479	3.0	4.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2017/9/7	스타벅스커피코리아(주)	100	70749	556308	4.0	2.0	5.0	4.0	3.0	0	1	서비스/고객지원	현직원	기타	 0 	False
2017/9/6	스타벅스커피코리아(주)	100	70749	555843	5.0	4.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/1	스타벅스커피코리아(주)	100	70749	553648	4.0	4.0	3.0	1.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2017/9/24	한국맥도날드(유)	100	3616	563630	3.0	3.0	4.0	5.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/9/23	한국맥도날드(유)	100	3616	563335	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/9/20	한국맥도날드(유)	100	3616	562155	2.0	3.0	4.0	4.0	4.0	0	1	IT/인터넷	전직원	서울	 0 	False
2017/9/20	한국맥도날드(유)	100	3616	561668	4.0	3.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/6	한국맥도날드(유)	100	3616	555534	4.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	현직원	충북	 0 	False
2017/9/5	한국맥도날드(유)	100	3616	554981	4.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2017/9/1	한국맥도날드(유)	100	3616	553791	3.0	3.0	1.0	4.0	3.0	0	1	서비스/고객지원	현직원	경남	 0 	False
2017/9/1	한국맥도날드(유)	100	3616	553765	4.0	3.0	3.0	4.0	4.0	1	1	생산/제조	현직원	경북	 0 	False
2017/9/21	(주)하나투어	100	49174	562342	3.0	4.0	4.0	3.0	3.0	1	1	경영/기획/컨설팅	전직원	울산	 1 	False
2017/9/16	(주)하나투어	100	49174	560118	3.0	4.0	4.0	3.0	3.0	0	1	마케팅/시장조사	현직원	서울	 10 	True
2017/9/7	(주)하나투어	100	49174	555892	3.0	1.0	2.0	2.0	1.0	0	1	서비스/고객지원	전직원	서울	 2 	False
2017/9/2	(주)하나투어	100	49174	553994	3.0	1.0	3.0	3.0	3.0	0	1	마케팅/시장조사	전직원	서울	 3 	False
2017/9/27	롯데지알에스(주) 롯데리아	100	78632	565097	1.0	1.0	4.0	3.0	1.0	0	1	서비스/고객지원	현직원	대구	 0 	False
2017/9/16	롯데지알에스(주) 롯데리아	100	78632	560181	3.0	5.0	4.0	5.0	3.0	1	1	교육	전직원	서울	 0 	False
2017/9/13	롯데지알에스(주) 롯데리아	100	78632	558727	2.0	3.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/9/27	(주)세스코	100	71990	565110	3.0	1.0	3.0	5.0	1.0	0	1	인사/총무	전직원	서울	 6 	False
2017/9/24	(주)세스코	100	71990	563464	1.0	1.0	1.0	1.0	1.0	0	0	IT/인터넷	전직원	서울	 5 	False
2017/9/13	(주)세스코	100	71990	558747	3.0	3.0	3.0	3.0	3.0	0	1	경영/기획/컨설팅	현직원	서울	 2 	False
2017/9/12	(주)세스코	100	71990	558236	2.0	1.0	3.0	1.0	2.0	0	1	영업/제휴	전직원	서울	 9 	False
2017/9/22	씨제이푸드빌(주)	100	23183	562742	3.0	4.0	4.0	3.0	3.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2017/9/8	씨제이푸드빌(주)	100	23183	556590	2.0	2.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/9/11	유베이스(주)	100	87279	557906	3.0	2.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	경기	 2 	False
2017/9/2	유베이스(주)	100	87279	553808	1.0	1.0	3.0	2.0	1.0	0	1	서비스/고객지원	전직원	서울	 2 	False
2017/9/27	아워홈(주)	100	68269	564795	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원	부산	 1 	False
2017/9/20	아워홈(주)	100	68269	561783	4.0	4.0	4.0	4.0	4.0	1	1	전문직	전직원	서울	 1 	False
2017/9/13	아워홈(주)	100	68269	558620	3.0	3.0	3.0	3.0	3.0	1	1	연구개발	전직원	경기	 0 	False
2017/9/10	아워홈(주)	100	68269	557261	3.0	2.0	3.0	3.0	1.0	0	1	유통/무역	현직원	서울	 1 	False
2017/9/3	아워홈(주)	100	68269	554153	2.0	3.0	4.0	3.0	3.0	1	1	영업/제휴	전직원	부산	 0 	False
2017/9/28	아웃백스테이크하우스코리아(유)	100	86465	565339	1.0	3.0	1.0	1.0	1.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2017/9/26	아웃백스테이크하우스코리아(유)	100	86465	564535	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/9/25	아웃백스테이크하우스코리아(유)	100	86465	564040	2.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2017/9/23	아웃백스테이크하우스코리아(유)	100	86465	563314	4.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	대전	 0 	False
