date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/1/30	스타벅스커피코리아(주)	100	70749	459396	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/1/29	스타벅스커피코리아(주)	100	70749	459340	3.0	4.0	2.0	2.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2017/1/26	스타벅스커피코리아(주)	100	70749	458427	2.0	2.0	1.0	3.0	2.0	0	1	서비스/고객지원	현직원	서울	 1 	False
2017/1/23	스타벅스커피코리아(주)	100	70749	456997	4.0	3.0	4.0	5.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2017/1/21	스타벅스커피코리아(주)	100	70749	456421	2.0	2.0	5.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/1/16	스타벅스커피코리아(주)	100	70749	453889	2.0	3.0	1.0	2.0	2.0	0	1	서비스/고객지원	현직원	경기	 1 	False
2017/1/12	스타벅스커피코리아(주)	100	70749	452763	4.0	3.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/1/12	스타벅스커피코리아(주)	100	70749	452735	2.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	해외	 0 	False
2017/1/12	스타벅스커피코리아(주)	100	70749	452233	3.0	5.0	3.0	5.0	3.0	1	1	서비스/고객지원	전직원	대전	 0 	False
2017/1/10	스타벅스커피코리아(주)	100	70749	451158	3.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	충북	 1 	False
2017/1/9	스타벅스커피코리아(주)	100	70749	450653	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2017/1/9	스타벅스커피코리아(주)	100	70749	450612	4.0	3.0	2.0	2.0	1.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2017/1/8	스타벅스커피코리아(주)	100	70749	450555	4.0	3.0	3.0	3.0	3.0	1	1	영업/제휴	전직원	경기	 0 	False
2017/1/8	스타벅스커피코리아(주)	100	70749	450501	3.0	4.0	3.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/1/7	스타벅스커피코리아(주)	100	70749	450143	1.0	1.0	1.0	1.0	1.0	0	0	서비스/고객지원	전직원	광주	 2 	False
2017/1/5	스타벅스커피코리아(주)	100	70749	449447	4.0	2.0	4.0	4.0	4.0	0	1	서비스/고객지원	현직원	서울	 0 	False
