date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/5/29	스타벅스커피코리아(주)	100	70749	514195	4.0	4.0	5.0	5.0	4.0	1	1	생산/제조	현직원	서울	 1 	False
2017/5/27	스타벅스커피코리아(주)	100	70749	513577	2.0	1.0	1.0	3.0	2.0	0	0	서비스/고객지원	현직원	서울	 3 	False
2017/5/25	스타벅스커피코리아(주)	100	70749	513026	4.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/24	스타벅스커피코리아(주)	100	70749	512065	1.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/5/22	스타벅스커피코리아(주)	100	70749	511459	4.0	4.0	5.0	5.0	4.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/5/19	스타벅스커피코리아(주)	100	70749	510326	3.0	3.0	3.0	3.0	2.0	0	1	서비스/고객지원	현직원	경기	 1 	False
2017/5/16	스타벅스커피코리아(주)	100	70749	508905	4.0	3.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/5/16	스타벅스커피코리아(주)	100	70749	508897	2.0	2.0	3.0	2.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/14	스타벅스커피코리아(주)	100	70749	508115	4.0	2.0	2.0	2.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/14	스타벅스커피코리아(주)	100	70749	508081	4.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/5/13	스타벅스커피코리아(주)	100	70749	507731	4.0	2.0	4.0	5.0	4.0	0	1	서비스/고객지원	전직원	충남	 1 	False
2017/5/13	스타벅스커피코리아(주)	100	70749	507654	2.0	2.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/12	스타벅스커피코리아(주)	100	70749	507205	3.0	4.0	3.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/10	스타벅스커피코리아(주)	100	70749	506335	4.0	5.0	4.0	5.0	3.0	1	1	서비스/고객지원	현직원	부산	 0 	False
2017/5/8	스타벅스커피코리아(주)	100	70749	505866	3.0	4.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/8	스타벅스커피코리아(주)	100	70749	505801	2.0	2.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/8	스타벅스커피코리아(주)	100	70749	505586	2.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/6	스타벅스커피코리아(주)	100	70749	505301	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/5/1	스타벅스커피코리아(주)	100	70749	504067	5.0	5.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/5/1	스타벅스커피코리아(주)	100	70749	503974	3.0	2.0	4.0	5.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/5/1	스타벅스커피코리아(주)	100	70749	503801	3.0	1.0	2.0	3.0	2.0	0	0	서비스/고객지원	현직원	인천	 0 	False
2017/5/30	한국맥도날드(유)	100	3616	514953	2.0	4.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2017/5/23	한국맥도날드(유)	100	3616	511595	5.0	3.0	3.0	3.0	3.0	0	0	서비스/고객지원	전직원	울산	 0 	False
