date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2018/3/30	스타벅스커피코리아(주)	100	70749	641523	4.0	2.0	4.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2018/3/30	스타벅스커피코리아(주)	100	70749	641348	2.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2018/3/30	스타벅스커피코리아(주)	100	70749	641277	4.0	5.0	5.0	2.0	3.0	0	0	서비스/고객지원	전직원	서울	 2 	False
2018/3/30	스타벅스커피코리아(주)	100	70749	641265	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2018/3/28	스타벅스커피코리아(주)	100	70749	640352	4.0	4.0	5.0	5.0	3.0	1	1	서비스/고객지원	전직원	경북	 0 	False
2018/3/28	스타벅스커피코리아(주)	100	70749	640034	2.0	2.0	2.0	1.0	3.0	0	1	서비스/고객지원	전직원	충남	 1 	False
2018/3/27	스타벅스커피코리아(주)	100	70749	639803	2.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/3/27	스타벅스커피코리아(주)	100	70749	639448	3.0	4.0	1.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/3/25	스타벅스커피코리아(주)	100	70749	638535	4.0	4.0	3.0	3.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/3/25	스타벅스커피코리아(주)	100	70749	638495	3.0	3.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	광주	 0 	False
2018/3/23	스타벅스커피코리아(주)	100	70749	638089	4.0	4.0	4.0	3.0	5.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2018/3/22	스타벅스커피코리아(주)	100	70749	637401	2.0	3.0	2.0	2.0	1.0	0	1	금융/재무	전직원	서울	 0 	False
2018/3/22	스타벅스커피코리아(주)	100	70749	637036	2.0	4.0	3.0	3.0	1.0	0	0	서비스/고객지원	전직원	부산	 0 	False
2018/3/21	스타벅스커피코리아(주)	100	70749	636914	3.0	2.0	1.0	2.0	4.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2018/3/18	스타벅스커피코리아(주)	100	70749	634997	4.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	해외	 0 	False
2018/3/16	스타벅스커피코리아(주)	100	70749	634340	1.0	3.0	4.0	2.0	1.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2018/3/15	스타벅스커피코리아(주)	100	70749	633581	3.0	3.0	4.0	2.0	2.0	1	1	서비스/고객지원	전직원	강원	 0 	False
2018/3/14	스타벅스커피코리아(주)	100	70749	632677	2.0	2.0	5.0	3.0	1.0	0	1	서비스/고객지원	현직원	서울	 1 	False
