date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2014/6/29	스타벅스커피코리아(주)	100	70749	26104	3.0	3.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/6/29	스타벅스커피코리아(주)	100	70749	26065	4.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2014/6/29	스타벅스커피코리아(주)	100	70749	26054	3.0	3.0	2.0	3.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/6/28	스타벅스커피코리아(주)	100	70749	25730	4.0	4.0	2.0	2.0	3.0	0	1	서비스/고객지원	현직원	충북	 0 	False
2014/6/27	스타벅스커피코리아(주)	100	70749	25670	4.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원		 0 	False
2014/6/24	스타벅스커피코리아(주)	100	70749	24507	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원		 0 	False
2014/6/22	스타벅스커피코리아(주)	100	70749	23878	3.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원		 2 	False
2014/6/22	스타벅스커피코리아(주)	100	70749	23847	4.0	4.0	3.0	2.0	3.0	1	1	서비스/고객지원	전직원	경북	 0 	False
2014/6/19	스타벅스커피코리아(주)	100	70749	23215	5.0	4.0	5.0	4.0	4.0	1	1	서비스/고객지원	현직원		 0 	False
2014/6/17	스타벅스커피코리아(주)	100	70749	22486	2.0	3.0	3.0	3.0	4.0	0	1	서비스/고객지원	전직원		 0 	False
2014/6/17	스타벅스커피코리아(주)	100	70749	22471	4.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	현직원		 0 	False
2014/6/16	스타벅스커피코리아(주)	100	70749	22196	3.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원		 0 	False
2014/6/16	스타벅스커피코리아(주)	100	70749	22176	4.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원		 0 	False
2014/6/13	스타벅스커피코리아(주)	100	70749	21640	4.0	1.0	2.0	2.0	2.0	0	1	생산/제조	전직원		 0 	False
2014/6/12	스타벅스커피코리아(주)	100	70749	21514	3.0	5.0	2.0	2.0	4.0	1	1	경영/기획/컨설팅	현직원		 6 	False
