date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/4/29	스타벅스커피코리아(주)	100	70749	503369	3.0	2.0	3.0	2.0	1.0	0	0	서비스/고객지원	현직원	부산	 1 	False
2017/4/26	스타벅스커피코리아(주)	100	70749	501900	3.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/20	스타벅스커피코리아(주)	100	70749	499332	3.0	4.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/20	스타벅스커피코리아(주)	100	70749	499160	3.0	4.0	4.0	4.0	4.0	1	1	인사/총무	현직원	서울	 0 	False
2017/4/19	스타벅스커피코리아(주)	100	70749	498617	4.0	4.0	1.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/19	스타벅스커피코리아(주)	100	70749	498501	5.0	3.0	3.0	3.0	3.0	0	1	영업/제휴	현직원	서울	 0 	False
2017/4/19	스타벅스커피코리아(주)	100	70749	498460	5.0	2.0	1.0	2.0	1.0	0	1	서비스/고객지원	전직원	경북	 0 	False
2017/4/14	스타벅스커피코리아(주)	100	70749	496295	4.0	2.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2017/4/8	스타벅스커피코리아(주)	100	70749	493519	3.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 2 	False
2017/4/6	스타벅스커피코리아(주)	100	70749	492694	3.0	3.0	4.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/5	스타벅스커피코리아(주)	100	70749	492000	3.0	4.0	3.0	5.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/5	스타벅스커피코리아(주)	100	70749	491944	1.0	2.0	1.0	1.0	1.0	0	0	서비스/고객지원	전직원	경기	 0 	False
2017/4/2	스타벅스커피코리아(주)	100	70749	490317	4.0	4.0	4.0	5.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/2	스타벅스커피코리아(주)	100	70749	490218	4.0	3.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	제주	 0 	False
2017/4/2	스타벅스커피코리아(주)	100	70749	490184	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/4/1	스타벅스커피코리아(주)	100	70749	489592	3.0	5.0	3.0	3.0	2.0	1	1	서비스/고객지원	현직원	인천	 4 	False
2017/4/26	한국맥도날드(유)	100	3616	501985	5.0	4.0	1.0	2.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/4/26	한국맥도날드(유)	100	3616	501961	4.0	3.0	3.0	4.0	4.0	1	1	생산/제조	전직원	울산	 0 	False
2017/4/25	한국맥도날드(유)	100	3616	501525	4.0	4.0	1.0	4.0	2.0	1	0	서비스/고객지원	현직원	부산	 0 	False
2017/4/23	한국맥도날드(유)	100	3616	500684	3.0	2.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/4/22	한국맥도날드(유)	100	3616	500299	2.0	3.0	4.0	5.0	3.0	1	1	생산/제조	전직원	서울	 0 	False
2017/4/16	한국맥도날드(유)	100	3616	497176	3.0	2.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/16	한국맥도날드(유)	100	3616	497103	4.0	5.0	4.0	4.0	4.0	0	1	서비스/고객지원	전직원	기타	 0 	False
2017/4/14	한국맥도날드(유)	100	3616	496280	5.0	5.0	5.0	5.0	5.0	1	1	생산/제조	전직원	경기	 0 	False
2017/4/10	한국맥도날드(유)	100	3616	494238	5.0	4.0	1.0	3.0	3.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/4/8	한국맥도날드(유)	100	3616	493497	3.0	2.0	4.0	3.0	2.0	1	0	경영/기획/컨설팅	전직원	서울	 1 	False
2017/4/7	한국맥도날드(유)	100	3616	492818	3.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/4/7	한국맥도날드(유)	100	3616	492810	3.0	2.0	3.0	3.0	4.0	0	1	서비스/고객지원	현직원	충북	 0 	False
2017/4/6	한국맥도날드(유)	100	3616	492581	4.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/3	한국맥도날드(유)	100	3616	490932	5.0	1.0	1.0	3.0	1.0	0	0	서비스/고객지원	전직원	강원	 0 	False
2017/4/3	한국맥도날드(유)	100	3616	490739	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/4/2	한국맥도날드(유)	100	3616	490456	3.0	3.0	1.0	3.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/4/30	(주)하나투어	100	49174	503695	2.0	1.0	4.0	3.0	1.0	0	0	마케팅/시장조사	전직원	서울	 3 	False
2017/4/25	(주)하나투어	100	49174	501309	3.0	3.0	3.0	3.0	3.0	0	1	IT/인터넷	현직원	서울	 0 	False
2017/4/23	(주)하나투어	100	49174	500549	3.0	3.0	4.0	3.0	2.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2017/4/21	(주)하나투어	100	49174	500023	2.0	2.0	3.0	3.0	2.0	0	0	경영/기획/컨설팅	전직원	서울	 0 	False
2017/4/10	(주)하나투어	100	49174	494377	4.0	2.0	4.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/2	(주)하나투어	100	49174	490075	4.0	1.0	4.0	3.0	3.0	0	1	영업/제휴	전직원	인천	 0 	False
2017/4/24	롯데지알에스(주) 롯데리아	100	78632	500925	3.0	2.0	2.0	2.0	1.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2017/4/14	롯데지알에스(주) 롯데리아	100	78632	496585	3.0	2.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/4/13	롯데지알에스(주) 롯데리아	100	78632	496021	3.0	3.0	3.0	3.0	3.0	0	1	영업/제휴	전직원	경기	 0 	False
2017/4/7	롯데지알에스(주) 롯데리아	100	78632	492961	2.0	2.0	2.0	2.0	2.0	0	0	서비스/고객지원	전직원	경기	 0 	False
2017/4/28	(주)세스코	100	71990	502900	3.0	1.0	2.0	1.0	1.0	0	1	영업/제휴	현직원	서울	 0 	False
2017/4/23	(주)세스코	100	71990	500581	3.0	2.0	5.0	3.0	2.0	0	1	마케팅/시장조사	현직원	서울	 0 	False
2017/4/1	(주)세스코	100	71990	489767	5.0	1.0	1.0	2.0	1.0	0	1	서비스/고객지원	전직원	경북	 2 	False
2017/4/22	씨제이푸드빌(주)	100	23183	500281	3.0	3.0	3.0	4.0	3.0	1	1	마케팅/시장조사	현직원	서울	 3 	False
2017/4/19	씨제이푸드빌(주)	100	23183	498534	2.0	2.0	1.0	2.0	1.0	0	1	생산/제조	전직원	서울	 0 	False
