date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2015/9/28	스타벅스커피코리아(주)	100	70749	183450	4.0	4.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2015/9/26	스타벅스커피코리아(주)	100	70749	183032	2.0	4.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/9/22	스타벅스커피코리아(주)	100	70749	181346	4.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원		 0 	False
2015/9/18	스타벅스커피코리아(주)	100	70749	179671	4.0	5.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/9/17	스타벅스커피코리아(주)	100	70749	179289	3.0	4.0	4.0	4.0	5.0	1	1	전문직	전직원	부산	 10 	True
2015/9/15	스타벅스커피코리아(주)	100	70749	177424	3.0	4.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2015/9/13	스타벅스커피코리아(주)	100	70749	176785	3.0	3.0	2.0	3.0	2.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2015/9/11	스타벅스커피코리아(주)	100	70749	175785	3.0	4.0	5.0	5.0	5.0	1	1	서비스/고객지원	현직원	서울	 1 	False
2015/9/9	스타벅스커피코리아(주)	100	70749	174974	4.0	3.0	2.0	4.0	3.0	1	1	영업/제휴	현직원	경기	 2 	False
2015/9/8	스타벅스커피코리아(주)	100	70749	174562	4.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	현직원	경기	 6 	True
2015/9/7	스타벅스커피코리아(주)	100	70749	173889	3.0	2.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2015/9/26	한국맥도날드(유)	100	3616	183051	3.0	3.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	경남	 0 	False
2015/9/26	한국맥도날드(유)	100	3616	182950	3.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
