date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2019/5/21	스타벅스커피코리아(주)	100	70749	1134977	3.0	3.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	광주	 0 	False
2019/5/20	스타벅스커피코리아(주)	100	70749	1133728	5.0	2.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2019/5/19	스타벅스커피코리아(주)	100	70749	1131326	3.0	3.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2019/5/17	스타벅스커피코리아(주)	100	70749	1129619	4.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2019/5/17	스타벅스커피코리아(주)	100	70749	1129606	2.0	4.0	3.0	2.0	1.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2019/5/17	스타벅스커피코리아(주)	100	70749	1129586	3.0	5.0	3.0	2.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2019/5/17	스타벅스커피코리아(주)	100	70749	1129182	3.0	3.0	4.0	4.0	3.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2019/5/17	스타벅스커피코리아(주)	100	70749	1128318	3.0	3.0	3.0	2.0	3.0	1	0	서비스/고객지원	전직원	경기	 0 	False
2019/5/16	스타벅스커피코리아(주)	100	70749	1127128	4.0	4.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/5/16	스타벅스커피코리아(주)	100	70749	1126774	3.0	3.0	1.0	3.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2019/5/15	스타벅스커피코리아(주)	100	70749	1125720	5.0	4.0	4.0	5.0	5.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2019/5/15	스타벅스커피코리아(주)	100	70749	1124851	4.0	5.0	5.0	4.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/5/15	스타벅스커피코리아(주)	100	70749	1124603	3.0	3.0	3.0	3.0	3.0	1	1	생산/제조	전직원	서울	 0 	False
