date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2018/9/30	스타벅스커피코리아(주)	100	70749	832060	4.0	4.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/29	스타벅스커피코리아(주)	100	70749	831874	3.0	3.0	3.0	3.0	3.0	0	1	디자인	전직원	충남	 1 	False
2018/9/29	스타벅스커피코리아(주)	100	70749	831863	3.0	3.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/29	스타벅스커피코리아(주)	100	70749	831572	3.0	4.0	4.0	3.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2018/9/28	스타벅스커피코리아(주)	100	70749	831204	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2018/9/28	스타벅스커피코리아(주)	100	70749	830853	3.0	4.0	4.0	4.0	4.0	0	1	서비스/고객지원	전직원	부산	 1 	False
2018/9/28	스타벅스커피코리아(주)	100	70749	830488	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	충북	 0 	False
2018/9/28	스타벅스커피코리아(주)	100	70749	830331	3.0	1.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/27	스타벅스커피코리아(주)	100	70749	829672	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/27	스타벅스커피코리아(주)	100	70749	829358	3.0	4.0	4.0	2.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2018/9/26	스타벅스커피코리아(주)	100	70749	828742	3.0	2.0	1.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2018/9/21	스타벅스커피코리아(주)	100	70749	825879	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2018/9/20	스타벅스커피코리아(주)	100	70749	824761	3.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2018/9/19	스타벅스커피코리아(주)	100	70749	824486	3.0	3.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2018/9/19	스타벅스커피코리아(주)	100	70749	824400	3.0	3.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/19	스타벅스커피코리아(주)	100	70749	823872	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/19	스타벅스커피코리아(주)	100	70749	823630	5.0	5.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	경북	 2 	False
2018/9/18	스타벅스커피코리아(주)	100	70749	822714	3.0	3.0	1.0	1.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/18	스타벅스커피코리아(주)	100	70749	822236	5.0	3.0	5.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/18	스타벅스커피코리아(주)	100	70749	821991	5.0	3.0	3.0	3.0	1.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/17	스타벅스커피코리아(주)	100	70749	821874	3.0	4.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2018/9/17	스타벅스커피코리아(주)	100	70749	821809	3.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2018/9/16	스타벅스커피코리아(주)	100	70749	820440	2.0	2.0	5.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/9/15	스타벅스커피코리아(주)	100	70749	819819	2.0	5.0	3.0	2.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2018/9/14	스타벅스커피코리아(주)	100	70749	818839	2.0	2.0	2.0	2.0	2.0	1	1	경영/기획/컨설팅	전직원	서울	 0 	False
2018/9/12	스타벅스커피코리아(주)	100	70749	815723	3.0	1.0	1.0	2.0	2.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2018/9/10	스타벅스커피코리아(주)	100	70749	813544	2.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	대구	 0 	False
2018/9/10	스타벅스커피코리아(주)	100	70749	813453	4.0	5.0	4.0	5.0	5.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/9/9	스타벅스커피코리아(주)	100	70749	812448	4.0	2.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
