date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2014/10/29	스타벅스커피코리아(주)	100	70749	50378	3.0	4.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2014/10/28	스타벅스커피코리아(주)	100	70749	49984	3.0	3.0	2.0	4.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/22	스타벅스커피코리아(주)	100	70749	48432	5.0	5.0	4.0	4.0	4.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2014/10/21	스타벅스커피코리아(주)	100	70749	48218	4.0	3.0	3.0	4.0	4.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2014/10/19	스타벅스커피코리아(주)	100	70749	47578	2.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/19	스타벅스커피코리아(주)	100	70749	47566	3.0	3.0	3.0	4.0	3.0	1	1	기타	전직원	경기	 0 	False
2014/10/15	스타벅스커피코리아(주)	100	70749	46680	4.0	5.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2014/10/9	스타벅스커피코리아(주)	100	70749	45457	3.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/10/7	스타벅스커피코리아(주)	100	70749	44815	4.0	4.0	4.0	4.0	4.0	1	1	영업/제휴	현직원	서울	 0 	False
2014/10/6	스타벅스커피코리아(주)	100	70749	44319	4.0	3.0	3.0	2.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2014/10/5	스타벅스커피코리아(주)	100	70749	44149	3.0	4.0	2.0	5.0	4.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2014/10/5	스타벅스커피코리아(주)	100	70749	44134	3.0	4.0	2.0	3.0	1.0	0	1	서비스/고객지원	전직원		 0 	False
2014/10/4	스타벅스커피코리아(주)	100	70749	44063	3.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/10/3	스타벅스커피코리아(주)	100	70749	43889	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/3	스타벅스커피코리아(주)	100	70749	43818	2.0	3.0	2.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/1	스타벅스커피코리아(주)	100	70749	43369	4.0	4.0	4.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/30	한국맥도날드(유)	100	3616	50897	3.0	3.0	3.0	3.0	3.0	0	1	기타	전직원		 0 	True
2014/10/27	한국맥도날드(유)	100	3616	49938	4.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/10/19	한국맥도날드(유)	100	3616	47624	4.0	1.0	3.0	4.0	3.0	0	1	생산/제조	전직원	경기	 0 	False
2014/10/17	한국맥도날드(유)	100	3616	47207	3.0	3.0	4.0	3.0	4.0	1	1	기타	전직원		 0 	False
2014/10/7	한국맥도날드(유)	100	3616	44886	3.0	3.0	3.0	3.0	3.0	1	1	영업/제휴	전직원	서울	 0 	False
2014/10/5	한국맥도날드(유)	100	3616	44183	3.0	2.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	대구	 0 	False
2014/10/27	(주)하나투어	100	49174	49913	1.0	4.0	4.0	4.0	2.0	1	1	영업/제휴	전직원	서울	 0 	False
2014/10/27	(주)하나투어	100	49174	49809	3.0	3.0	3.0	4.0	3.0	1	1	기타	전직원	서울	 0 	False
2014/10/26	(주)하나투어	100	49174	49568	4.0	2.0	4.0	4.0	3.0	1	1	경영/기획/컨설팅	현직원	서울	 1 	False
2014/10/21	(주)하나투어	100	49174	48364	3.0	3.0	3.0	2.0	3.0	0	1	경영/기획/컨설팅	전직원	서울	 0 	False
2014/10/20	(주)하나투어	100	49174	47901	3.0	2.0	2.0	3.0	3.0	1	1	경영/기획/컨설팅	전직원	서울	 1 	False
2014/10/19	(주)하나투어	100	49174	47595	3.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/10/18	(주)하나투어	100	49174	47488	3.0	3.0	4.0	5.0	3.0	1	1	경영/기획/컨설팅	현직원	서울	 0 	False
2014/10/14	(주)하나투어	100	49174	46410	4.0	2.0	4.0	3.0	2.0	0	1	경영/기획/컨설팅	현직원	서울	 0 	False
2014/10/10	(주)하나투어	100	49174	45638	3.0	3.0	3.0	3.0	3.0	0	1	영업/제휴	현직원	경기	 0 	False
2014/10/8	(주)하나투어	100	49174	45206	3.0	3.0	3.0	3.0	3.0	1	1	경영/기획/컨설팅	현직원	부산	 1 	False
2014/10/7	(주)하나투어	100	49174	44982	3.0	1.0	3.0	1.0	3.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2014/10/7	(주)하나투어	100	49174	44666	3.0	1.0	4.0	3.0	1.0	0	1	경영/기획/컨설팅	현직원	부산	 0 	False
2014/10/7	(주)하나투어	100	49174	44657	3.0	2.0	4.0	4.0	3.0	1	1	IT/인터넷	현직원	서울	 0 	False
2014/10/5	(주)하나투어	100	49174	44260	3.0	2.0	5.0	3.0	3.0	0	1	경영/기획/컨설팅	현직원	서울	 1 	False
2014/10/21	롯데지알에스(주) 롯데리아	100	78632	48292	2.0	2.0	2.0	2.0	2.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2014/10/20	롯데지알에스(주) 롯데리아	100	78632	48033	4.0	3.0	3.0	3.0	2.0	1	0	서비스/고객지원	현직원	경기	 11 	True
2014/10/20	(주)세스코	100	71990	47746	3.0	2.0	3.0	3.0	3.0	0	1	영업/제휴	현직원	대구	 0 	False
2014/10/13	(주)세스코	100	71990	45989	2.0	2.0	4.0	3.0	3.0	0	1	영업/제휴	현직원	대구	 0 	False
2014/10/22	씨제이푸드빌(주)	100	23183	48663	3.0	3.0	1.0	2.0	3.0	1	1	경영/기획/컨설팅	현직원	서울	 0 	False
2014/10/21	씨제이푸드빌(주)	100	23183	48162	4.0	5.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2014/10/13	씨제이푸드빌(주)	100	23183	46141	4.0	3.0	1.0	3.0	3.0	0	1	서비스/고객지원	전직원	충남	 0 	False
