date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2018/7/31	스타벅스커피코리아(주)	100	70749	770727	3.0	2.0	2.0	5.0	5.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770630	4.0	4.0	5.0	3.0	3.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770618	3.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770331	3.0	3.0	4.0	3.0	2.0	1	0	서비스/고객지원	전직원	서울	 0 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770322	3.0	4.0	5.0	4.0	3.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770306	2.0	3.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2018/7/31	스타벅스커피코리아(주)	100	70749	770221	2.0	4.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	경북	 1 	False
2018/7/30	스타벅스커피코리아(주)	100	70749	768616	3.0	2.0	1.0	2.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/28	스타벅스커피코리아(주)	100	70749	767390	5.0	5.0	5.0	4.0	4.0	1	0	서비스/고객지원	전직원	서울	 0 	False
2018/7/28	스타벅스커피코리아(주)	100	70749	767350	3.0	2.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	전북	 0 	False
2018/7/25	스타벅스커피코리아(주)	100	70749	764155	3.0	2.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2018/7/25	스타벅스커피코리아(주)	100	70749	763753	3.0	2.0	4.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 2 	False
2018/7/24	스타벅스커피코리아(주)	100	70749	763215	2.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/24	스타벅스커피코리아(주)	100	70749	762425	4.0	3.0	2.0	2.0	2.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2018/7/23	스타벅스커피코리아(주)	100	70749	761397	2.0	2.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/23	스타벅스커피코리아(주)	100	70749	761340	5.0	5.0	3.0	5.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/23	스타벅스커피코리아(주)	100	70749	760766	3.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/23	스타벅스커피코리아(주)	100	70749	760453	3.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/22	스타벅스커피코리아(주)	100	70749	760421	4.0	4.0	4.0	4.0	3.0	1	1	생산/제조	전직원	서울	 0 	False
2018/7/20	스타벅스커피코리아(주)	100	70749	758617	4.0	5.0	5.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2018/7/20	스타벅스커피코리아(주)	100	70749	758583	4.0	3.0	1.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2018/7/20	스타벅스커피코리아(주)	100	70749	757764	4.0	3.0	2.0	3.0	3.0	1	1	영업/제휴	전직원	서울	 0 	False
2018/7/19	스타벅스커피코리아(주)	100	70749	756871	3.0	2.0	2.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/19	스타벅스커피코리아(주)	100	70749	756636	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/18	스타벅스커피코리아(주)	100	70749	755483	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2018/7/18	스타벅스커피코리아(주)	100	70749	755268	3.0	3.0	4.0	4.0	2.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/18	스타벅스커피코리아(주)	100	70749	755006	2.0	1.0	2.0	1.0	3.0	0	1	서비스/고객지원	현직원	대구	 2 	False
2018/7/18	스타벅스커피코리아(주)	100	70749	754642	4.0	3.0	3.0	4.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/17	스타벅스커피코리아(주)	100	70749	753944	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/17	스타벅스커피코리아(주)	100	70749	753886	3.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/17	스타벅스커피코리아(주)	100	70749	753455	4.0	4.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/16	스타벅스커피코리아(주)	100	70749	752858	3.0	2.0	5.0	4.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2018/7/16	스타벅스커피코리아(주)	100	70749	752383	5.0	4.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/16	스타벅스커피코리아(주)	100	70749	751577	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/13	스타벅스커피코리아(주)	100	70749	748876	4.0	3.0	3.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/12	스타벅스커피코리아(주)	100	70749	747878	1.0	2.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/12	스타벅스커피코리아(주)	100	70749	747649	4.0	1.0	1.0	3.0	3.0	0	0	서비스/고객지원	전직원	경기	 1 	False
2018/7/11	스타벅스커피코리아(주)	100	70749	746263	2.0	3.0	3.0	3.0	3.0	0	0	서비스/고객지원	전직원	인천	 0 	False
2018/7/11	스타벅스커피코리아(주)	100	70749	746152	3.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/11	스타벅스커피코리아(주)	100	70749	745950	2.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/10	스타벅스커피코리아(주)	100	70749	744821	3.0	3.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2018/7/9	스타벅스커피코리아(주)	100	70749	743689	3.0	4.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/9	스타벅스커피코리아(주)	100	70749	743089	1.0	1.0	1.0	3.0	1.0	0	1	서비스/고객지원	전직원	광주	 3 	False
2018/7/9	스타벅스커피코리아(주)	100	70749	742978	1.0	3.0	1.0	4.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/6	스타벅스커피코리아(주)	100	70749	741179	4.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/6	스타벅스커피코리아(주)	100	70749	741144	4.0	3.0	5.0	3.0	3.0	1	1	서비스/고객지원	현직원	대구	 0 	False
2018/7/5	스타벅스커피코리아(주)	100	70749	740111	2.0	2.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/4	스타벅스커피코리아(주)	100	70749	738582	3.0	4.0	4.0	2.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2018/7/2	스타벅스커피코리아(주)	100	70749	735775	3.0	4.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/2	스타벅스커피코리아(주)	100	70749	735565	4.0	3.0	3.0	3.0	3.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2018/7/2	스타벅스커피코리아(주)	100	70749	735469	3.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 3 	False
2018/7/1	스타벅스커피코리아(주)	100	70749	735278	4.0	4.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2018/7/31	한국맥도날드(유)	100	3616	770822	3.0	3.0	4.0	5.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2018/7/31	한국맥도날드(유)	100	3616	769871	4.0	2.0	3.0	4.0	1.0	0	1	영업/제휴	전직원	서울	 0 	False
2018/7/30	한국맥도날드(유)	100	3616	769795	3.0	4.0	4.0	4.0	3.0	0	0	서비스/고객지원	전직원	부산	 0 	False
2018/7/30	한국맥도날드(유)	100	3616	769479	4.0	3.0	3.0	4.0	4.0	1	1	생산/제조	전직원	광주	 0 	False
2018/7/30	한국맥도날드(유)	100	3616	769009	3.0	3.0	2.0	4.0	3.0	0	1	생산/제조	전직원	서울	 0 	False
2018/7/30	한국맥도날드(유)	100	3616	768966	2.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2018/7/30	한국맥도날드(유)	100	3616	768584	4.0	2.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2018/7/27	한국맥도날드(유)	100	3616	767035	2.0	2.0	4.0	5.0	2.0	1	1	엔지니어링	전직원	서울	 0 	False
