date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2014/4/30	스타벅스커피코리아(주)	100	70749	10442	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	현직원	강원	 0 	False
2014/4/25	스타벅스커피코리아(주)	100	70749	8578	3.0	1.0	4.0	4.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2014/4/23	스타벅스커피코리아(주)	100	70749	7901	3.0	3.0	4.0	5.0	4.0	1	1	서비스/고객지원	전직원		 0 	False
2014/4/22	스타벅스커피코리아(주)	100	70749	7797	3.0	4.0	1.0	2.0	1.0	0	1	경영/기획/컨설팅	전직원		 1 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1071	3.0	4.0	3.0	2.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1072	4.0	2.0	3.0	3.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1073	5.0	3.0	3.0	5.0	1.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1066	5.0	3.0	3.0	3.0	2.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1067	3.0	5.0	3.0	4.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1068	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	현직원	경남	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1069	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/4/17	스타벅스커피코리아(주)	100	70749	1070	4.0	3.0	4.0	5.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
