date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2015/3/30	스타벅스커피코리아(주)	100	70749	99994	3.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/3/27	스타벅스커피코리아(주)	100	70749	99423	3.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/3/24	스타벅스커피코리아(주)	100	70749	98327	2.0	4.0	1.0	3.0	1.0	0	0	서비스/고객지원	현직원	서울	 0 	False
2015/3/24	스타벅스커피코리아(주)	100	70749	97904	4.0	1.0	5.0	4.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2015/3/18	스타벅스커피코리아(주)	100	70749	95825	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원		 0 	False
2015/3/12	스타벅스커피코리아(주)	100	70749	93759	5.0	5.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2015/3/12	스타벅스커피코리아(주)	100	70749	93622	4.0	5.0	3.0	5.0	5.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2015/3/11	스타벅스커피코리아(주)	100	70749	93472	3.0	3.0	4.0	5.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/3/9	스타벅스커피코리아(주)	100	70749	91256	3.0	4.0	2.0	3.0	3.0	0	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/3/7	스타벅스커피코리아(주)	100	70749	90130	4.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	현직원	경남	 0 	False
2015/3/3	스타벅스커피코리아(주)	100	70749	88388	3.0	4.0	2.0	4.0	2.0	1	1	서비스/고객지원	전직원	경기	 1 	False
2015/3/31	한국맥도날드(유)	100	3616	100452	4.0	3.0	2.0	3.0	2.0	1	1	마케팅/시장조사	현직원	서울	 2 	False
2015/3/30	한국맥도날드(유)	100	3616	100178	5.0	5.0	3.0	4.0	4.0	1	1	서비스/고객지원	현직원	경남	 0 	False
2015/3/16	한국맥도날드(유)	100	3616	95158	3.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원		 0 	False
2015/3/9	한국맥도날드(유)	100	3616	90900	4.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	경기	 0 	False
