date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2019/4/30	스타벅스커피코리아(주)	100	70749	1103643	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	전북	 0 	False
2019/4/30	스타벅스커피코리아(주)	100	70749	1103020	2.0	3.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2019/4/30	스타벅스커피코리아(주)	100	70749	1102594	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/29	스타벅스커피코리아(주)	100	70749	1102075	3.0	3.0	1.0	2.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2019/4/29	스타벅스커피코리아(주)	100	70749	1101614	2.0	2.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2019/4/29	스타벅스커피코리아(주)	100	70749	1101171	4.0	4.0	2.0	1.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/28	스타벅스커피코리아(주)	100	70749	1100319	5.0	3.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2019/4/28	스타벅스커피코리아(주)	100	70749	1100131	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/28	스타벅스커피코리아(주)	100	70749	1099692	4.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2019/4/28	스타벅스커피코리아(주)	100	70749	1099595	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2019/4/27	스타벅스커피코리아(주)	100	70749	1099327	3.0	4.0	4.0	1.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2019/4/26	스타벅스커피코리아(주)	100	70749	1098602	3.0	3.0	2.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/26	스타벅스커피코리아(주)	100	70749	1097961	5.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2019/4/25	스타벅스커피코리아(주)	100	70749	1096622	2.0	2.0	1.0	1.0	1.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2019/4/25	스타벅스커피코리아(주)	100	70749	1096601	4.0	4.0	4.0	4.0	4.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2019/4/25	스타벅스커피코리아(주)	100	70749	1095188	4.0	2.0	5.0	3.0	3.0	1	1	서비스/고객지원	전직원	충남	 0 	False
2019/4/24	스타벅스커피코리아(주)	100	70749	1093525	3.0	3.0	3.0	1.0	3.0	0	1	서비스/고객지원	전직원	충남	 0 	False
2019/4/24	스타벅스커피코리아(주)	100	70749	1093385	3.0	4.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1093108	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1093099	3.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	광주	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1093014	3.0	5.0	2.0	5.0	3.0	0	1	서비스/고객지원	현직원	대전	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1092774	2.0	3.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1091609	5.0	5.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/23	스타벅스커피코리아(주)	100	70749	1091217	2.0	3.0	2.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/22	스타벅스커피코리아(주)	100	70749	1090650	3.0	4.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/22	스타벅스커피코리아(주)	100	70749	1089907	5.0	4.0	4.0	4.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/22	스타벅스커피코리아(주)	100	70749	1089401	3.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/21	스타벅스커피코리아(주)	100	70749	1088183	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/19	스타벅스커피코리아(주)	100	70749	1085872	5.0	5.0	5.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/18	스타벅스커피코리아(주)	100	70749	1084392	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/18	스타벅스커피코리아(주)	100	70749	1084089	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2019/4/17	스타벅스커피코리아(주)	100	70749	1082425	3.0	3.0	3.0	5.0	3.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2019/4/16	스타벅스커피코리아(주)	100	70749	1080889	3.0	4.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	대전	 0 	False
2019/4/14	스타벅스커피코리아(주)	100	70749	1077250	3.0	3.0	3.0	3.0	3.0	0	1	금융/재무	전직원	서울	 0 	False
2019/4/14	스타벅스커피코리아(주)	100	70749	1076435	5.0	5.0	3.0	3.0	5.0	1	1	특수계층/공공	전직원	대전	 0 	False
2019/4/14	스타벅스커피코리아(주)	100	70749	1076320	4.0	4.0	2.0	2.0	3.0	0	1	서비스/고객지원	현직원	인천	 0 	False
2019/4/13	스타벅스커피코리아(주)	100	70749	1076119	3.0	3.0	3.0	2.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/12	스타벅스커피코리아(주)	100	70749	1073593	4.0	4.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1073466	3.0	4.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	경북	 0 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1073150	5.0	3.0	2.0	4.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1072904	3.0	2.0	2.0	2.0	1.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1072585	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1072556	3.0	3.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2019/4/11	스타벅스커피코리아(주)	100	70749	1071634	3.0	3.0	2.0	1.0	3.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2019/4/10	스타벅스커피코리아(주)	100	70749	1069721	2.0	3.0	1.0	1.0	1.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2019/4/10	스타벅스커피코리아(주)	100	70749	1069229	4.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2019/4/8	스타벅스커피코리아(주)	100	70749	1066776	3.0	2.0	2.0	2.0	2.0	0	1	서비스/고객지원	현직원	부산	 0 	False
2019/4/8	스타벅스커피코리아(주)	100	70749	1066628	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2019/4/8	스타벅스커피코리아(주)	100	70749	1066503	3.0	5.0	4.0	4.0	1.0	1	0	서비스/고객지원	현직원	서울	 0 	False
2019/4/8	스타벅스커피코리아(주)	100	70749	1066122	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2019/4/8	스타벅스커피코리아(주)	100	70749	1066097	2.0	3.0	2.0	1.0	1.0	0	0	서비스/고객지원	전직원	광주	 2 	False
