date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/7/30	스타벅스커피코리아(주)	100	70749	540437	4.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	광주	 0 	False
2017/7/28	스타벅스커피코리아(주)	100	70749	540035	4.0	4.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/28	스타벅스커피코리아(주)	100	70749	539845	4.0	2.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/7/26	스타벅스커피코리아(주)	100	70749	539005	4.0	4.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/25	스타벅스커피코리아(주)	100	70749	538314	2.0	5.0	5.0	3.0	2.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2017/7/23	스타벅스커피코리아(주)	100	70749	537530	4.0	3.0	1.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2017/7/23	스타벅스커피코리아(주)	100	70749	537522	3.0	4.0	4.0	1.0	3.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2017/7/21	스타벅스커피코리아(주)	100	70749	537024	2.0	3.0	3.0	3.0	1.0	0	1	서비스/고객지원	현직원	경남	 1 	False
2017/7/20	스타벅스커피코리아(주)	100	70749	536280	4.0	4.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	경남	 2 	False
2017/7/17	스타벅스커피코리아(주)	100	70749	534785	3.0	4.0	3.0	3.0	3.0	0	0	서비스/고객지원	현직원	서울	 0 	False
2017/7/16	스타벅스커피코리아(주)	100	70749	534389	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/15	스타벅스커피코리아(주)	100	70749	534229	5.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/7/13	스타벅스커피코리아(주)	100	70749	533446	4.0	3.0	4.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/12	스타벅스커피코리아(주)	100	70749	532786	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/7/11	스타벅스커피코리아(주)	100	70749	532573	3.0	4.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/11	스타벅스커피코리아(주)	100	70749	532272	3.0	4.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/6	스타벅스커피코리아(주)	100	70749	530402	2.0	2.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/4	스타벅스커피코리아(주)	100	70749	529625	3.0	3.0	2.0	4.0	2.0	0	0	서비스/고객지원	전직원	서울	 0 	False
2017/7/3	스타벅스커피코리아(주)	100	70749	528925	3.0	2.0	1.0	1.0	2.0	0	0	서비스/고객지원	전직원	서울	 1 	False
2017/7/3	스타벅스커피코리아(주)	100	70749	528856	4.0	4.0	4.0	4.0	4.0	1	1	마케팅/시장조사	전직원	서울	 0 	False
2017/7/30	한국맥도날드(유)	100	3616	540337	2.0	2.0	5.0	5.0	2.0	1	1	생산/제조	전직원	경북	 0 	False
2017/7/28	한국맥도날드(유)	100	3616	539840	4.0	4.0	3.0	4.0	4.0	1	1	생산/제조	전직원	서울	 0 	False
2017/7/27	한국맥도날드(유)	100	3616	539498	5.0	4.0	4.0	1.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2017/7/27	한국맥도날드(유)	100	3616	539197	4.0	4.0	3.0	2.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/22	한국맥도날드(유)	100	3616	537268	3.0	3.0	3.0	3.0	3.0	1	1	경영/기획/컨설팅	전직원	대전	 0 	False
2017/7/15	한국맥도날드(유)	100	3616	534105	5.0	3.0	1.0	3.0	2.0	0	0	서비스/고객지원	현직원	대구	 0 	False
2017/7/13	한국맥도날드(유)	100	3616	533439	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	대전	 0 	False
2017/7/12	한국맥도날드(유)	100	3616	532865	4.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/7/4	한국맥도날드(유)	100	3616	529170	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/7/2	한국맥도날드(유)	100	3616	528585	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2017/7/25	(주)하나투어	100	49174	538089	3.0	1.0	4.0	3.0	1.0	0	1	영업/제휴	전직원	서울	 0 	False
2017/7/17	(주)하나투어	100	49174	535010	4.0	4.0	5.0	5.0	2.0	1	1	영업/제휴	현직원	기타	 4 	False
2017/7/6	(주)하나투어	100	49174	530584	3.0	2.0	2.0	3.0	2.0	0	1	마케팅/시장조사	전직원	서울	 2 	True
2017/7/6	(주)하나투어	100	49174	530505	3.0	2.0	3.0	2.0	1.0	1	1	영업/제휴	전직원	서울	 0 	False
2017/7/28	롯데지알에스(주) 롯데리아	100	78632	540023	4.0	5.0	4.0	1.0	1.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/18	롯데지알에스(주) 롯데리아	100	78632	535116	4.0	3.0	3.0	5.0	5.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2017/7/10	롯데지알에스(주) 롯데리아	100	78632	531832	3.0	3.0	3.0	3.0	3.0	0	1	생산/제조	전직원	경기	 0 	False
2017/7/7	롯데지알에스(주) 롯데리아	100	78632	531115	4.0	2.0	2.0	2.0	2.0	0	0	생산/제조	전직원	광주	 0 	False
2017/7/6	롯데지알에스(주) 롯데리아	100	78632	530619	3.0	3.0	4.0	1.0	1.0	0	1	서비스/고객지원	전직원	전북	 0 	False
