date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2014/12/29	스타벅스커피코리아(주)	100	70749	69873	4.0	4.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/12/25	스타벅스커피코리아(주)	100	70749	68887	4.0	3.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	인천	 6 	True
2014/12/20	스타벅스커피코리아(주)	100	70749	67575	4.0	2.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/12/18	스타벅스커피코리아(주)	100	70749	67058	3.0	3.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/12/17	스타벅스커피코리아(주)	100	70749	66651	4.0	3.0	4.0	5.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/12/11	스타벅스커피코리아(주)	100	70749	64812	4.0	2.0	4.0	4.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/12/6	스타벅스커피코리아(주)	100	70749	63075	3.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2014/12/2	스타벅스커피코리아(주)	100	70749	61722	2.0	3.0	1.0	2.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2014/12/2	스타벅스커피코리아(주)	100	70749	61430	3.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/12/30	한국맥도날드(유)	100	3616	70172	3.0	3.0	2.0	2.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2014/12/29	한국맥도날드(유)	100	3616	69918	4.0	2.0	2.0	4.0	3.0	1	1	서비스/고객지원	현직원	전북	 0 	False
2014/12/12	한국맥도날드(유)	100	3616	65152	3.0	3.0	3.0	3.0	3.0	0	1	생산/제조	전직원	서울	 0 	False
2014/12/11	한국맥도날드(유)	100	3616	64476	3.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 2 	True
2014/12/10	한국맥도날드(유)	100	3616	64442	2.0	2.0	2.0	2.0	2.0	0	1	생산/제조	전직원	경기	 0 	False
2014/12/10	한국맥도날드(유)	100	3616	64396	3.0	2.0	1.0	1.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/12/9	한국맥도날드(유)	100	3616	63788	5.0	5.0	2.0	3.0	3.0	1	1	영업/제휴	현직원	서울	 1 	True
