date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2017/3/29	스타벅스커피코리아(주)	100	70749	488302	5.0	3.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/3/28	스타벅스커피코리아(주)	100	70749	487179	3.0	3.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2017/3/27	스타벅스커피코리아(주)	100	70749	486807	3.0	2.0	2.0	1.0	2.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2017/3/27	스타벅스커피코리아(주)	100	70749	486614	3.0	5.0	2.0	2.0	3.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2017/3/21	스타벅스커피코리아(주)	100	70749	483977	3.0	4.0	5.0	3.0	4.0	1	1	서비스/고객지원	전직원	광주	 1 	False
2017/3/21	스타벅스커피코리아(주)	100	70749	483850	3.0	3.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/3/20	스타벅스커피코리아(주)	100	70749	483506	1.0	3.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2017/3/19	스타벅스커피코리아(주)	100	70749	482987	4.0	5.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/3/18	스타벅스커피코리아(주)	100	70749	482681	4.0	2.0	2.0	4.0	3.0	0	1	서비스/고객지원	전직원	전북	 2 	False
2017/3/18	스타벅스커피코리아(주)	100	70749	482514	2.0	1.0	4.0	3.0	1.0	0	1	서비스/고객지원	전직원	서울	 2 	False
2017/3/16	스타벅스커피코리아(주)	100	70749	481802	3.0	5.0	3.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 1 	False
2017/3/15	스타벅스커피코리아(주)	100	70749	480989	4.0	3.0	3.0	5.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/3/14	스타벅스커피코리아(주)	100	70749	480410	1.0	1.0	3.0	3.0	1.0	0	1	생산/제조	전직원	경남	 0 	False
2017/3/14	스타벅스커피코리아(주)	100	70749	480016	3.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	현직원	경기	 0 	False
2017/3/13	스타벅스커피코리아(주)	100	70749	479712	4.0	3.0	2.0	3.0	2.0	0	1	생산/제조	전직원	경북	 0 	False
2017/3/11	스타벅스커피코리아(주)	100	70749	478662	1.0	4.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/3/9	스타벅스커피코리아(주)	100	70749	477936	4.0	4.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2017/3/8	스타벅스커피코리아(주)	100	70749	477354	3.0	4.0	3.0	3.0	3.0	1	1	경영/기획/컨설팅	전직원	서울	 3 	False
2017/3/8	스타벅스커피코리아(주)	100	70749	477264	1.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2017/3/8	스타벅스커피코리아(주)	100	70749	477070	5.0	4.0	3.0	3.0	4.0	1	1	서비스/고객지원	전직원	인천	 0 	False
2017/3/6	스타벅스커피코리아(주)	100	70749	476245	2.0	4.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
