date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2014/9/30	스타벅스커피코리아(주)	100	70749	42819	5.0	3.0	5.0	4.0	4.0	1	1	기타	전직원	서울	 0 	False
2014/9/26	스타벅스커피코리아(주)	100	70749	42012	4.0	3.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/19	스타벅스커피코리아(주)	100	70749	40815	2.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/18	스타벅스커피코리아(주)	100	70749	40637	3.0	2.0	4.0	4.0	3.0	1	1	영업/제휴	전직원	기타	 0 	False
2014/9/15	스타벅스커피코리아(주)	100	70749	39973	5.0	4.0	3.0	5.0	4.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2014/9/14	스타벅스커피코리아(주)	100	70749	39958	3.0	4.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/29	한국맥도날드(유)	100	3616	42577	4.0	2.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2014/9/23	한국맥도날드(유)	100	3616	41276	4.0	4.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/18	한국맥도날드(유)	100	3616	40517	2.0	2.0	4.0	4.0	3.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2014/9/16	한국맥도날드(유)	100	3616	40224	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/9/29	(주)하나투어	100	49174	42578	4.0	2.0	5.0	4.0	3.0	0	1	영업/제휴	전직원	서울	 1 	False
2014/9/21	(주)하나투어	100	49174	41018	3.0	1.0	4.0	3.0	2.0	0	1	경영/기획/컨설팅	현직원	서울	 0 	False
2014/9/12	(주)하나투어	100	49174	39646	3.0	1.0	4.0	4.0	3.0	0	1	영업/제휴	전직원	서울	 1 	False
2014/9/11	(주)하나투어	100	49174	39341	4.0	2.0	3.0	3.0	3.0	0	1	기타	현직원	서울	 0 	False
2014/9/3	(주)하나투어	100	49174	38477	4.0	1.0	3.0	3.0	3.0	1	1	영업/제휴	전직원	서울	 17 	False
2014/9/29	롯데지알에스(주) 롯데리아	100	78632	42693	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/9/11	롯데지알에스(주) 롯데리아	100	78632	39478	2.0	1.0	3.0	2.0	2.0	0	1	생산/제조	전직원	대구	 0 	False
2014/9/16	(주)세스코	100	71990	40121	3.0	2.0	1.0	1.0	2.0	0	0	기타	현직원	기타	 2 	False
2014/9/24	씨제이푸드빌(주)	100	23183	41447	3.0	4.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2014/9/13	씨제이푸드빌(주)	100	23183	39788	3.0	5.0	3.0	5.0	3.0	1	1	기타	전직원	서울	 1 	False
2014/9/12	씨제이푸드빌(주)	100	23183	39566	2.0	4.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원		 0 	False
2014/9/26	유베이스(주)	100	87279	42139	4.0	2.0	3.0	3.0	4.0	0	1	서비스/고객지원	전직원	경기	 1 	False
2014/9/27	아워홈(주)	100	68269	42297	3.0	3.0	2.0	3.0	3.0	1	1	경영/기획/컨설팅	전직원	서울	 3 	False
2014/9/10	아워홈(주)	100	68269	39196	3.0	3.0	3.0	3.0	2.0	0	1	유통/무역	전직원	서울	 0 	False
2014/9/22	아웃백스테이크하우스코리아(유)	100	86465	41247	5.0	3.0	2.0	5.0	4.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/7	(주)커피빈코리아	100	53841	38986	3.0	2.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/28	(주)호텔신라	100	47377	42560	3.0	2.0	2.0	2.0	3.0	0	1	경영/기획/컨설팅	현직원	서울	 0 	False
2014/9/19	(주)호텔신라	100	47377	40692	2.0	2.0	2.0	2.0	3.0	0	0	전문직	전직원	서울	 1 	False
2014/9/17	씨제이푸드빌(주) 빕스	100	91680	40379	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2014/9/17	씨제이푸드빌(주) 빕스	100	91680	40345	4.0	2.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/4	씨제이푸드빌(주) 빕스	100	91680	38659	3.0	2.0	1.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2014/9/25	(주)유니에스	100	87274	41707	2.0	2.0	2.0	2.0	2.0	0	1	특수계층/공공	전직원	인천	 6 	True
