date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2015/11/28	스타벅스커피코리아(주)	100	70749	215030	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/27	스타벅스커피코리아(주)	100	70749	214680	3.0	4.0	3.0	3.0	2.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/11/27	스타벅스커피코리아(주)	100	70749	214666	4.0	2.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2015/11/24	스타벅스커피코리아(주)	100	70749	212557	3.0	3.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2015/11/18	스타벅스커피코리아(주)	100	70749	209165	4.0	3.0	4.0	2.0	1.0	1	1	서비스/고객지원	전직원	서울	 1 	False
2015/11/18	스타벅스커피코리아(주)	100	70749	209137	4.0	2.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2015/11/18	스타벅스커피코리아(주)	100	70749	208549	4.0	2.0	3.0	5.0	4.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/11/17	스타벅스커피코리아(주)	100	70749	208354	3.0	3.0	1.0	3.0	3.0	0	1	서비스/고객지원	전직원	광주	 1 	False
2015/11/17	스타벅스커피코리아(주)	100	70749	208279	4.0	4.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2015/11/17	스타벅스커피코리아(주)	100	70749	207830	3.0	3.0	1.0	4.0	2.0	0	1	서비스/고객지원	현직원		 0 	False
2015/11/16	스타벅스커피코리아(주)	100	70749	207623	3.0	3.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원	기타	 0 	False
2015/11/15	스타벅스커피코리아(주)	100	70749	206509	4.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2015/11/11	스타벅스커피코리아(주)	100	70749	204028	5.0	5.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	인천	 1 	False
2015/11/10	스타벅스커피코리아(주)	100	70749	203147	3.0	4.0	5.0	4.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/8	스타벅스커피코리아(주)	100	70749	202214	2.0	3.0	2.0	4.0	2.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/5	스타벅스커피코리아(주)	100	70749	200715	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/4	스타벅스커피코리아(주)	100	70749	200572	5.0	5.0	1.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/3	스타벅스커피코리아(주)	100	70749	199465	4.0	5.0	3.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 3 	True
2015/11/2	스타벅스커피코리아(주)	100	70749	199030	4.0	4.0	4.0	5.0	3.0	1	1	서비스/고객지원	전직원	서울	 4 	True
2015/11/28	한국맥도날드(유)	100	3616	215289	4.0	3.0	3.0	4.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/11/25	한국맥도날드(유)	100	3616	213558	3.0	3.0	3.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/22	한국맥도날드(유)	100	3616	211423	4.0	3.0	2.0	2.0	1.0	0	1	서비스/고객지원	현직원	부산	 0 	False
2015/11/20	한국맥도날드(유)	100	3616	210225	3.0	3.0	1.0	3.0	2.0	0	1	서비스/고객지원	현직원	광주	 0 	False
2015/11/19	한국맥도날드(유)	100	3616	209266	3.0	3.0	1.0	2.0	2.0	0	0	서비스/고객지원	현직원	기타	 0 	False
2015/11/16	한국맥도날드(유)	100	3616	207292	2.0	3.0	1.0	3.0	1.0	0	1	영업/제휴	전직원	서울	 1 	False
2015/11/16	한국맥도날드(유)	100	3616	207035	4.0	3.0	4.0	4.0	4.0	0	1	서비스/고객지원	전직원	인천	 0 	False
2015/11/12	한국맥도날드(유)	100	3616	204686	3.0	3.0	4.0	5.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/12	한국맥도날드(유)	100	3616	204520	5.0	3.0	3.0	4.0	5.0	1	1	서비스/고객지원	현직원	부산	 16 	True
2015/11/11	한국맥도날드(유)	100	3616	203774	4.0	2.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/10	한국맥도날드(유)	100	3616	203550	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/10	한국맥도날드(유)	100	3616	203310	3.0	2.0	5.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/11/8	한국맥도날드(유)	100	3616	202179	4.0	3.0	3.0	4.0	3.0	0	1	생산/제조	전직원	대전	 0 	False
2015/11/3	한국맥도날드(유)	100	3616	199636	3.0	3.0	2.0	5.0	3.0	1	1	영업/제휴	전직원	서울	 0 	False
2015/11/2	한국맥도날드(유)	100	3616	199039	2.0	2.0	2.0	3.0	2.0	0	1	영업/제휴	전직원	경기	 0 	False
2015/11/27	(주)하나투어	100	49174	214897	3.0	1.0	4.0	3.0	4.0	1	1	마케팅/시장조사	현직원	서울	 0 	False
2015/11/26	(주)하나투어	100	49174	214034	3.0	3.0	2.0	2.0	3.0	0	1	영업/제휴	전직원	서울	 0 	False
2015/11/25	(주)하나투어	100	49174	213276	3.0	2.0	3.0	3.0	3.0	0	1	생산관리/품질관리	현직원	인천	 1 	False
