date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2015/1/27	스타벅스커피코리아(주)	100	70749	79185	3.0	2.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/26	스타벅스커피코리아(주)	100	70749	78786	4.0	2.0	2.0	4.0	3.0	0	1	기타	전직원	대구	 0 	False
2015/1/26	스타벅스커피코리아(주)	100	70749	78512	3.0	3.0	2.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/23	스타벅스커피코리아(주)	100	70749	77750	4.0	3.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/20	스타벅스커피코리아(주)	100	70749	76635	3.0	1.0	2.0	2.0	3.0	1	1	서비스/고객지원	전직원	기타	 0 	False
2015/1/7	스타벅스커피코리아(주)	100	70749	72075	4.0	4.0	3.0	4.0	4.0	1	1	영업/제휴	현직원	서울	 1 	False
2015/1/3	스타벅스커피코리아(주)	100	70749	70933	4.0	4.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/1	스타벅스커피코리아(주)	100	70749	70513	3.0	3.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/22	한국맥도날드(유)	100	3616	77510	3.0	3.0	3.0	4.0	4.0	0	1	영업/제휴	전직원	경남	 0 	False
2015/1/17	한국맥도날드(유)	100	3616	75819	4.0	2.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원		 0 	False
2015/1/10	한국맥도날드(유)	100	3616	73355	4.0	3.0	1.0	3.0	4.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2015/1/14	(주)하나투어	100	49174	74826	3.0	2.0	4.0	3.0	4.0	1	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/1/14	(주)하나투어	100	49174	74487	3.0	3.0	3.0	3.0	3.0	0	1	IT/인터넷	현직원	서울	 1 	False
2015/1/12	(주)하나투어	100	49174	73825	3.0	4.0	3.0	2.0	3.0	1	1	서비스/고객지원	전직원	기타	 0 	False
2015/1/10	(주)하나투어	100	49174	73302	4.0	2.0	3.0	4.0	3.0	0	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/1/8	(주)하나투어	100	49174	72674	3.0	2.0	4.0	3.0	3.0	0	1	IT/인터넷	현직원	서울	 3 	False
2015/1/6	(주)하나투어	100	49174	71984	4.0	2.0	4.0	4.0	4.0	1	1	영업/제휴	현직원	부산	 1 	False
2015/1/2	(주)하나투어	100	49174	70751	2.0	1.0	3.0	2.0	1.0	0	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/1/14	롯데지알에스(주) 롯데리아	100	78632	74610	2.0	3.0	1.0	3.0	3.0	0	1	서비스/고객지원	현직원	서울	 0 	False
2015/1/3	롯데지알에스(주) 롯데리아	100	78632	71026	3.0	4.0	2.0	3.0	3.0	1	1	경영/기획/컨설팅	현직원	경북	 1 	False
2015/1/27	(주)세스코	100	71990	79121	1.0	1.0	2.0	2.0	3.0	0	1	서비스/고객지원	전직원		 0 	False
2015/1/1	(주)세스코	100	71990	70571	3.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	현직원	경기	 1 	False
2015/1/20	씨제이푸드빌(주)	100	23183	76745	3.0	1.0	1.0	3.0	3.0	0	1	경영/기획/컨설팅	전직원	서울	 1 	False
2015/1/6	씨제이푸드빌(주)	100	23183	71973	3.0	3.0	3.0	4.0	2.0	1	1	영업/제휴	전직원	서울	 0 	False
2015/1/2	씨제이푸드빌(주)	100	23183	70763	1.0	1.0	1.0	1.0	1.0	0	1	서비스/고객지원	전직원	기타	 1 	False
2015/1/2	씨제이푸드빌(주)	100	23183	70711	3.0	3.0	1.0	4.0	3.0	0	1	경영/기획/컨설팅	전직원		 0 	False
2015/1/29	유베이스(주)	100	87279	79908	2.0	4.0	3.0	1.0	3.0	0	1	영업/제휴	전직원	경기	 0 	False
2015/1/13	유베이스(주)	100	87279	74470	1.0	4.0	3.0	3.0	3.0	1	1	영업/제휴	전직원	경기	 0 	False
2015/1/9	유베이스(주)	100	87279	73079	4.0	4.0	2.0	4.0	4.0	1	1	영업/제휴	전직원	경기	 0 	False
2015/1/7	유베이스(주)	100	87279	72175	3.0	3.0	3.0	3.0	3.0	1	1	영업/제휴	현직원	경기	 0 	True
2015/1/29	아워홈(주)	100	68269	79839	3.0	2.0	2.0	3.0	2.0	0	0	디자인	전직원	서울	 0 	False
2015/1/28	아워홈(주)	100	68269	79345	3.0	2.0	4.0	4.0	3.0	1	1	경영/기획/컨설팅	현직원	서울	 0 	False
2015/1/24	아워홈(주)	100	68269	78098	3.0	2.0	3.0	3.0	1.0	0	0	디자인	전직원	서울	 8 	False
2015/1/22	아워홈(주)	100	68269	77674	3.0	1.0	2.0	2.0	1.0	0	1	영업/제휴	전직원	서울	 3 	False
2015/1/16	아워홈(주)	100	68269	75704	4.0	3.0	1.0	4.0	2.0	0	1	생산/제조	전직원	인천	 0 	False
2015/1/22	아웃백스테이크하우스코리아(유)	100	86465	77527	3.0	3.0	2.0	3.0	3.0	0	1	영업/제휴	전직원	서울	 0 	False
2015/1/16	아웃백스테이크하우스코리아(유)	100	86465	75416	2.0	2.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2015/1/6	아웃백스테이크하우스코리아(유)	100	86465	71972	5.0	3.0	2.0	3.0	3.0	0	1	서비스/고객지원	전직원	경북	 0 	False
2015/1/1	아웃백스테이크하우스코리아(유)	100	86465	70626	3.0	2.0	1.0	4.0	3.0	0	0	서비스/고객지원	전직원	경기	 0 	False
2015/1/1	아웃백스테이크하우스코리아(유)	100	86465	70520	4.0	4.0	4.0	5.0	5.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/27	(주)커피빈코리아	100	53841	79095	4.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/13	(주)호텔신라	100	47377	74214	3.0	3.0	3.0	4.0	3.0	1	1	경영/기획/컨설팅	현직원	서울	 1 	False
2015/1/12	(주)호텔신라	100	47377	73915	5.0	3.0	3.0	4.0	4.0	1	1	경영/기획/컨설팅	현직원	서울	 0 	False
2015/1/12	(주)호텔신라	100	47377	73808	3.0	3.0	2.0	4.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2015/1/7	(주)호텔신라	100	47377	72451	1.0	2.0	2.0	2.0	2.0	0	1	유통/무역	전직원	서울	 1 	False
2015/1/4	(주)호텔신라	100	47377	71229	4.0	3.0	2.0	2.0	4.0	0	1	경영/기획/컨설팅	현직원		 0 	False
