date	cname	industry_id	cid	cmid	possibility	pay	balance	culture	management	recommend	expect	job_kind	current	area	helpful_count	is_best
2016/8/26	스타벅스커피코리아(주)	100	70749	382105	4.0	5.0	4.0	3.0	4.0	0	1	서비스/고객지원	전직원	대전	 0 	False
2016/8/25	스타벅스커피코리아(주)	100	70749	381690	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/8/24	스타벅스커피코리아(주)	100	70749	380817	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2016/8/22	스타벅스커피코리아(주)	100	70749	379653	3.0	4.0	1.0	2.0	2.0	0	1	서비스/고객지원	현직원	서울	 1 	False
2016/8/21	스타벅스커피코리아(주)	100	70749	379614	4.0	4.0	4.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 2 	False
2016/8/20	스타벅스커피코리아(주)	100	70749	379104	4.0	2.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	대구	 1 	False
2016/8/18	스타벅스커피코리아(주)	100	70749	378296	3.0	3.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	강원	 0 	False
2016/8/16	스타벅스커피코리아(주)	100	70749	377240	1.0	1.0	1.0	2.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/8/15	스타벅스커피코리아(주)	100	70749	376726	3.0	3.0	2.0	3.0	2.0	0	1	서비스/고객지원	전직원	경기	 0 	False
2016/8/10	스타벅스커피코리아(주)	100	70749	375078	2.0	4.0	2.0	2.0	1.0	0	1	서비스/고객지원	전직원	대구	 0 	False
2016/8/10	스타벅스커피코리아(주)	100	70749	374809	5.0	3.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	경기	 0 	False
2016/8/10	스타벅스커피코리아(주)	100	70749	374700	3.0	2.0	2.0	4.0	3.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2016/8/9	스타벅스커피코리아(주)	100	70749	374226	3.0	3.0	3.0	4.0	4.0	1	1	서비스/고객지원	전직원	경북	 0 	False
2016/8/28	한국맥도날드(유)	100	3616	382934	3.0	2.0	3.0	4.0	3.0	1	1	서비스/고객지원	현직원	경기	 0 	False
2016/8/24	한국맥도날드(유)	100	3616	380887	3.0	3.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/19	한국맥도날드(유)	100	3616	378853	2.0	2.0	4.0	4.0	3.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2016/8/12	한국맥도날드(유)	100	3616	375671	3.0	4.0	3.0	4.0	5.0	1	1	서비스/고객지원	전직원	대구	 0 	False
2016/8/8	한국맥도날드(유)	100	3616	373798	4.0	3.0	3.0	4.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2016/8/2	한국맥도날드(유)	100	3616	371094	3.0	2.0	2.0	4.0	1.0	0	0	서비스/고객지원	현직원	서울	 0 	False
2016/8/27	(주)하나투어	100	49174	382602	3.0	2.0	4.0	1.0	3.0	0	1	전문직	현직원	서울	 1 	False
2016/8/14	(주)하나투어	100	49174	376609	3.0	3.0	4.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/9	(주)하나투어	100	49174	374164	4.0	4.0	5.0	4.0	3.0	1	1	IT/인터넷	현직원	서울	 0 	False
2016/8/27	롯데지알에스(주) 롯데리아	100	78632	382473	2.0	3.0	1.0	4.0	2.0	1	1	서비스/고객지원	전직원	부산	 0 	False
2016/8/15	롯데지알에스(주) 롯데리아	100	78632	376836	3.0	2.0	4.0	4.0	2.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/11	롯데지알에스(주) 롯데리아	100	78632	375668	3.0	2.0	3.0	3.0	3.0	0	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/11	롯데지알에스(주) 롯데리아	100	78632	375264	3.0	3.0	2.0	4.0	4.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/31	(주)세스코	100	71990	384536	3.0	1.0	2.0	4.0	2.0	0	1	연구개발	현직원	서울	 4 	False
2016/8/30	(주)세스코	100	71990	383951	3.0	3.0	4.0	3.0	3.0	0	1	영업/제휴	전직원	경기	 0 	False
2016/8/30	(주)세스코	100	71990	383799	5.0	4.0	4.0	5.0	5.0	1	1	인사/총무	현직원	서울	 1 	False
2016/8/29	(주)세스코	100	71990	383525	3.0	3.0	1.0	2.0	2.0	0	1	서비스/고객지원	전직원	서울	 3 	False
2016/8/29	(주)세스코	100	71990	383156	2.0	2.0	2.0	1.0	3.0	0	1	영업/제휴	전직원	기타	 6 	False
2016/8/26	(주)세스코	100	71990	382390	1.0	1.0	1.0	2.0	1.0	0	0	서비스/고객지원	전직원	기타	 7 	False
2016/8/25	(주)세스코	100	71990	381960	1.0	2.0	3.0	1.0	1.0	1	1	서비스/고객지원	현직원	경기	 3 	False
2016/8/24	(주)세스코	100	71990	381322	3.0	3.0	3.0	3.0	3.0	1	1	교육	전직원	서울	 2 	False
2016/8/24	(주)세스코	100	71990	380870	3.0	2.0	2.0	3.0	2.0	0	1	IT/인터넷	전직원	서울	 0 	False
2016/8/20	(주)세스코	100	71990	379243	1.0	1.0	1.0	1.0	1.0	0	1	영업/제휴	현직원	기타	 5 	False
2016/8/19	(주)세스코	100	71990	378564	2.0	1.0	2.0	3.0	1.0	0	1	서비스/고객지원	전직원	제주	 0 	False
2016/8/17	(주)세스코	100	71990	377900	3.0	4.0	3.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
2016/8/16	(주)세스코	100	71990	376986	3.0	2.0	3.0	3.0	3.0	0	1	인사/총무	전직원	서울	 1 	False
2016/8/12	(주)세스코	100	71990	376026	2.0	2.0	3.0	2.0	2.0	0	1	서비스/고객지원	전직원	부산	 0 	False
2016/8/7	(주)세스코	100	71990	373573	2.0	2.0	1.0	1.0	1.0	0	1	영업/제휴	전직원	기타	 5 	False
2016/8/5	(주)세스코	100	71990	372680	2.0	3.0	3.0	3.0	3.0	1	1	경영/기획/컨설팅	현직원	경기	 1 	False
2016/8/1	(주)세스코	100	71990	370981	2.0	2.0	2.0	2.0	2.0	0	1	금융/재무	전직원	서울	 0 	False
2016/8/28	씨제이푸드빌(주)	100	23183	382857	3.0	3.0	3.0	2.0	3.0	0	1	서비스/고객지원	전직원	울산	 2 	False
2016/8/28	씨제이푸드빌(주)	100	23183	382778	2.0	4.0	3.0	3.0	3.0	0	1	생산/제조	전직원	충북	 0 	False
2016/8/24	씨제이푸드빌(주)	100	23183	381077	2.0	2.0	3.0	1.0	1.0	0	0	영업/제휴	전직원	해외	 0 	False
2016/8/22	씨제이푸드빌(주)	100	23183	379981	4.0	1.0	1.0	4.0	3.0	0	1	서비스/고객지원	현직원	경기	 1 	False
2016/8/18	씨제이푸드빌(주)	100	23183	378305	3.0	4.0	2.0	3.0	2.0	0	1	영업/제휴	현직원	기타	 0 	False
2016/8/18	씨제이푸드빌(주)	100	23183	378060	3.0	3.0	2.0	5.0	3.0	0	1	영업/제휴	현직원	서울	 0 	False
2016/8/12	씨제이푸드빌(주)	100	23183	376013	3.0	2.0	2.0	3.0	3.0	0	1	디자인	전직원	서울	 0 	False
2016/8/2	씨제이푸드빌(주)	100	23183	371597	4.0	4.0	2.0	3.0	3.0	1	1	서비스/고객지원	현직원	서울	 0 	False
2016/8/27	유베이스(주)	100	87279	382630	3.0	4.0	4.0	5.0	4.0	1	1	영업/제휴	전직원	경기	 0 	False
2016/8/24	유베이스(주)	100	87279	381193	4.0	3.0	4.0	3.0	3.0	1	1	서비스/고객지원	전직원	서울	 0 	False
