date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2017/12/27	스타벅스커피코리아(주)	70749	600681	2.0	3.0	2.0	4.0	2.0	0	1
2017/12/26	스타벅스커피코리아(주)	70749	600265	3.0	2.0	2.0	4.0	3.0	0	1
2017/12/19	스타벅스커피코리아(주)	70749	597901	3.0	4.0	4.0	4.0	3.0	1	1
2017/12/18	스타벅스커피코리아(주)	70749	597613	5.0	5.0	1.0	4.0	5.0	1	2
2017/12/16	스타벅스커피코리아(주)	70749	596865	3.0	2.0	3.0	3.0	3.0	1	2
2017/12/15	스타벅스커피코리아(주)	70749	596754	2.0	2.0	3.0	3.0	1.0	0	1
2017/12/11	스타벅스커피코리아(주)	70749	594624	2.0	3.0	1.0	3.0	1.0	0	1
2017/12/9	스타벅스커피코리아(주)	70749	594157	4.0	4.0	4.0	4.0	3.0	1	1
2017/12/8	스타벅스커피코리아(주)	70749	593822	3.0	2.0	3.0	3.0	2.0	0	None
2017/12/7	스타벅스커피코리아(주)	70749	593091	4.0	4.0	4.0	3.0	3.0	1	1
2017/12/6	스타벅스커피코리아(주)	70749	592621	3.0	5.0	1.0	3.0	3.0	0	2
2017/12/5	스타벅스커피코리아(주)	70749	592343	3.0	4.0	4.0	4.0	4.0	1	1
2017/12/5	스타벅스커피코리아(주)	70749	592245	2.0	2.0	5.0	5.0	3.0	1	1
2017/12/28	한국맥도날드(유)	3616	600932	3.0	3.0	2.0	2.0	2.0	0	1
2017/12/27	한국맥도날드(유)	3616	600462	4.0	3.0	4.0	4.0	3.0	0	1
2017/12/22	한국맥도날드(유)	3616	599071	4.0	3.0	3.0	3.0	2.0	0	None
2017/12/14	한국맥도날드(유)	3616	596210	2.0	2.0	3.0	4.0	2.0	1	2
2017/12/13	한국맥도날드(유)	3616	595702	5.0	4.0	1.0	5.0	2.0	0	1
2017/12/3	한국맥도날드(유)	3616	591522	3.0	1.0	1.0	4.0	1.0	0	None
2017/12/1	한국맥도날드(유)	3616	591031	4.0	4.0	4.0	5.0	3.0	1	2
2017/12/31	(주)하나투어	49174	601849	3.0	2.0	4.0	4.0	3.0	1	2
2017/12/28	(주)하나투어	49174	601211	3.0	4.0	4.0	4.0	3.0	1	2
2017/12/23	(주)하나투어	49174	599631	3.0	2.0	4.0	2.0	1.0	0	1
2017/12/22	(주)하나투어	49174	599194	3.0	2.0	4.0	3.0	2.0	1	2
2017/12/16	(주)하나투어	49174	597001	5.0	4.0	5.0	5.0	5.0	1	2
2017/12/8	(주)하나투어	49174	593929	4.0	2.0	3.0	4.0	4.0	1	1
2017/12/4	(주)하나투어	49174	591855	3.0	1.0	3.0	3.0	2.0	0	1
2017/12/1	(주)하나투어	49174	590760	5.0	3.0	5.0	5.0	3.0	1	2
2017/12/28	롯데지알에스(주) 롯데리아	78632	601168	2.0	5.0	5.0	1.0	1.0	1	None
2017/12/14	롯데지알에스(주) 롯데리아	78632	596232	2.0	3.0	1.0	3.0	3.0	0	1
2017/12/12	롯데지알에스(주) 롯데리아	78632	594994	2.0	3.0	1.0	1.0	2.0	0	1
2017/12/10	롯데지알에스(주) 롯데리아	78632	594295	4.0	3.0	3.0	4.0	2.0	1	1
2017/12/10	롯데지알에스(주) 롯데리아	78632	594277	3.0	2.0	2.0	3.0	2.0	0	None
2017/12/9	롯데지알에스(주) 롯데리아	78632	594148	3.0	4.0	3.0	4.0	3.0	0	1
2017/12/6	롯데지알에스(주) 롯데리아	78632	592792	2.0	5.0	3.0	3.0	2.0	0	1
2017/12/5	롯데지알에스(주) 롯데리아	78632	592154	2.0	2.0	2.0	2.0	3.0	0	1
2017/12/4	롯데지알에스(주) 롯데리아	78632	591787	3.0	3.0	2.0	2.0	3.0	0	1
2017/12/24	(주)세스코	71990	599788	1.0	2.0	2.0	3.0	1.0	0	2
2017/12/16	(주)세스코	71990	596977	2.0	3.0	4.0	3.0	2.0	1	2
2017/12/14	(주)세스코	71990	596114	1.0	2.0	2.0	1.0	1.0	0	1
2017/12/7	(주)세스코	71990	593183	1.0	1.0	1.0	1.0	1.0	0	None
2017/12/25	씨제이푸드빌(주)	23183	599893	3.0	1.0	2.0	3.0	1.0	0	None
2017/12/20	씨제이푸드빌(주)	23183	598419	3.0	3.0	3.0	3.0	3.0	1	1
2017/12/13	씨제이푸드빌(주)	23183	595522	2.0	4.0	5.0	5.0	3.0	1	None
2017/12/4	씨제이푸드빌(주)	23183	592087	4.0	2.0	2.0	4.0	4.0	1	1
2017/12/31	유베이스(주)	87279	601946	3.0	1.0	1.0	1.0	1.0	0	1
2017/12/18	유베이스(주)	87279	597337	1.0	2.0	2.0	4.0	2.0	0	1
2017/12/2	유베이스(주)	87279	591244	4.0	3.0	3.0	5.0	4.0	1	2
2017/12/1	유베이스(주)	87279	590896	2.0	3.0	4.0	4.0	3.0	1	1
2017/12/7	아워홈(주)	68269	593468	3.0	3.0	2.0	3.0	3.0	1	1
2017/12/24	아웃백스테이크하우스코리아(유)	86465	599797	4.0	3.0	1.0	1.0	3.0	0	1
2017/12/18	아웃백스테이크하우스코리아(유)	86465	597512	4.0	1.0	3.0	4.0	1.0	0	None
2017/12/12	아웃백스테이크하우스코리아(유)	86465	595255	2.0	1.0	4.0	5.0	1.0	0	None
2017/12/9	아웃백스테이크하우스코리아(유)	86465	594134	3.0	2.0	1.0	1.0	2.0	0	None
2017/12/6	아웃백스테이크하우스코리아(유)	86465	592971	2.0	1.0	3.0	3.0	1.0	0	1
