date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/1/31	스타벅스커피코리아(주)	70749	615124	2.0	2.0	3.0	3.0	2.0	1	1
2018/1/30	스타벅스커피코리아(주)	70749	614441	3.0	4.0	3.0	3.0	3.0	0	1
2018/1/28	스타벅스커피코리아(주)	70749	613603	3.0	5.0	3.0	4.0	2.0	1	2
2018/1/27	스타벅스커피코리아(주)	70749	613308	4.0	4.0	2.0	3.0	2.0	1	1
2018/1/27	스타벅스커피코리아(주)	70749	613221	3.0	1.0	4.0	4.0	4.0	0	2
2018/1/26	스타벅스커피코리아(주)	70749	613003	4.0	4.0	4.0	4.0	4.0	1	2
2018/1/24	스타벅스커피코리아(주)	70749	611602	3.0	2.0	2.0	2.0	1.0	0	1
2018/1/23	스타벅스커피코리아(주)	70749	611138	3.0	3.0	4.0	4.0	4.0	1	1
2018/1/22	스타벅스커피코리아(주)	70749	610994	4.0	2.0	1.0	3.0	1.0	0	None
2018/1/14	스타벅스커피코리아(주)	70749	607197	3.0	2.0	4.0	2.0	1.0	0	1
2018/1/12	스타벅스커피코리아(주)	70749	606473	5.0	4.0	4.0	4.0	3.0	0	1
2018/1/11	스타벅스커피코리아(주)	70749	606380	3.0	4.0	3.0	4.0	4.0	1	1
2018/1/11	스타벅스커피코리아(주)	70749	606161	3.0	2.0	4.0	3.0	3.0	0	1
2018/1/10	스타벅스커피코리아(주)	70749	605846	3.0	3.0	3.0	4.0	2.0	1	1
2018/1/4	스타벅스커피코리아(주)	70749	603320	3.0	2.0	2.0	4.0	1.0	0	1
2018/1/4	스타벅스커피코리아(주)	70749	603197	3.0	4.0	3.0	2.0	2.0	0	1
2018/1/3	스타벅스커피코리아(주)	70749	602703	2.0	3.0	3.0	4.0	3.0	0	2
2018/1/30	한국맥도날드(유)	3616	614327	3.0	3.0	5.0	2.0	3.0	1	1
2018/1/30	한국맥도날드(유)	3616	614186	3.0	4.0	4.0	4.0	3.0	1	1
2018/1/29	한국맥도날드(유)	3616	613649	2.0	2.0	2.0	2.0	2.0	0	2
2018/1/28	한국맥도날드(유)	3616	613593	3.0	2.0	3.0	4.0	2.0	0	None
2018/1/24	한국맥도날드(유)	3616	611983	3.0	3.0	1.0	2.0	1.0	0	None
2018/1/19	한국맥도날드(유)	3616	609797	4.0	3.0	1.0	2.0	3.0	0	1
2018/1/19	한국맥도날드(유)	3616	609716	4.0	3.0	4.0	4.0	4.0	1	2
2018/1/19	한국맥도날드(유)	3616	609593	4.0	4.0	5.0	5.0	3.0	1	1
2018/1/18	한국맥도날드(유)	3616	609147	3.0	3.0	4.0	4.0	3.0	1	2
2018/1/16	한국맥도날드(유)	3616	608150	3.0	2.0	3.0	3.0	3.0	0	1
2018/1/15	한국맥도날드(유)	3616	607609	5.0	5.0	5.0	5.0	5.0	1	1
2018/1/9	한국맥도날드(유)	3616	605464	5.0	5.0	3.0	4.0	4.0	1	2
2018/1/8	한국맥도날드(유)	3616	605009	5.0	3.0	4.0	5.0	3.0	1	None
2018/1/8	한국맥도날드(유)	3616	604965	2.0	2.0	3.0	4.0	3.0	0	1
2018/1/7	한국맥도날드(유)	3616	604462	2.0	3.0	2.0	4.0	3.0	1	1
2018/1/3	한국맥도날드(유)	3616	602641	2.0	3.0	2.0	3.0	2.0	1	1
2018/1/31	(주)하나투어	49174	615072	2.0	3.0	4.0	4.0	3.0	1	1
2018/1/25	(주)하나투어	49174	612233	1.0	1.0	5.0	3.0	1.0	0	None
2018/1/25	(주)하나투어	49174	612160	1.0	1.0	3.0	1.0	1.0	0	None
2018/1/20	(주)하나투어	49174	610211	4.0	3.0	5.0	5.0	3.0	1	1
2018/1/17	(주)하나투어	49174	608709	3.0	3.0	4.0	2.0	1.0	0	1
2018/1/15	(주)하나투어	49174	607826	1.0	1.0	4.0	1.0	1.0	0	None
2018/1/8	(주)하나투어	49174	605013	3.0	2.0	5.0	4.0	3.0	0	2
2018/1/8	(주)하나투어	49174	604983	3.0	3.0	3.0	3.0	3.0	1	None
2018/1/4	(주)하나투어	49174	603216	3.0	3.0	4.0	3.0	2.0	0	1
2018/1/2	(주)하나투어	49174	602563	2.0	1.0	3.0	5.0	2.0	0	None
2018/1/27	롯데지알에스(주) 롯데리아	78632	613239	3.0	4.0	4.0	3.0	3.0	1	1
2018/1/24	롯데지알에스(주) 롯데리아	78632	611752	3.0	3.0	3.0	3.0	3.0	0	1
2018/1/15	롯데지알에스(주) 롯데리아	78632	607833	2.0	2.0	3.0	3.0	3.0	0	1
2018/1/5	롯데지알에스(주) 롯데리아	78632	603536	2.0	2.0	2.0	2.0	2.0	0	None
