date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2017/5/29	스타벅스커피코리아(주)	70749	514195	4.0	4.0	5.0	5.0	4.0	1	2
2017/5/27	스타벅스커피코리아(주)	70749	513577	2.0	1.0	1.0	3.0	2.0	0	None
2017/5/25	스타벅스커피코리아(주)	70749	513026	4.0	4.0	3.0	4.0	3.0	1	2
2017/5/24	스타벅스커피코리아(주)	70749	512065	1.0	1.0	1.0	1.0	1.0	0	1
2017/5/22	스타벅스커피코리아(주)	70749	511459	4.0	4.0	5.0	5.0	4.0	1	2
2017/5/19	스타벅스커피코리아(주)	70749	510326	3.0	3.0	3.0	3.0	2.0	0	1
2017/5/16	스타벅스커피코리아(주)	70749	508905	4.0	3.0	2.0	4.0	4.0	1	2
2017/5/16	스타벅스커피코리아(주)	70749	508897	2.0	2.0	3.0	2.0	2.0	1	2
2017/5/14	스타벅스커피코리아(주)	70749	508115	4.0	2.0	2.0	2.0	4.0	0	2
2017/5/14	스타벅스커피코리아(주)	70749	508081	4.0	4.0	4.0	4.0	3.0	1	1
2017/5/13	스타벅스커피코리아(주)	70749	507731	4.0	2.0	4.0	5.0	4.0	0	1
2017/5/13	스타벅스커피코리아(주)	70749	507654	2.0	2.0	1.0	1.0	1.0	0	1
2017/5/12	스타벅스커피코리아(주)	70749	507205	3.0	4.0	3.0	2.0	3.0	1	1
2017/5/10	스타벅스커피코리아(주)	70749	506335	4.0	5.0	4.0	5.0	3.0	1	2
2017/5/8	스타벅스커피코리아(주)	70749	505866	3.0	4.0	4.0	3.0	3.0	1	2
2017/5/8	스타벅스커피코리아(주)	70749	505801	2.0	2.0	3.0	3.0	2.0	0	1
2017/5/8	스타벅스커피코리아(주)	70749	505586	2.0	3.0	3.0	4.0	3.0	0	1
2017/5/6	스타벅스커피코리아(주)	70749	505301	5.0	5.0	5.0	5.0	5.0	1	2
2017/5/1	스타벅스커피코리아(주)	70749	504067	5.0	5.0	2.0	3.0	3.0	1	2
2017/5/1	스타벅스커피코리아(주)	70749	503974	3.0	2.0	4.0	5.0	4.0	1	2
2017/5/1	스타벅스커피코리아(주)	70749	503801	3.0	1.0	2.0	3.0	2.0	0	None
2017/5/30	한국맥도날드(유)	3616	514953	2.0	4.0	2.0	1.0	2.0	0	1
2017/5/23	한국맥도날드(유)	3616	511595	5.0	3.0	3.0	3.0	3.0	0	None
2017/5/20	한국맥도날드(유)	3616	510876	3.0	3.0	3.0	3.0	3.0	0	1
2017/5/19	한국맥도날드(유)	3616	510467	3.0	3.0	1.0	1.0	1.0	0	1
2017/5/19	한국맥도날드(유)	3616	510240	4.0	4.0	3.0	2.0	1.0	0	1
2017/5/18	한국맥도날드(유)	3616	509994	4.0	3.0	2.0	3.0	3.0	1	1
2017/5/9	한국맥도날드(유)	3616	506115	2.0	3.0	4.0	4.0	5.0	0	1
2017/5/4	한국맥도날드(유)	3616	504710	3.0	2.0	3.0	3.0	1.0	1	1
2017/5/30	(주)하나투어	49174	514755	4.0	2.0	4.0	4.0	1.0	1	1
2017/5/31	롯데지알에스(주) 롯데리아	78632	515003	4.0	4.0	2.0	2.0	2.0	0	1
2017/5/30	롯데지알에스(주) 롯데리아	78632	514618	4.0	4.0	2.0	2.0	3.0	0	1
2017/5/18	롯데지알에스(주) 롯데리아	78632	509857	2.0	3.0	3.0	1.0	1.0	0	1
2017/5/18	롯데지알에스(주) 롯데리아	78632	509855	4.0	4.0	4.0	4.0	4.0	1	1
2017/5/16	롯데지알에스(주) 롯데리아	78632	508656	2.0	2.0	3.0	3.0	3.0	0	1
2017/5/15	롯데지알에스(주) 롯데리아	78632	508212	3.0	3.0	3.0	3.0	3.0	0	None
2017/5/10	롯데지알에스(주) 롯데리아	78632	506389	3.0	2.0	2.0	3.0	1.0	0	1
2017/5/7	롯데지알에스(주) 롯데리아	78632	505486	2.0	3.0	1.0	2.0	3.0	0	1
2017/5/5	롯데지알에스(주) 롯데리아	78632	504970	1.0	1.0	1.0	1.0	1.0	1	1
2017/5/30	(주)세스코	71990	514481	2.0	2.0	4.0	4.0	4.0	0	1
2017/5/29	(주)세스코	71990	514265	1.0	1.0	3.0	1.0	1.0	0	1
2017/5/25	(주)세스코	71990	512698	2.0	1.0	2.0	1.0	1.0	0	1
2017/5/25	(주)세스코	71990	512557	2.0	1.0	2.0	3.0	2.0	0	None
2017/5/21	(주)세스코	71990	510891	2.0	2.0	2.0	2.0	2.0	0	None
2017/5/20	(주)세스코	71990	510802	3.0	2.0	3.0	3.0	3.0	0	1
2017/5/18	(주)세스코	71990	509861	3.0	4.0	3.0	1.0	1.0	0	1
2017/5/17	(주)세스코	71990	509316	2.0	2.0	4.0	1.0	1.0	0	1
2017/5/15	(주)세스코	71990	508376	1.0	1.0	3.0	2.0	2.0	0	1
2017/5/12	(주)세스코	71990	507391	1.0	1.0	1.0	1.0	1.0	0	None
2017/5/8	(주)세스코	71990	505832	4.0	2.0	1.0	3.0	1.0	0	1
2017/5/4	(주)세스코	71990	504763	1.0	1.0	1.0	1.0	2.0	0	1
2017/5/30	씨제이푸드빌(주)	23183	514692	2.0	4.0	1.0	2.0	1.0	0	1
2017/5/29	씨제이푸드빌(주)	23183	514226	4.0	4.0	4.0	4.0	4.0	1	1
2017/5/26	씨제이푸드빌(주)	23183	513232	3.0	2.0	1.0	4.0	2.0	0	1
2017/5/22	씨제이푸드빌(주)	23183	511347	3.0	2.0	1.0	5.0	3.0	0	None
2017/5/17	씨제이푸드빌(주)	23183	509500	3.0	2.0	3.0	3.0	3.0	0	1
2017/5/15	씨제이푸드빌(주)	23183	508221	3.0	3.0	2.0	1.0	2.0	0	1
2017/5/4	씨제이푸드빌(주)	23183	504905	3.0	3.0	3.0	3.0	3.0	1	1
2017/5/1	씨제이푸드빌(주)	23183	503968	3.0	1.0	1.0	2.0	2.0	0	None
2017/5/29	유베이스(주)	87279	514254	1.0	1.0	1.0	1.0	1.0	0	None
2017/5/28	유베이스(주)	87279	513725	2.0	3.0	2.0	2.0	3.0	0	1
2017/5/20	유베이스(주)	87279	510648	4.0	2.0	2.0	2.0	2.0	0	1
2017/5/17	유베이스(주)	87279	509571	4.0	5.0	4.0	4.0	1.0	1	1
2017/5/14	유베이스(주)	87279	507956	5.0	3.0	5.0	4.0	2.0	0	1
2017/5/9	유베이스(주)	87279	506220	1.0	2.0	2.0	2.0	1.0	0	1
2017/5/29	아워홈(주)	68269	514125	3.0	2.0	3.0	4.0	1.0	0	None
2017/5/18	아워홈(주)	68269	509734	1.0	1.0	1.0	1.0	1.0	0	None
2017/5/14	아워홈(주)	68269	507933	3.0	2.0	4.0	2.0	2.0	1	1
2017/5/12	아워홈(주)	68269	507356	2.0	3.0	4.0	4.0	2.0	0	1
2017/5/8	아워홈(주)	68269	505874	3.0	3.0	2.0	3.0	2.0	0	1
2017/5/2	아워홈(주)	68269	504078	3.0	3.0	3.0	3.0	3.0	1	1
2017/5/20	아웃백스테이크하우스코리아(유)	86465	510732	1.0	1.0	1.0	1.0	1.0	0	None
2017/5/15	아웃백스테이크하우스코리아(유)	86465	508492	5.0	2.0	1.0	1.0	3.0	1	1
2017/5/30	트랜스코스모스코리아(주)	51105	514703	1.0	1.0	2.0	2.0	1.0	0	None
2017/5/17	트랜스코스모스코리아(주)	51105	509329	2.0	1.0	5.0	2.0	2.0	0	1
2017/5/15	트랜스코스모스코리아(주)	51105	508362	3.0	1.0	3.0	5.0	2.0	0	None
