date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2017/8/31	스타벅스커피코리아(주)	70749	553193	4.0	3.0	1.0	4.0	3.0	0	1
2017/8/31	스타벅스커피코리아(주)	70749	553172	2.0	4.0	1.0	1.0	4.0	0	1
2017/8/29	스타벅스커피코리아(주)	70749	551897	1.0	2.0	1.0	1.0	1.0	0	1
2017/8/28	스타벅스커피코리아(주)	70749	551735	4.0	2.0	3.0	4.0	3.0	0	1
2017/8/27	스타벅스커피코리아(주)	70749	551297	3.0	3.0	4.0	3.0	3.0	1	1
2017/8/24	스타벅스커피코리아(주)	70749	550029	3.0	3.0	3.0	2.0	2.0	1	2
2017/8/23	스타벅스커피코리아(주)	70749	549694	3.0	3.0	1.0	3.0	3.0	1	1
2017/8/22	스타벅스커피코리아(주)	70749	549267	4.0	5.0	4.0	4.0	4.0	1	1
2017/8/22	스타벅스커피코리아(주)	70749	548969	3.0	2.0	3.0	3.0	3.0	0	1
2017/8/21	스타벅스커피코리아(주)	70749	548753	4.0	4.0	4.0	4.0	3.0	1	2
2017/8/9	스타벅스커피코리아(주)	70749	544330	3.0	2.0	1.0	1.0	1.0	0	1
2017/8/5	스타벅스커피코리아(주)	70749	542741	5.0	1.0	1.0	1.0	1.0	0	None
2017/8/31	한국맥도날드(유)	3616	553228	4.0	2.0	2.0	4.0	4.0	0	1
2017/8/31	한국맥도날드(유)	3616	553116	4.0	3.0	4.0	4.0	4.0	1	1
2017/8/31	한국맥도날드(유)	3616	552921	4.0	4.0	4.0	1.0	1.0	0	1
2017/8/29	한국맥도날드(유)	3616	551908	5.0	1.0	2.0	4.0	2.0	1	1
2017/8/27	한국맥도날드(유)	3616	551346	3.0	3.0	3.0	4.0	4.0	1	1
2017/8/25	한국맥도날드(유)	3616	550929	3.0	3.0	2.0	2.0	2.0	1	1
2017/8/23	한국맥도날드(유)	3616	549837	2.0	1.0	2.0	4.0	2.0	0	None
2017/8/16	한국맥도날드(유)	3616	547068	5.0	2.0	1.0	4.0	2.0	0	2
2017/8/16	한국맥도날드(유)	3616	546860	5.0	3.0	1.0	1.0	1.0	0	None
2017/8/7	한국맥도날드(유)	3616	543539	4.0	2.0	1.0	4.0	4.0	0	1
2017/8/7	한국맥도날드(유)	3616	543229	4.0	3.0	4.0	4.0	4.0	1	2
2017/8/2	한국맥도날드(유)	3616	541577	4.0	2.0	5.0	1.0	5.0	0	None
2017/8/1	한국맥도날드(유)	3616	541230	4.0	4.0	3.0	3.0	3.0	0	None
2017/8/30	(주)하나투어	49174	552848	4.0	2.0	4.0	5.0	2.0	0	1
2017/8/28	(주)하나투어	49174	551805	3.0	1.0	3.0	4.0	3.0	0	1
2017/8/28	(주)하나투어	49174	551488	2.0	2.0	5.0	3.0	3.0	0	1
2017/8/19	(주)하나투어	49174	548173	4.0	3.0	5.0	5.0	4.0	1	2
2017/8/15	(주)하나투어	49174	546331	4.0	4.0	3.0	3.0	3.0	1	1
