date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/6/28	스타벅스커피코리아(주)	70749	353229	3.0	2.0	3.0	3.0	3.0	0	1
2016/6/27	스타벅스커피코리아(주)	70749	352459	3.0	2.0	1.0	1.0	1.0	0	None
2016/6/26	스타벅스커피코리아(주)	70749	351794	4.0	4.0	4.0	4.0	4.0	1	1
2016/6/21	스타벅스커피코리아(주)	70749	349535	3.0	4.0	2.0	3.0	2.0	1	None
2016/6/19	스타벅스커피코리아(주)	70749	348141	2.0	3.0	2.0	1.0	1.0	0	None
2016/6/18	스타벅스커피코리아(주)	70749	347861	4.0	3.0	2.0	3.0	2.0	1	1
2016/6/15	스타벅스커피코리아(주)	70749	346213	3.0	3.0	4.0	4.0	4.0	1	1
2016/6/14	스타벅스커피코리아(주)	70749	345596	3.0	3.0	3.0	4.0	3.0	1	1
2016/6/14	스타벅스커피코리아(주)	70749	345073	4.0	4.0	2.0	3.0	2.0	1	1
2016/6/13	스타벅스커피코리아(주)	70749	344849	3.0	2.0	1.0	4.0	2.0	0	1
2016/6/10	스타벅스커피코리아(주)	70749	343177	4.0	4.0	2.0	5.0	3.0	1	1
2016/6/8	스타벅스커피코리아(주)	70749	341590	4.0	4.0	4.0	4.0	4.0	1	2
2016/6/7	스타벅스커피코리아(주)	70749	340989	3.0	3.0	2.0	3.0	3.0	0	2
2016/6/6	스타벅스커피코리아(주)	70749	340677	2.0	2.0	1.0	4.0	4.0	0	None
2016/6/4	스타벅스커피코리아(주)	70749	339808	4.0	3.0	3.0	4.0	3.0	0	2
2016/6/2	스타벅스커피코리아(주)	70749	339120	3.0	2.0	5.0	4.0	3.0	1	2
2016/6/2	스타벅스커피코리아(주)	70749	339114	3.0	2.0	3.0	4.0	3.0	0	2
2016/6/2	스타벅스커피코리아(주)	70749	339001	4.0	3.0	2.0	2.0	2.0	1	1
2016/6/2	스타벅스커피코리아(주)	70749	338717	3.0	3.0	3.0	3.0	3.0	1	2
2016/6/29	한국맥도날드(유)	3616	353850	4.0	2.0	3.0	3.0	2.0	0	1
2016/6/21	한국맥도날드(유)	3616	349312	3.0	2.0	3.0	3.0	3.0	0	1
2016/6/21	한국맥도날드(유)	3616	349168	2.0	2.0	2.0	2.0	2.0	0	1
2016/6/20	한국맥도날드(유)	3616	348878	2.0	4.0	3.0	5.0	3.0	1	1
2016/6/20	한국맥도날드(유)	3616	348776	2.0	3.0	2.0	2.0	2.0	0	2
2016/6/20	한국맥도날드(유)	3616	348647	2.0	2.0	2.0	2.0	2.0	0	1
2016/6/16	한국맥도날드(유)	3616	346737	3.0	4.0	3.0	4.0	4.0	1	1
2016/6/14	한국맥도날드(유)	3616	345175	4.0	2.0	1.0	5.0	4.0	1	1
