date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2015/10/28	스타벅스커피코리아(주)	70749	196773	4.0	4.0	3.0	3.0	1.0	1	2
2015/10/27	스타벅스커피코리아(주)	70749	195987	3.0	3.0	5.0	4.0	3.0	1	2
2015/10/26	스타벅스커피코리아(주)	70749	195663	1.0	2.0	1.0	1.0	1.0	0	1
2015/10/26	스타벅스커피코리아(주)	70749	195247	4.0	4.0	5.0	5.0	4.0	1	2
2015/10/24	스타벅스커피코리아(주)	70749	194539	1.0	1.0	3.0	3.0	3.0	1	2
2015/10/23	스타벅스커피코리아(주)	70749	194426	4.0	4.0	3.0	3.0	3.0	1	2
2015/10/23	스타벅스커피코리아(주)	70749	194304	5.0	5.0	3.0	2.0	2.0	1	1
2015/10/20	스타벅스커피코리아(주)	70749	192934	5.0	4.0	3.0	5.0	2.0	1	2
2015/10/15	스타벅스커피코리아(주)	70749	190655	3.0	3.0	4.0	4.0	4.0	0	None
2015/10/10	스타벅스커피코리아(주)	70749	188598	4.0	3.0	1.0	2.0	3.0	1	2
2015/10/9	스타벅스커피코리아(주)	70749	188199	3.0	3.0	2.0	3.0	3.0	0	2
2015/10/5	스타벅스커피코리아(주)	70749	186371	4.0	3.0	3.0	3.0	3.0	1	1
2015/10/2	스타벅스커피코리아(주)	70749	185042	3.0	4.0	3.0	4.0	3.0	1	1
2015/10/1	스타벅스커피코리아(주)	70749	184765	3.0	4.0	3.0	3.0	3.0	1	2
2015/10/28	한국맥도날드(유)	3616	197105	3.0	3.0	2.0	3.0	3.0	1	2
2015/10/27	한국맥도날드(유)	3616	196357	3.0	1.0	1.0	4.0	2.0	0	None
2015/10/27	한국맥도날드(유)	3616	196244	4.0	3.0	2.0	2.0	3.0	1	2
2015/10/21	한국맥도날드(유)	3616	193066	2.0	2.0	2.0	2.0	2.0	0	1
2015/10/13	한국맥도날드(유)	3616	189848	4.0	3.0	3.0	3.0	3.0	1	1
2015/10/13	한국맥도날드(유)	3616	189788	2.0	2.0	2.0	2.0	5.0	0	1
2015/10/7	한국맥도날드(유)	3616	187216	3.0	3.0	1.0	4.0	2.0	0	1
2015/10/31	(주)하나투어	49174	198566	3.0	2.0	4.0	2.0	2.0	0	2
2015/10/28	(주)하나투어	49174	196818	2.0	3.0	1.0	3.0	3.0	1	2
2015/10/27	(주)하나투어	49174	196188	3.0	1.0	3.0	3.0	3.0	0	2
2015/10/19	(주)하나투어	49174	192280	4.0	2.0	3.0	3.0	4.0	1	2
2015/10/16	(주)하나투어	49174	191325	3.0	3.0	3.0	3.0	3.0	1	2
2015/10/15	(주)하나투어	49174	190579	4.0	2.0	4.0	4.0	5.0	0	2
2015/10/6	(주)하나투어	49174	187034	3.0	4.0	4.0	3.0	3.0	1	2
2015/10/5	(주)하나투어	49174	186351	3.0	1.0	4.0	3.0	2.0	1	2
2015/10/3	(주)하나투어	49174	185690	3.0	3.0	4.0	4.0	4.0	1	2
2015/10/1	(주)하나투어	49174	184736	4.0	4.0	5.0	5.0	4.0	1	2
2015/10/29	롯데지알에스(주) 롯데리아	78632	197277	2.0	3.0	2.0	4.0	3.0	0	1
2015/10/24	롯데지알에스(주) 롯데리아	78632	194649	4.0	3.0	2.0	2.0	1.0	0	None
2015/10/8	롯데지알에스(주) 롯데리아	78632	187784	3.0	2.0	5.0	1.0	1.0	0	1
2015/10/3	롯데지알에스(주) 롯데리아	78632	185455	3.0	2.0	3.0	3.0	3.0	0	1
2015/10/30	(주)세스코	71990	198060	3.0	3.0	5.0	4.0	2.0	1	2
2015/10/29	(주)세스코	71990	197336	4.0	2.0	1.0	3.0	3.0	0	2
2015/10/28	(주)세스코	71990	196860	1.0	1.0	1.0	1.0	2.0	0	1
2015/10/21	(주)세스코	71990	193233	1.0	1.0	3.0	4.0	1.0	0	None
2015/10/8	(주)세스코	71990	187921	4.0	2.0	3.0	3.0	2.0	0	1
2015/10/4	(주)세스코	71990	186028	1.0	2.0	3.0	3.0	2.0	0	1
2015/10/3	(주)세스코	71990	185748	1.0	1.0	5.0	5.0	1.0	0	1
2015/10/1	(주)세스코	71990	184719	1.0	1.0	1.0	1.0	1.0	0	1
