date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/10/31	스타벅스커피코리아(주)	70749	412493	3.0	3.0	3.0	3.0	3.0	1	2
2016/10/31	스타벅스커피코리아(주)	70749	412349	4.0	3.0	2.0	4.0	3.0	0	1
2016/10/31	스타벅스커피코리아(주)	70749	412275	2.0	2.0	2.0	3.0	3.0	1	1
2016/10/29	스타벅스커피코리아(주)	70749	411676	5.0	5.0	5.0	5.0	3.0	1	2
2016/10/27	스타벅스커피코리아(주)	70749	411000	4.0	4.0	2.0	3.0	4.0	1	1
2016/10/27	스타벅스커피코리아(주)	70749	410814	4.0	2.0	2.0	4.0	3.0	0	1
2016/10/26	스타벅스커피코리아(주)	70749	410174	3.0	4.0	3.0	3.0	2.0	1	2
2016/10/26	스타벅스커피코리아(주)	70749	409951	3.0	2.0	2.0	2.0	2.0	0	1
2016/10/25	스타벅스커피코리아(주)	70749	409805	3.0	2.0	3.0	3.0	3.0	1	1
2016/10/24	스타벅스커피코리아(주)	70749	408895	2.0	3.0	3.0	4.0	3.0	1	2
2016/10/23	스타벅스커피코리아(주)	70749	408844	3.0	4.0	3.0	3.0	4.0	0	1
2016/10/20	스타벅스커피코리아(주)	70749	407464	3.0	4.0	3.0	3.0	4.0	1	1
2016/10/19	스타벅스커피코리아(주)	70749	406476	4.0	3.0	2.0	4.0	3.0	1	2
2016/10/18	스타벅스커피코리아(주)	70749	406188	3.0	4.0	4.0	3.0	4.0	1	1
2016/10/18	스타벅스커피코리아(주)	70749	406122	4.0	3.0	2.0	3.0	3.0	1	2
2016/10/17	스타벅스커피코리아(주)	70749	405628	2.0	1.0	2.0	2.0	2.0	0	1
2016/10/17	스타벅스커피코리아(주)	70749	405404	4.0	3.0	3.0	2.0	3.0	1	2
2016/10/13	스타벅스커피코리아(주)	70749	403796	4.0	4.0	3.0	4.0	4.0	1	1
2016/10/13	스타벅스커피코리아(주)	70749	403549	3.0	4.0	2.0	3.0	2.0	1	1
2016/10/12	스타벅스커피코리아(주)	70749	402893	4.0	3.0	2.0	4.0	2.0	1	2
2016/10/9	스타벅스커피코리아(주)	70749	401669	4.0	4.0	3.0	3.0	4.0	1	2
2016/10/7	스타벅스커피코리아(주)	70749	400944	5.0	2.0	3.0	5.0	4.0	1	2
2016/10/7	스타벅스커피코리아(주)	70749	400860	3.0	2.0	1.0	4.0	3.0	0	2
2016/10/5	스타벅스커피코리아(주)	70749	399654	5.0	4.0	3.0	4.0	4.0	1	2
2016/10/31	한국맥도날드(유)	3616	412243	4.0	2.0	3.0	3.0	3.0	0	1
2016/10/25	한국맥도날드(유)	3616	409701	3.0	4.0	3.0	3.0	4.0	0	1
2016/10/19	한국맥도날드(유)	3616	407024	5.0	5.0	3.0	3.0	3.0	1	2
2016/10/19	한국맥도날드(유)	3616	406630	4.0	4.0	2.0	3.0	3.0	0	1
2016/10/18	한국맥도날드(유)	3616	406317	4.0	4.0	4.0	3.0	4.0	1	1
2016/10/18	한국맥도날드(유)	3616	406210	4.0	3.0	1.0	4.0	3.0	1	2
2016/10/14	한국맥도날드(유)	3616	404609	3.0	3.0	3.0	3.0	3.0	0	1
2016/10/10	한국맥도날드(유)	3616	401937	4.0	3.0	3.0	5.0	2.0	1	1
2016/10/6	한국맥도날드(유)	3616	400572	4.0	2.0	2.0	2.0	1.0	1	1
2016/10/5	한국맥도날드(유)	3616	400046	2.0	3.0	4.0	3.0	1.0	1	1
