date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/2/27	스타벅스커피코리아(주)	70749	625662	4.0	3.0	5.0	5.0	2.0	0	None
2018/2/27	스타벅스커피코리아(주)	70749	625417	3.0	3.0	3.0	3.0	3.0	0	2
2018/2/23	스타벅스커피코리아(주)	70749	624327	4.0	4.0	3.0	3.0	3.0	0	1
2018/2/21	스타벅스커피코리아(주)	70749	623228	3.0	1.0	2.0	1.0	1.0	0	1
2018/2/17	스타벅스커피코리아(주)	70749	621540	5.0	5.0	4.0	1.0	4.0	1	1
2018/2/15	스타벅스커피코리아(주)	70749	621157	2.0	2.0	1.0	1.0	3.0	0	1
2018/2/11	스타벅스커피코리아(주)	70749	619784	3.0	3.0	5.0	4.0	3.0	1	1
2018/2/9	스타벅스커피코리아(주)	70749	619032	2.0	1.0	3.0	5.0	3.0	0	None
2018/2/5	스타벅스커피코리아(주)	70749	617141	2.0	2.0	2.0	2.0	2.0	0	1
2018/2/3	스타벅스커피코리아(주)	70749	616185	4.0	4.0	4.0	4.0	3.0	1	1
2018/2/1	스타벅스커피코리아(주)	70749	615689	3.0	4.0	4.0	3.0	3.0	1	1
2018/2/1	스타벅스커피코리아(주)	70749	615570	3.0	2.0	3.0	2.0	1.0	0	1
2018/2/25	한국맥도날드(유)	3616	624743	4.0	3.0	3.0	4.0	4.0	1	1
2018/2/24	한국맥도날드(유)	3616	624512	2.0	2.0	1.0	4.0	3.0	0	None
2018/2/12	한국맥도날드(유)	3616	620227	3.0	2.0	2.0	4.0	3.0	1	1
2018/2/8	한국맥도날드(유)	3616	618572	3.0	3.0	5.0	5.0	5.0	1	2
2018/2/26	(주)하나투어	49174	625352	4.0	3.0	4.0	3.0	4.0	1	2
2018/2/14	(주)하나투어	49174	621062	3.0	1.0	5.0	2.0	1.0	0	None
2018/2/4	(주)하나투어	49174	616658	3.0	3.0	3.0	3.0	3.0	1	1
2018/2/2	(주)하나투어	49174	615995	3.0	2.0	3.0	3.0	3.0	0	1
2018/2/25	롯데지알에스(주) 롯데리아	78632	624703	3.0	2.0	3.0	3.0	3.0	1	1
2018/2/20	롯데지알에스(주) 롯데리아	78632	622390	1.0	1.0	1.0	1.0	1.0	0	None
2018/2/16	롯데지알에스(주) 롯데리아	78632	621496	4.0	2.0	2.0	4.0	3.0	0	1
2018/2/12	롯데지알에스(주) 롯데리아	78632	620204	3.0	4.0	3.0	4.0	3.0	1	1
2018/2/12	롯데지알에스(주) 롯데리아	78632	619920	3.0	3.0	4.0	3.0	3.0	1	2
2018/2/8	롯데지알에스(주) 롯데리아	78632	618727	5.0	4.0	4.0	4.0	4.0	1	1
2018/2/3	롯데지알에스(주) 롯데리아	78632	616236	3.0	5.0	4.0	4.0	4.0	1	1
2018/2/23	(주)세스코	71990	624228	1.0	1.0	3.0	1.0	1.0	0	None
2018/2/16	(주)세스코	71990	621410	1.0	1.0	3.0	1.0	1.0	0	1
2018/2/8	(주)세스코	71990	618628	2.0	3.0	1.0	2.0	2.0	0	1
2018/2/2	(주)세스코	71990	615884	2.0	1.0	2.0	3.0	2.0	0	1
2018/2/15	씨제이푸드빌(주)	23183	621132	2.0	2.0	1.0	1.0	1.0	0	None
2018/2/12	씨제이푸드빌(주)	23183	619853	3.0	4.0	4.0	5.0	3.0	1	2
2018/2/7	씨제이푸드빌(주)	23183	617815	1.0	2.0	1.0	1.0	1.0	0	None
2018/2/5	씨제이푸드빌(주)	23183	616786	1.0	2.0	2.0	2.0	2.0	0	None
2018/2/20	유베이스(주)	87279	622638	2.0	3.0	1.0	3.0	3.0	0	1
2018/2/19	유베이스(주)	87279	622336	3.0	2.0	3.0	2.0	2.0	0	1
2018/2/19	유베이스(주)	87279	622065	3.0	3.0	3.0	3.0	3.0	0	1
2018/2/19	유베이스(주)	87279	621948	3.0	3.0	3.0	2.0	3.0	0	1
2018/2/13	유베이스(주)	87279	620633	3.0	3.0	5.0	3.0	3.0	0	2
2018/2/9	유베이스(주)	87279	618953	4.0	4.0	4.0	4.0	4.0	1	2
2018/2/6	유베이스(주)	87279	617611	2.0	1.0	4.0	1.0	1.0	0	1
2018/2/1	유베이스(주)	87279	615288	3.0	2.0	3.0	4.0	3.0	0	1
2018/2/22	아워홈(주)	68269	623718	3.0	3.0	2.0	3.0	2.0	1	2
2018/2/22	아워홈(주)	68269	623519	2.0	1.0	4.0	2.0	1.0	0	None
2018/2/19	아워홈(주)	68269	622237	3.0	3.0	3.0	3.0	3.0	1	1
2018/2/15	아워홈(주)	68269	621172	4.0	4.0	5.0	5.0	3.0	1	1
2018/2/8	아워홈(주)	68269	618371	1.0	1.0	4.0	3.0	1.0	0	None
2018/2/16	아웃백스테이크하우스코리아(유)	86465	621518	2.0	2.0	1.0	2.0	1.0	0	None
2018/2/26	트랜스코스모스코리아(주)	51105	624946	2.0	3.0	3.0	2.0	2.0	0	1
2018/2/21	트랜스코스모스코리아(주)	51105	622895	3.0	3.0	1.0	1.0	1.0	0	1
