date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/10/22	(주)대웅제약	81945	408384	2.0	2.0	1.0	2.0	1.0	0	None
2016/10/19	(주)대웅제약	81945	406517	3.0	3.0	1.0	2.0	3.0	0	1
2016/10/15	(주)대웅제약	81945	404787	3.0	4.0	3.0	3.0	2.0	1	1
2016/10/11	(주)대웅제약	81945	402701	2.0	3.0	3.0	2.0	3.0	1	2
2016/10/8	(주)대웅제약	81945	401387	4.0	3.0	3.0	1.0	1.0	0	None
2016/10/29	한미약품(주)	2669	411560	2.0	2.0	2.0	2.0	1.0	0	None
2016/10/27	한미약품(주)	2669	410588	4.0	3.0	2.0	1.0	1.0	0	None
2016/10/20	한미약품(주)	2669	407270	1.0	1.0	1.0	1.0	1.0	0	None
2016/10/17	한미약품(주)	2669	405847	2.0	3.0	2.0	4.0	3.0	0	2
2016/10/16	한미약품(주)	2669	405055	4.0	5.0	1.0	2.0	1.0	0	None
2016/10/16	한미약품(주)	2669	405015	3.0	4.0	2.0	3.0	3.0	0	2
2016/10/7	한미약품(주)	2669	401172	2.0	3.0	2.0	3.0	2.0	1	2
2016/10/1	한미약품(주)	2669	398327	3.0	3.0	4.0	4.0	4.0	1	2
2016/10/27	종근당(주)	55954	410671	3.0	2.0	1.0	2.0	1.0	0	1
2016/10/23	종근당(주)	55954	408862	4.0	5.0	2.0	2.0	3.0	0	1
2016/10/23	종근당(주)	55954	408610	3.0	4.0	3.0	2.0	1.0	0	1
2016/10/22	종근당(주)	55954	408484	3.0	4.0	3.0	1.0	1.0	1	2
2016/10/21	종근당(주)	55954	408115	3.0	3.0	1.0	2.0	2.0	0	1
2016/10/21	종근당(주)	55954	407760	2.0	3.0	1.0	4.0	1.0	0	None
2016/10/20	종근당(주)	55954	407269	3.0	4.0	5.0	4.0	2.0	1	1
2016/10/20	종근당(주)	55954	407151	4.0	4.0	2.0	1.0	3.0	0	1
2016/10/6	종근당(주)	55954	400175	5.0	5.0	1.0	2.0	1.0	0	2
2016/10/23	(주)녹십자	83348	408543	2.0	3.0	3.0	4.0	3.0	0	1
2016/10/20	(주)녹십자	83348	407661	4.0	3.0	5.0	4.0	4.0	1	1
2016/10/16	(주)녹십자	83348	405268	4.0	5.0	4.0	5.0	5.0	0	2
2016/10/12	(주)녹십자	83348	403095	3.0	2.0	3.0	3.0	3.0	0	2
2016/10/11	(주)녹십자	83348	402559	4.0	3.0	3.0	2.0	2.0	1	2
2016/10/8	(주)녹십자	83348	401239	3.0	3.0	3.0	1.0	2.0	1	2
2016/10/7	(주)녹십자	83348	400984	3.0	3.0	4.0	4.0	3.0	1	2
2016/10/3	(주)녹십자	83348	398913	2.0	3.0	3.0	2.0	4.0	1	1
2016/10/2	(주)녹십자	83348	398663	4.0	1.0	2.0	1.0	2.0	0	1
2016/10/27	굿네이버스인터내셔날(사)	86785	411012	3.0	3.0	3.0	3.0	3.0	0	1
2016/10/10	(주)셀트리온	71498	402125	3.0	4.0	2.0	3.0	3.0	1	2
