date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/7/31	(주)대웅제약	81945	770795	1.0	3.0	1.0	1.0	1.0	0	1
2018/7/25	(주)대웅제약	81945	763649	2.0	3.0	2.0	3.0	1.0	0	1
2018/7/24	(주)대웅제약	81945	761967	3.0	2.0	3.0	3.0	2.0	0	1
2018/7/23	(주)대웅제약	81945	761721	2.0	2.0	3.0	2.0	1.0	0	1
2018/7/22	(주)대웅제약	81945	759878	3.0	3.0	1.0	4.0	2.0	0	1
2018/7/19	(주)대웅제약	81945	757560	3.0	4.0	3.0	3.0	4.0	1	1
2018/7/19	(주)대웅제약	81945	756393	4.0	4.0	3.0	3.0	5.0	1	2
2018/7/18	(주)대웅제약	81945	754535	1.0	4.0	1.0	1.0	1.0	0	1
2018/7/16	(주)대웅제약	81945	751823	4.0	1.0	3.0	1.0	2.0	0	None
2018/7/14	(주)대웅제약	81945	750481	2.0	3.0	3.0	4.0	3.0	0	None
2018/7/11	(주)대웅제약	81945	746433	1.0	1.0	3.0	1.0	1.0	0	None
2018/7/8	(주)대웅제약	81945	742084	3.0	4.0	1.0	1.0	1.0	0	1
2018/7/7	(주)대웅제약	81945	741669	1.0	3.0	4.0	3.0	1.0	1	None
2018/7/4	(주)대웅제약	81945	738712	2.0	4.0	2.0	1.0	1.0	0	None
2018/7/2	(주)대웅제약	81945	736010	3.0	4.0	4.0	5.0	3.0	1	1
2018/7/1	(주)대웅제약	81945	735010	3.0	3.0	2.0	3.0	3.0	0	1
2018/7/31	한미약품(주)	2669	769967	2.0	2.0	1.0	1.0	3.0	0	2
2018/7/31	한미약품(주)	2669	769928	3.0	3.0	3.0	3.0	3.0	1	2
2018/7/28	한미약품(주)	2669	767335	1.0	2.0	1.0	1.0	1.0	0	1
2018/7/25	한미약품(주)	2669	763715	4.0	3.0	1.0	2.0	2.0	0	2
2018/7/21	한미약품(주)	2669	759608	2.0	3.0	1.0	1.0	3.0	0	1
2018/7/17	한미약품(주)	2669	754374	4.0	3.0	2.0	3.0	3.0	0	1
2018/7/17	한미약품(주)	2669	753188	3.0	4.0	1.0	1.0	1.0	1	1
2018/7/14	한미약품(주)	2669	750543	3.0	4.0	2.0	3.0	3.0	0	1
2018/7/12	한미약품(주)	2669	748178	3.0	3.0	3.0	3.0	3.0	0	1
2018/7/10	한미약품(주)	2669	744503	3.0	3.0	3.0	2.0	1.0	0	1
2018/7/10	한미약품(주)	2669	744250	2.0	3.0	2.0	1.0	1.0	0	1
2018/7/5	한미약품(주)	2669	739590	3.0	3.0	3.0	2.0	1.0	0	2
2018/7/3	한미약품(주)	2669	737618	2.0	4.0	1.0	2.0	1.0	0	None
2018/7/3	한미약품(주)	2669	736614	1.0	1.0	1.0	1.0	1.0	0	None
2018/7/1	한미약품(주)	2669	735142	2.0	2.0	1.0	1.0	2.0	0	1
2018/7/27	종근당(주)	55954	766349	1.0	1.0	1.0	1.0	1.0	0	None
2018/7/24	종근당(주)	55954	762617	3.0	4.0	2.0	1.0	1.0	1	2
2018/7/19	종근당(주)	55954	757679	3.0	4.0	2.0	1.0	1.0	0	1
2018/7/19	종근당(주)	55954	756378	3.0	3.0	2.0	2.0	2.0	0	1
2018/7/18	종근당(주)	55954	755136	3.0	4.0	3.0	2.0	2.0	0	1
2018/7/13	종근당(주)	55954	748895	4.0	4.0	1.0	1.0	3.0	0	2
2018/7/12	종근당(주)	55954	748344	3.0	4.0	2.0	2.0	2.0	0	1
2018/7/5	종근당(주)	55954	739814	4.0	4.0	1.0	1.0	2.0	0	2
2018/7/29	(주)녹십자	83348	768393	3.0	4.0	4.0	4.0	3.0	1	2
2018/7/27	(주)녹십자	83348	766670	3.0	3.0	3.0	3.0	3.0	1	1
2018/7/20	(주)녹십자	83348	757852	3.0	4.0	3.0	3.0	3.0	1	1
