date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2019/4/24	(주)대웅제약	81945	1093378	2.0	4.0	2.0	2.0	3.0	0	None
2019/4/18	(주)대웅제약	81945	1084511	2.0	3.0	2.0	2.0	1.0	0	1
2019/4/17	(주)대웅제약	81945	1082035	3.0	3.0	3.0	3.0	3.0	0	1
2019/4/17	(주)대웅제약	81945	1081896	4.0	4.0	2.0	4.0	3.0	1	1
2019/4/16	(주)대웅제약	81945	1080948	4.0	5.0	3.0	3.0	3.0	1	2
2019/4/15	(주)대웅제약	81945	1078812	2.0	2.0	1.0	2.0	1.0	0	None
2019/4/13	(주)대웅제약	81945	1075824	2.0	1.0	1.0	1.0	1.0	0	1
2019/4/9	(주)대웅제약	81945	1067632	2.0	2.0	3.0	2.0	1.0	0	1
2019/4/4	(주)대웅제약	81945	1060134	1.0	1.0	1.0	1.0	1.0	0	None
2019/4/1	(주)대웅제약	81945	1051891	2.0	2.0	1.0	2.0	2.0	1	1
2019/4/28	한미약품(주)	2669	1100082	3.0	4.0	3.0	3.0	3.0	1	2
2019/4/23	한미약품(주)	2669	1091715	2.0	3.0	3.0	2.0	1.0	0	None
2019/4/22	한미약품(주)	2669	1090758	3.0	3.0	3.0	3.0	3.0	0	1
2019/4/21	한미약품(주)	2669	1088475	4.0	3.0	1.0	1.0	2.0	0	1
2019/4/13	한미약품(주)	2669	1076124	3.0	3.0	4.0	4.0	4.0	1	2
2019/4/11	한미약품(주)	2669	1073088	3.0	4.0	3.0	2.0	4.0	1	2
2019/4/10	한미약품(주)	2669	1070328	2.0	3.0	3.0	4.0	3.0	1	1
2019/4/8	한미약품(주)	2669	1066541	2.0	3.0	1.0	2.0	1.0	0	2
2019/4/8	한미약품(주)	2669	1065623	5.0	4.0	3.0	3.0	3.0	0	1
2019/4/7	한미약품(주)	2669	1063707	1.0	2.0	3.0	1.0	1.0	0	None
2019/4/7	한미약품(주)	2669	1063483	3.0	3.0	3.0	3.0	3.0	0	1
2019/4/7	한미약품(주)	2669	1063468	4.0	4.0	2.0	2.0	1.0	0	2
2019/4/6	한미약품(주)	2669	1062728	3.0	4.0	1.0	5.0	1.0	0	2
2019/4/3	한미약품(주)	2669	1055225	2.0	2.0	1.0	1.0	2.0	0	1
2019/4/3	한미약품(주)	2669	1055192	5.0	2.0	1.0	2.0	4.0	0	2
2019/4/2	한미약품(주)	2669	1054547	2.0	3.0	3.0	3.0	2.0	0	2
2019/4/2	한미약품(주)	2669	1054025	2.0	3.0	3.0	3.0	2.0	0	1
2019/4/2	한미약품(주)	2669	1053977	1.0	2.0	1.0	2.0	2.0	0	1
2019/4/1	한미약품(주)	2669	1052621	3.0	3.0	3.0	4.0	4.0	0	1
2019/4/1	한미약품(주)	2669	1051037	2.0	3.0	2.0	1.0	3.0	0	1
2019/4/25	종근당(주)	55954	1095397	4.0	5.0	2.0	2.0	3.0	1	2
2019/4/15	종근당(주)	55954	1078311	3.0	5.0	4.0	3.0	4.0	1	1
2019/4/13	종근당(주)	55954	1075537	4.0	4.0	2.0	2.0	2.0	1	1
2019/4/11	종근당(주)	55954	1072091	2.0	3.0	2.0	1.0	2.0	0	None
2019/4/8	종근당(주)	55954	1066434	4.0	3.0	2.0	2.0	1.0	0	1
2019/4/4	종근당(주)	55954	1058172	3.0	3.0	4.0	3.0	3.0	1	2
2019/4/21	(주)녹십자	83348	1088918	2.0	1.0	4.0	2.0	2.0	0	1
2019/4/3	(주)녹십자	83348	1057302	2.0	3.0	3.0	3.0	2.0	0	1
2019/4/2	(주)녹십자	83348	1054783	3.0	3.0	3.0	3.0	3.0	0	1
2019/4/19	굿네이버스인터내셔날(사)	86785	1086113	4.0	4.0	2.0	1.0	1.0	0	1
2019/4/16	굿네이버스인터내셔날(사)	86785	1079451	3.0	3.0	2.0	3.0	3.0	0	1
2019/4/14	굿네이버스인터내셔날(사)	86785	1076298	3.0	3.0	3.0	2.0	3.0	0	1
2019/4/12	굿네이버스인터내셔날(사)	86785	1074107	4.0	4.0	2.0	3.0	3.0	1	2
2019/4/10	굿네이버스인터내셔날(사)	86785	1071187	3.0	2.0	1.0	1.0	1.0	0	None
2019/4/6	굿네이버스인터내셔날(사)	86785	1063363	4.0	4.0	4.0	4.0	4.0	1	2
2019/4/5	굿네이버스인터내셔날(사)	86785	1062236	2.0	1.0	1.0	1.0	1.0	0	None
2019/4/4	굿네이버스인터내셔날(사)	86785	1057640	2.0	1.0	1.0	2.0	2.0	0	None
2019/4/1	굿네이버스인터내셔날(사)	86785	1052669	4.0	3.0	3.0	3.0	3.0	1	2
2019/4/24	(주)셀트리온	71498	1094952	3.0	5.0	2.0	3.0	2.0	0	2
2019/4/19	(주)셀트리온	71498	1086459	4.0	3.0	1.0	2.0	2.0	0	2
2019/4/9	(주)셀트리온	71498	1068331	4.0	5.0	3.0	3.0	3.0	1	2
2019/4/7	(주)셀트리온	71498	1064180	4.0	4.0	2.0	3.0	3.0	1	1
2019/4/7	(주)셀트리온	71498	1063800	4.0	4.0	4.0	5.0	3.0	1	1
2019/4/5	(주)셀트리온	71498	1061290	3.0	3.0	5.0	3.0	3.0	1	1
2019/4/3	(주)셀트리온	71498	1056718	4.0	5.0	2.0	4.0	2.0	1	2
2019/4/1	(주)셀트리온	71498	1051377	3.0	4.0	4.0	4.0	4.0	1	2
2019/4/16	제일약품(주)	11279	1080307	1.0	1.0	1.0	3.0	1.0	0	1
2019/4/10	제일약품(주)	11279	1070594	3.0	3.0	4.0	4.0	3.0	1	1
2019/4/6	제일약품(주)	11279	1063317	2.0	4.0	3.0	2.0	2.0	0	1
2019/4/5	제일약품(주)	11279	1060755	2.0	1.0	3.0	2.0	1.0	0	None
