date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2017/9/28	(주)대웅제약	81945	565191	5.0	5.0	1.0	3.0	3.0	0	1
2017/9/27	(주)대웅제약	81945	565162	2.0	2.0	1.0	3.0	4.0	0	1
2017/9/26	(주)대웅제약	81945	564591	4.0	4.0	1.0	3.0	1.0	1	1
2017/9/21	(주)대웅제약	81945	562475	1.0	1.0	1.0	1.0	1.0	0	1
2017/9/15	(주)대웅제약	81945	559616	3.0	4.0	3.0	3.0	3.0	0	1
2017/9/11	(주)대웅제약	81945	557884	3.0	3.0	1.0	2.0	2.0	0	1
2017/9/10	(주)대웅제약	81945	557438	2.0	2.0	3.0	1.0	1.0	0	None
2017/9/29	한미약품(주)	2669	565884	3.0	3.0	2.0	3.0	3.0	1	None
2017/9/17	한미약품(주)	2669	560404	3.0	2.0	3.0	3.0	2.0	0	2
2017/9/7	한미약품(주)	2669	556346	2.0	2.0	4.0	2.0	3.0	1	1
2017/9/7	한미약품(주)	2669	556054	3.0	2.0	2.0	2.0	4.0	0	2
2017/9/6	한미약품(주)	2669	555703	3.0	2.0	4.0	2.0	2.0	1	2
2017/9/16	종근당(주)	55954	560138	4.0	2.0	2.0	1.0	5.0	0	1
2017/9/29	(주)녹십자	83348	565622	4.0	3.0	4.0	4.0	4.0	1	1
2017/9/29	(주)녹십자	83348	565618	3.0	2.0	4.0	4.0	4.0	1	1
2017/9/8	(주)녹십자	83348	556413	5.0	5.0	5.0	5.0	5.0	1	2
2017/9/2	(주)녹십자	83348	554059	2.0	2.0	3.0	5.0	2.0	1	1
2017/9/21	굿네이버스인터내셔날(사)	86785	562471	4.0	2.0	1.0	2.0	1.0	0	1
2017/9/14	굿네이버스인터내셔날(사)	86785	559415	3.0	2.0	3.0	2.0	1.0	0	1
2017/9/4	굿네이버스인터내셔날(사)	86785	554776	4.0	2.0	2.0	1.0	1.0	0	1
2017/9/9	(주)셀트리온	71498	556962	3.0	3.0	4.0	4.0	2.0	1	1
2017/9/7	(주)셀트리온	71498	556234	4.0	3.0	1.0	2.0	3.0	0	2
2017/9/27	제일약품(주)	11279	564819	1.0	2.0	1.0	1.0	1.0	0	None
2017/9/26	제일약품(주)	11279	564475	4.0	3.0	3.0	2.0	1.0	0	1
2017/9/15	제일약품(주)	11279	559801	4.0	3.0	2.0	1.0	2.0	0	1
2017/9/15	제일약품(주)	11279	559675	3.0	4.0	3.0	2.0	2.0	1	2
2017/9/14	제일약품(주)	11279	559123	4.0	3.0	1.0	2.0	3.0	0	None
2017/9/13	제일약품(주)	11279	558577	3.0	4.0	3.0	3.0	2.0	1	1
2017/9/30	한국유나이티드제약(주)	3243	566031	2.0	2.0	3.0	3.0	2.0	0	None
2017/9/26	한국유나이티드제약(주)	3243	564627	2.0	2.0	3.0	2.0	3.0	0	1
2017/9/22	한국유나이티드제약(주)	3243	563114	1.0	1.0	1.0	1.0	1.0	0	None
2017/9/10	한국유나이티드제약(주)	3243	557449	3.0	3.0	3.0	3.0	3.0	0	1
2017/9/1	한국유나이티드제약(주)	3243	553516	2.0	2.0	3.0	3.0	1.0	0	None
2017/9/13	제이더블유중외제약(주)	11676	558857	4.0	3.0	5.0	4.0	3.0	1	1
2017/9/5	제이더블유중외제약(주)	11676	554829	2.0	3.0	2.0	3.0	2.0	0	1
2017/9/21	서울대학교병원	28516	562232	1.0	2.0	3.0	5.0	3.0	1	1
2017/9/12	서울대학교병원	28516	558243	3.0	3.0	5.0	4.0	3.0	1	1
2017/9/7	보령제약(주)	32152	556142	3.0	4.0	3.0	4.0	2.0	1	2
2017/9/24	일양약품(주)	12787	563594	1.0	3.0	1.0	1.0	1.0	0	None
2017/9/13	일양약품(주)	12787	558516	1.0	3.0	3.0	1.0	1.0	0	1
2017/9/4	일양약품(주)	12787	554616	3.0	2.0	1.0	1.0	1.0	0	None
2017/9/4	일양약품(주)	12787	554397	3.0	2.0	1.0	1.0	1.0	0	1
