date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2017/3/29	(주)대웅제약	81945	487849	3.0	3.0	1.0	1.0	1.0	0	1
2017/3/28	(주)대웅제약	81945	487747	1.0	3.0	3.0	2.0	1.0	0	None
2017/3/26	(주)대웅제약	81945	486461	2.0	4.0	2.0	1.0	3.0	0	1
2017/3/24	(주)대웅제약	81945	485632	1.0	1.0	1.0	2.0	1.0	0	None
2017/3/15	(주)대웅제약	81945	480920	1.0	1.0	1.0	1.0	1.0	0	None
2017/3/14	(주)대웅제약	81945	480525	2.0	3.0	4.0	3.0	1.0	0	None
2017/3/11	(주)대웅제약	81945	478814	1.0	4.0	4.0	2.0	1.0	0	1
2017/3/31	한미약품(주)	2669	489163	2.0	3.0	2.0	2.0	3.0	0	1
2017/3/28	한미약품(주)	2669	487182	5.0	5.0	5.0	4.0	3.0	1	2
2017/3/27	한미약품(주)	2669	486684	3.0	3.0	1.0	1.0	1.0	0	1
2017/3/23	한미약품(주)	2669	484938	1.0	3.0	1.0	1.0	1.0	0	2
2017/3/22	한미약품(주)	2669	484714	3.0	3.0	2.0	2.0	1.0	0	2
2017/3/22	한미약품(주)	2669	484287	3.0	1.0	1.0	3.0	3.0	1	1
2017/3/17	한미약품(주)	2669	482129	3.0	3.0	1.0	2.0	4.0	0	1
2017/3/10	한미약품(주)	2669	478098	1.0	1.0	1.0	1.0	1.0	0	None
2017/3/26	종근당(주)	55954	486355	3.0	2.0	1.0	1.0	1.0	0	1
2017/3/15	종근당(주)	55954	480575	2.0	3.0	1.0	1.0	2.0	0	1
2017/3/10	종근당(주)	55954	478220	3.0	4.0	3.0	2.0	1.0	0	1
2017/3/22	(주)녹십자	83348	484763	4.0	2.0	5.0	4.0	5.0	1	2
2017/3/20	(주)녹십자	83348	483268	3.0	2.0	4.0	2.0	3.0	0	2
2017/3/8	(주)녹십자	83348	477098	3.0	2.0	1.0	3.0	2.0	0	2
2017/3/7	(주)녹십자	83348	476356	4.0	2.0	4.0	4.0	4.0	1	2
2017/3/3	(주)녹십자	83348	474602	4.0	3.0	4.0	4.0	4.0	1	2
2017/3/26	굿네이버스인터내셔날(사)	86785	486294	3.0	3.0	2.0	3.0	3.0	0	1
2017/3/13	굿네이버스인터내셔날(사)	86785	479586	2.0	2.0	2.0	4.0	2.0	0	1
2017/3/7	굿네이버스인터내셔날(사)	86785	476658	3.0	3.0	1.0	4.0	1.0	0	1
