date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2016/12/26	(주)대웅제약	81945	444761	3.0	3.0	1.0	3.0	1.0	0	None
2016/12/25	(주)대웅제약	81945	444030	2.0	4.0	2.0	2.0	2.0	0	None
2016/12/24	(주)대웅제약	81945	443750	1.0	3.0	1.0	1.0	1.0	0	None
2016/12/18	(주)대웅제약	81945	440619	3.0	3.0	3.0	3.0	3.0	0	1
2016/12/12	(주)대웅제약	81945	438327	3.0	3.0	3.0	3.0	3.0	1	1
2016/12/12	(주)대웅제약	81945	438230	2.0	3.0	3.0	3.0	3.0	1	1
2016/12/2	(주)대웅제약	81945	434403	4.0	4.0	5.0	5.0	3.0	1	2
2016/12/28	한미약품(주)	2669	445891	2.0	2.0	3.0	3.0	2.0	0	1
2016/12/27	한미약품(주)	2669	444818	3.0	3.0	3.0	3.0	4.0	1	1
2016/12/23	한미약품(주)	2669	443475	1.0	3.0	3.0	1.0	1.0	0	None
2016/12/19	한미약품(주)	2669	441220	1.0	4.0	2.0	2.0	2.0	1	2
2016/12/14	한미약품(주)	2669	439304	3.0	2.0	3.0	4.0	1.0	0	1
2016/12/7	한미약품(주)	2669	436614	1.0	5.0	3.0	5.0	1.0	1	2
2016/12/6	한미약품(주)	2669	435964	3.0	5.0	1.0	1.0	3.0	1	1
2016/12/3	한미약품(주)	2669	435002	1.0	3.0	1.0	2.0	1.0	1	2
2016/12/1	한미약품(주)	2669	434059	4.0	4.0	3.0	4.0	4.0	1	1
2016/12/29	종근당(주)	55954	446440	3.0	4.0	2.0	2.0	5.0	1	2
2016/12/27	종근당(주)	55954	445318	2.0	3.0	2.0	2.0	3.0	0	1
2016/12/26	종근당(주)	55954	444633	3.0	4.0	2.0	3.0	3.0	1	2
2016/12/22	종근당(주)	55954	442942	2.0	2.0	1.0	1.0	1.0	0	1
2016/12/19	종근당(주)	55954	441034	2.0	3.0	2.0	1.0	1.0	0	1
2016/12/14	종근당(주)	55954	439175	4.0	5.0	3.0	2.0	2.0	1	2
2016/12/8	종근당(주)	55954	437202	3.0	2.0	2.0	1.0	1.0	0	2
2016/12/7	종근당(주)	55954	436550	3.0	3.0	3.0	3.0	3.0	0	1
2016/12/30	(주)녹십자	83348	446598	3.0	3.0	4.0	3.0	4.0	1	2
2016/12/30	(주)녹십자	83348	446507	4.0	3.0	2.0	2.0	3.0	1	1
2016/12/21	(주)녹십자	83348	442415	2.0	3.0	3.0	3.0	2.0	0	1
2016/12/18	(주)녹십자	83348	440688	1.0	1.0	1.0	1.0	1.0	0	None
2016/12/13	(주)녹십자	83348	438800	3.0	2.0	4.0	3.0	3.0	0	1
2016/12/10	(주)녹십자	83348	437725	1.0	1.0	5.0	1.0	4.0	0	1
2016/12/2	(주)녹십자	83348	434804	4.0	2.0	4.0	2.0	4.0	1	2
2016/12/31	굿네이버스인터내셔날(사)	86785	447162	2.0	2.0	1.0	3.0	2.0	0	None
2016/12/18	굿네이버스인터내셔날(사)	86785	440811	4.0	3.0	3.0	4.0	3.0	1	1
2016/12/5	굿네이버스인터내셔날(사)	86785	435494	4.0	2.0	1.0	3.0	3.0	0	1
2016/12/2	굿네이버스인터내셔날(사)	86785	434665	3.0	2.0	1.0	3.0	1.0	0	1
2016/12/14	제일약품(주)	11279	439309	3.0	3.0	3.0	2.0	3.0	1	1
2016/12/13	제일약품(주)	11279	438911	2.0	2.0	3.0	3.0	1.0	0	1
2016/12/30	한국유나이티드제약(주)	3243	446862	2.0	2.0	1.0	1.0	2.0	0	1
2016/12/26	한국유나이티드제약(주)	3243	444637	3.0	2.0	4.0	3.0	3.0	1	2
2016/12/16	한국유나이티드제약(주)	3243	440127	1.0	1.0	1.0	1.0	1.0	0	None
2016/12/1	한국유나이티드제약(주)	3243	434244	3.0	2.0	5.0	3.0	2.0	0	2
2016/12/29	제이더블유중외제약(주)	11676	446304	4.0	2.0	1.0	2.0	3.0	0	1
2016/12/12	제이더블유중외제약(주)	11676	438439	2.0	2.0	4.0	2.0	2.0	0	1
2016/12/14	서울대학교병원	28516	439372	1.0	1.0	3.0	1.0	1.0	0	None
2016/12/6	서울대학교병원	28516	436234	4.0	3.0	4.0	4.0	4.0	1	1
2016/12/20	국립암센터	89425	441693	1.0	1.0	3.0	1.0	1.0	0	1
2016/12/14	국립암센터	89425	439135	2.0	1.0	1.0	1.0	1.0	0	1
2016/12/23	보령제약(주)	32152	443177	3.0	3.0	3.0	4.0	4.0	1	1
2016/12/17	보령제약(주)	32152	440508	4.0	4.0	4.0	4.0	4.0	1	2
2016/12/20	일양약품(주)	12787	441513	1.0	1.0	1.0	1.0	1.0	0	1
2016/12/7	일양약품(주)	12787	436669	3.0	3.0	1.0	2.0	1.0	0	1
2016/12/2	일양약품(주)	12787	434577	1.0	1.0	1.0	3.0	1.0	0	None
2016/12/4	일동제약(주)	12961	435350	1.0	3.0	3.0	4.0	3.0	0	1
2016/12/23	(주)신흥	69628	443639	3.0	2.0	1.0	3.0	1.0	0	1
2016/12/20	(주)신흥	69628	441700	1.0	2.0	2.0	1.0	1.0	0	None
2016/12/14	(주)신흥	69628	439366	1.0	1.0	1.0	1.0	1.0	0	None
2016/12/17	(주)셀트리온제약	71496	440571	4.0	2.0	2.0	3.0	2.0	0	None
2016/12/8	(주)셀트리온제약	71496	436872	4.0	3.0	2.0	2.0	3.0	0	2
2016/12/15	한국화이자제약(주)	2894	439705	1.0	4.0	2.0	3.0	3.0	0	1
2016/12/2	한국화이자제약(주)	2894	434799	3.0	3.0	2.0	2.0	3.0	1	2
2016/12/4	대원제약(주)	39412	435255	2.0	3.0	2.0	1.0	4.0	0	1
2016/12/3	대원제약(주)	39412	435056	4.0	5.0	3.0	3.0	5.0	1	2
2016/12/27	(주)한독	48469	445290	3.0	2.0	4.0	4.0	4.0	1	1
2016/12/15	(주)한독	48469	439891	3.0	3.0	4.0	4.0	3.0	1	1
2016/12/5	(주)한독	48469	435514	2.0	2.0	2.0	3.0	2.0	0	1
2016/12/1	(주)한독	48469	434077	3.0	2.0	1.0	1.0	1.0	0	None
2016/12/27	(주)덴티움	81208	445020	2.0	2.0	2.0	2.0	2.0	0	1
2016/12/26	(주)덴티움	81208	444490	3.0	4.0	2.0	1.0	1.0	1	2
2016/12/19	(주)덴티움	81208	441216	2.0	3.0	1.0	1.0	1.0	0	1
2016/12/9	(주)덴티움	81208	437278	1.0	4.0	1.0	1.0	1.0	0	None
2016/12/17	(주)휴온스	46956	440593	2.0	3.0	2.0	3.0	3.0	0	2
2016/12/3	(주)휴온스	46956	434822	1.0	1.0	3.0	1.0	1.0	0	2
2016/12/17	분당서울대학교병원	88098	440552	3.0	5.0	1.0	1.0	1.0	1	1
2016/12/20	(주)아이센스	68010	441368	3.0	4.0	2.0	1.0	1.0	1	2
2016/12/26	광동제약(주)	44893	444668	3.0	3.0	2.0	4.0	4.0	1	2
2016/12/21	유한양행(주)	59552	442323	2.0	3.0	2.0	3.0	5.0	0	1
2016/12/25	동아에스티(주)	37663	444106	2.0	4.0	3.0	3.0	1.0	1	None
2016/12/21	동아에스티(주)	37663	442014	2.0	2.0	4.0	2.0	2.0	1	None
