date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2014/6/14	(주)대웅제약	81945	21942	2.0	1.0	4.0	1.0	1.0	0	1
2014/6/12	(주)대웅제약	81945	21143	5.0	3.0	4.0	5.0	4.0	0	2
2014/6/9	(주)대웅제약	81945	19655	4.0	2.0	2.0	3.0	3.0	1	2
2014/6/8	(주)대웅제약	81945	19439	3.0	4.0	2.0	2.0	3.0	1	2
2014/6/16	한미약품(주)	2669	22269	4.0	3.0	3.0	2.0	2.0	1	2
2014/6/8	한미약품(주)	2669	19502	2.0	3.0	1.0	2.0	3.0	0	1
2014/6/19	종근당(주)	55954	23126	2.0	3.0	1.0	1.0	1.0	0	1
2014/6/11	종근당(주)	55954	20068	2.0	3.0	4.0	1.0	2.0	1	1
2014/6/29	(주)녹십자	83348	25942	3.0	4.0	2.0	1.0	2.0	0	2
2014/6/27	(주)녹십자	83348	25636	2.0	4.0	1.0	2.0	3.0	0	2
2014/6/14	(주)녹십자	83348	21922	2.0	3.0	2.0	2.0	2.0	0	1
2014/6/12	(주)녹십자	83348	21176	2.0	3.0	2.0	2.0	2.0	0	1
2014/6/28	굿네이버스인터내셔날(사)	86785	25754	4.0	3.0	2.0	3.0	2.0	0	1
2014/6/22	굿네이버스인터내셔날(사)	86785	23802	4.0	4.0	4.0	4.0	4.0	1	2
2014/6/21	굿네이버스인터내셔날(사)	86785	23777	4.0	4.0	1.0	2.0	3.0	1	1
2014/6/19	굿네이버스인터내셔날(사)	86785	23131	2.0	2.0	4.0	3.0	3.0	1	1
2014/6/17	굿네이버스인터내셔날(사)	86785	22464	3.0	2.0	1.0	2.0	1.0	0	1
2014/6/16	굿네이버스인터내셔날(사)	86785	22250	2.0	1.0	3.0	3.0	1.0	0	1
2014/6/11	굿네이버스인터내셔날(사)	86785	20723	4.0	2.0	1.0	1.0	3.0	0	1
2014/6/10	굿네이버스인터내셔날(사)	86785	19895	4.0	1.0	1.0	1.0	1.0	0	None
2014/6/25	(주)셀트리온	71498	24927	4.0	3.0	2.0	2.0	2.0	0	2
2014/6/24	(주)셀트리온	71498	24674	4.0	4.0	2.0	2.0	2.0	0	1
2014/6/23	(주)셀트리온	71498	24082	3.0	3.0	2.0	2.0	1.0	0	2
2014/6/16	(주)셀트리온	71498	22329	1.0	3.0	1.0	1.0	1.0	0	1
2014/6/8	(주)셀트리온	71498	19405	5.0	5.0	3.0	4.0	3.0	1	1
2014/6/6	(주)셀트리온	71498	19224	4.0	3.0	2.0	2.0	2.0	0	2
2014/6/4	(주)셀트리온	71498	18882	4.0	4.0	1.0	4.0	3.0	0	2
2014/6/16	제이더블유중외제약(주)	11676	22212	3.0	4.0	3.0	3.0	2.0	0	1
2014/6/23	일양약품(주)	12787	24285	3.0	3.0	1.0	1.0	1.0	0	1
2014/6/22	일동제약(주)	12961	24029	4.0	4.0	4.0	4.0	4.0	1	2
2014/6/13	일동제약(주)	12961	21675	3.0	4.0	5.0	3.0	2.0	1	1
2014/6/11	일동제약(주)	12961	20526	3.0	4.0	1.0	1.0	3.0	0	1
2014/6/8	일동제약(주)	12961	19460	3.0	4.0	2.0	3.0	4.0	0	1
2014/6/5	일동제약(주)	12961	19027	1.0	4.0	5.0	3.0	3.0	1	2
2014/6/5	삼성바이오로직스(주)	90162	19011	4.0	3.0	3.0	3.0	3.0	1	2
2014/6/21	(주)신흥	69628	23653	3.0	3.0	2.0	2.0	1.0	0	None
2014/6/18	(주)신흥	69628	22907	1.0	3.0	2.0	2.0	1.0	0	None
2014/6/18	한국화이자제약(주)	2894	22870	4.0	4.0	5.0	4.0	4.0	1	2
2014/6/8	한국화이자제약(주)	2894	19476	3.0	4.0	3.0	4.0	3.0	1	1
2014/6/25	(주)한독	48469	24759	3.0	4.0	4.0	3.0	3.0	1	None
2014/6/12	(주)한독	48469	21191	5.0	5.0	5.0	5.0	5.0	1	2
2014/6/2	(주)덴티움	81208	18433	3.0	4.0	2.0	3.0	3.0	1	2
